ChIN,Annotation1,Annotation2,ID
3,Zm00001d027620,Zm00001d027622,630
5,Zm00001d027620,Zm00001d027622,631
8,Zm00001d027621,Zm00001d027622,632
5,Zm00001d027621,Zm00001d027622,633
5,Zm00001d027621,Zm00001d027622,634
4,Zm00001d027623,Zm00001d027624,635
74,Zm00001d027624,Zm00001d022667,636
74,Zm00001d027624,Zm00001d027625,637
159,Zm00001d027624,Zm00001d022668,638
159,Zm00001d027625,Zm00001d022668,639
159,Zm00001d027624,Zm00001d027626,640
159,Zm00001d027625,Zm00001d027626,641
7,Zm00001d027624,Zm00001d022667,642
7,Zm00001d027624,Zm00001d027625,643
13,Zm00001d027624,Zm00001d022668,644
10,Zm00001d027624,Zm00001d027626,645
4,Zm00001d027624,Zm00001d022668,646
61,Zm00001d022667,Zm00001d022668,647
61,Zm00001d027625,Zm00001d022668,648
8,Zm00001d022667,Zm00001d022668,649
8,Zm00001d027625,Zm00001d022668,650
13,Zm00001d022667,Zm00001d022668,651
13,Zm00001d027625,Zm00001d022668,652
3,Zm00001d022667,Zm00001d027626,653
3,Zm00001d027625,Zm00001d027626,654
3,Zm00001d022667,Zm00001d022668,655
3,Zm00001d027625,Zm00001d022668,656
3,Zm00001d027626,Zm00001d027630,657
5,Zm00001d027626,Zm00001d027628,658
3,Zm00001d027626,Zm00001d027628,659
7,Zm00001d027628,Zm00001d027630,660
7,Zm00001d027628,Zm00001d027630,661
6,Zm00001d027638,Zm00001d027640,662
3,Zm00001d027647,Zm00001d027648,663
3,Zm00001d027656,Zm00001d007229,664
3,Zm00001d027657,Zm00001d039106,665
12,Zm00001d027667,Zm00001d027671,666
12,Zm00001d027667,Zm00001d027672,667
3,Zm00001d027671,Zm00001d027673,668
3,Zm00001d027672,Zm00001d027673,669
4,Zm00001d027674,Zm00001d027676,670
14,Zm00001d027674,Zm00001d027676,671
14,Zm00001d027675,Zm00001d027676,672
4,Zm00001d027675,Zm00001d027676,673
6,Zm00001d027676,Zm00001d027677,674
3,Zm00001d027678,Zm00001d027680,675
3,Zm00001d027680,Zm00001d022672,676
3,Zm00001d027680,Zm00001d027682,677
3,Zm00001d027681,Zm00001d027683,678
3,Zm00001d027682,Zm00001d027683,679
3,Zm00001d022672,Zm00001d027683,680
3,Zm00001d027682,Zm00001d027683,681
3,Zm00001d027683,Zm00001d027685,682
45,Zm00001d027685,Zm00001d027686,683
45,Zm00001d027685,Zm00001d027687,684
4,Zm00001d027685,Zm00001d027694,685
4,Zm00001d027687,Zm00001d027694,686
34,Zm00001d027688,Zm00001d027694,687
14,Zm00001d027694,Zm00001d022673,688
8,Zm00001d027694,Zm00001d027699,689
5,Zm00001d027695,Zm00001d022673,690
5,Zm00001d027696,Zm00001d022673,691
27,Zm00001d027706,Zm00001d027707,692
7,Zm00001d027707,Zm00001d027709,693
3,Zm00001d027707,Zm00001d027708,694
4,Zm00001d027710,Zm00001d027711,695
128,Zm00001d027710,Zm00001d027714,696
128,Zm00001d027711,Zm00001d027714,697
3,Zm00001d027721,Zm00001d027722,698
3,Zm00001d027721,Zm00001d027722,699
6,Zm00001d027721,Zm00001d027722,700
3,Zm00001d027723,Zm00001d027726,701
4,Zm00001d027727,Zm00001d027740,702
4,Zm00001d027727,Zm00001d027741,703
5,Zm00001d027727,Zm00001d027729,704
9,Zm00001d027727,Zm00001d027729,705
9,Zm00001d027728,Zm00001d027729,706
122,Zm00001d027728,ENSRNA049440072,707
122,Zm00001d027729,ENSRNA049440072,708
122,Zm00001d027728,Zm00001d027730,709
122,Zm00001d027729,Zm00001d027730,710
122,Zm00001d027728,Zm00001d027731,711
122,Zm00001d027729,Zm00001d027731,712
3,Zm00001d027728,Zm00001d027733,713
6,Zm00001d027728,Zm00001d027732,714
6,Zm00001d027728,Zm00001d027734,715
3,Zm00001d027728,Zm00001d027734,716
33,Zm00001d027728,Zm00001d027732,717
33,Zm00001d027729,Zm00001d027732,718
3,Zm00001d027728,Zm00001d027733,719
4,Zm00001d027728,Zm00001d027742,720
219,ENSRNA049440072,Zm00001d027732,721
219,Zm00001d027730,Zm00001d027732,722
219,Zm00001d027731,Zm00001d027732,723
219,ENSRNA049440072,Zm00001d027733,724
219,Zm00001d027730,Zm00001d027733,725
219,Zm00001d027731,Zm00001d027733,726
219,ENSRNA049440072,Zm00001d027734,727
219,Zm00001d027730,Zm00001d027734,728
219,Zm00001d027731,Zm00001d027734,729
137,ENSRNA049440072,Zm00001d027732,730
137,Zm00001d027730,Zm00001d027732,731
137,Zm00001d027731,Zm00001d027732,732
137,ENSRNA049440072,Zm00001d027733,733
137,Zm00001d027730,Zm00001d027733,734
137,Zm00001d027731,Zm00001d027733,735
137,ENSRNA049440072,Zm00001d027734,736
137,Zm00001d027730,Zm00001d027734,737
137,Zm00001d027731,Zm00001d027734,738
3,ENSRNA049440072,Zm00001d027734,739
3,Zm00001d027730,Zm00001d027734,740
4,Zm00001d027731,Zm00001d027742,741
14,Zm00001d027733,Zm00001d027732,742
14,Zm00001d027733,Zm00001d027734,743
9,Zm00001d027733,Zm00001d027732,744
9,Zm00001d027733,Zm00001d027734,745
3,Zm00001d027732,Zm00001d027740,746
3,Zm00001d027734,Zm00001d027740,747
3,Zm00001d027732,Zm00001d027741,748
3,Zm00001d027734,Zm00001d027741,749
3,Zm00001d027732,Zm00001d027742,750
3,Zm00001d027734,Zm00001d027742,751
3,Zm00001d027734,Zm00001d003470,752
3,Zm00001d027734,Zm00001d027736,753
3,Zm00001d027734,Zm00001d027737,754
3,Zm00001d027734,Zm00001d027740,755
3,Zm00001d027734,Zm00001d027741,756
3,Zm00001d027734,Zm00001d027735,757
8,Zm00001d027739,Zm00001d027740,758
8,Zm00001d027739,Zm00001d027741,759
163,Zm00001d027740,Zm00001d027743,760
163,Zm00001d027741,Zm00001d027743,761
163,Zm00001d027742,Zm00001d027743,762
163,Zm00001d027740,Zm00001d027744,763
163,Zm00001d027741,Zm00001d027744,764
163,Zm00001d027742,Zm00001d027744,765
77,Zm00001d027740,Zm00001d027743,766
77,Zm00001d027741,Zm00001d027743,767
77,Zm00001d027742,Zm00001d027743,768
77,Zm00001d027740,Zm00001d027744,769
77,Zm00001d027741,Zm00001d027744,770
77,Zm00001d027742,Zm00001d027744,771
10,Zm00001d027742,Zm00001d027744,772
4,Zm00001d027742,Zm00001d027744,773
3,Zm00001d027743,Zm00001d027744,774
3,Zm00001d027743,Zm00001d027744,775
6,Zm00001d027744,Zm00001d027745,776
3,Zm00001d027744,Zm00001d027748,777
3,Zm00001d027746,Zm00001d027748,778
4,Zm00001d027752,Zm00001d027755,779
3,Zm00001d027752,Zm00001d027755,780
3,Zm00001d027753,Zm00001d027755,781
4,Zm00001d027753,Zm00001d027756,782
5,Zm00001d027753,Zm00001d027755,783
3,Zm00001d027756,ENSRNA049471974,784
3,Zm00001d027756,ENSRNA049471983,785
3,Zm00001d027756,Zm00001d027758,786
6,Zm00001d027757,ENSRNA049471974,787
6,Zm00001d027757,ENSRNA049471983,788
6,Zm00001d027757,Zm00001d027758,789
3,Zm00001d027757,ENSRNA049471974,790
3,Zm00001d027757,ENSRNA049471983,791
3,Zm00001d027757,Zm00001d027758,792
3,Zm00001d027757,ENSRNA049471967,793
3,Zm00001d027757,zma,794
11,Zm00001d027757,ENSRNA049471967,795
11,Zm00001d027757,zma,796
51,Zm00001d027757,ENSRNA049471974,797
51,Zm00001d027757,ENSRNA049471983,798
51,Zm00001d027757,Zm00001d022674,799
51,Zm00001d027757,Zm00001d027758,800
3,Zm00001d027757,Zm00001d027758,801
3,Zm00001d027766,Zm00001d027768,802
9,Zm00001d027767,Zm00001d027769,803
77,Zm00001d027767,Zm00001d027768,804
4,Zm00001d027767,Zm00001d027768,805
208,Zm00001d027768,Zm00001d027769,806
12,Zm00001d027768,Zm00001d027769,807
3,Zm00001d027790,Zm00001d027799,808
3,Zm00001d027799,Zm00001d027801,809
6,Zm00001d027799,Zm00001d027800,810
8,Zm00001d027801,Zm00001d027802,811
7,Zm00001d027802,Zm00001d027803,812
8,Zm00001d027802,Zm00001d027803,813
3,Zm00001d027802,Zm00001d027807,814
5,Zm00001d027807,ENSRNA049472005,815
5,Zm00001d027807,Zm00001d027809,816
3,ENSRNA049472005,Zm00001d027811,817
3,Zm00001d027809,Zm00001d027811,818
3,Zm00001d027811,Zm00001d027812,819
3,Zm00001d027811,Zm00001d027813,820
3,Zm00001d027811,Zm00001d027813,821
3,Zm00001d027811,Zm00001d027812,822
3,Zm00001d027811,Zm00001d027813,823
3,Zm00001d027811,Zm00001d027813,824
3,Zm00001d027812,Zm00001d027815,825
3,Zm00001d027813,Zm00001d027815,826
6,Zm00001d027813,Zm00001d027815,827
30,Zm00001d027813,Zm00001d027815,828
4,Zm00001d022675,Zm00001d027826,829
4,Zm00001d027816,Zm00001d027826,830
4,Zm00001d022675,Zm00001d027827,831
4,Zm00001d027816,Zm00001d027827,832
5,Zm00001d027816,Zm00001d027824,833
3,Zm00001d022677,Zm00001d027841,834
3,Zm00001d027826,Zm00001d027841,835
3,Zm00001d027827,Zm00001d027841,836
3,Zm00001d027839,Zm00001d027841,837
3,Zm00001d027842,Zm00001d028965,838
3,Zm00001d027842,Zm00001d028966,839
4,Zm00001d027843,Zm00001d027844,840
268,Zm00001d027844,Zm00001d027846,841
268,Zm00001d027845,Zm00001d027846,842
268,Zm00001d027844,Zm00001d027847,843
268,Zm00001d027845,Zm00001d027847,844
136,Zm00001d027844,Zm00001d027846,845
136,Zm00001d027845,Zm00001d027846,846
136,Zm00001d027844,Zm00001d027847,847
136,Zm00001d027845,Zm00001d027847,848
18,Zm00001d027846,Zm00001d027847,849
4,Zm00001d027846,Zm00001d022678,850
4,Zm00001d027846,Zm00001d027851,851
4,Zm00001d027847,Zm00001d027848,852
4,Zm00001d027847,Zm00001d022678,853
4,Zm00001d027847,Zm00001d027851,854
3,Zm00001d027850,Zm00001d022678,855
9,Zm00001d027850,Zm00001d022678,856
9,Zm00001d027850,Zm00001d027851,857
14,Zm00001d027850,Zm00001d022678,858
14,Zm00001d027850,Zm00001d027851,859
8,Zm00001d022678,Zm00001d022679,860
8,Zm00001d027851,Zm00001d022679,861
3,Zm00001d022678,Zm00001d038139,862
3,Zm00001d027851,Zm00001d038139,863
3,Zm00001d022678,Zm00001d027856,864
3,Zm00001d027851,Zm00001d027856,865
3,Zm00001d022678,Zm00001d022679,866
3,Zm00001d027851,Zm00001d022679,867
3,Zm00001d022678,Zm00001d027856,868
3,Zm00001d027851,Zm00001d027856,869
3,Zm00001d027855,Zm00001d027856,870
197,Zm00001d027871,Zm00001d027874,871
197,Zm00001d027872,Zm00001d027874,872
197,Zm00001d027873,Zm00001d027874,873
8,Zm00001d027871,Zm00001d027873,874
8,Zm00001d027872,Zm00001d027873,875
3,Zm00001d027871,Zm00001d008734,876
3,Zm00001d027872,Zm00001d008734,877
27,Zm00001d027873,Zm00001d027874,878
5,Zm00001d027873,Zm00001d027874,879
4,Zm00001d027873,Zm00001d027874,880
10,Zm00001d027874,Zm00001d027876,881
4,Zm00001d027874,Zm00001d027875,882
3,Zm00001d027874,Zm00001d027875,883
4,Zm00001d027874,Zm00001d027875,884
3,Zm00001d027875,Zm00001d027876,885
3,Zm00001d027875,Zm00001d010172,886
7,Zm00001d027877,Zm00001d022680,887
78,Zm00001d027883,Zm00001d027885,888
78,Zm00001d027884,Zm00001d027885,889
14,Zm00001d027883,Zm00001d027886,890
20,Zm00001d027884,Zm00001d027886,891
21,Zm00001d027884,Zm00001d027887,892
3,Zm00001d027884,Zm00001d027888,893
4,Zm00001d027884,Zm00001d027886,894
25,Zm00001d027885,Zm00001d027886,895
12,Zm00001d027885,Zm00001d027887,896
3,Zm00001d027885,Zm00001d027887,897
4,Zm00001d027886,Zm00001d027887,898
4,Zm00001d027886,Zm00001d027887,899
3,Zm00001d027887,Zm00001d027894,900
3,Zm00001d027888,Zm00001d027890,901
3,Zm00001d027888,Zm00001d027890,902
4,Zm00001d027893,Zm00001d027896,903
35,Zm00001d027893,Zm00001d027894,904
235,Zm00001d027893,Zm00001d027895,905
235,Zm00001d027894,Zm00001d027895,906
4,Zm00001d027893,Zm00001d027896,907
3,Zm00001d027894,Zm00001d027896,908
8,Zm00001d027894,Zm00001d027895,909
4,Zm00001d027894,Zm00001d027896,910
45,Zm00001d027895,Zm00001d027896,911
47,Zm00001d027895,Zm00001d027896,912
3,Zm00001d027898,Zm00001d027900,913
6,Zm00001d027898,Zm00001d027901,914
4,Zm00001d027898,Zm00001d027899,915
3,Zm00001d027898,Zm00001d027901,916
3,Zm00001d027898,Zm00001d027899,917
406,Zm00001d027899,Zm00001d027900,918
406,Zm00001d027900,Zm00001d027900,919
406,Zm00001d027899,Zm00001d027901,920
406,Zm00001d027900,Zm00001d027901,921
406,Zm00001d027899,Zm00001d027902,922
406,Zm00001d027900,Zm00001d027902,923
406,Zm00001d027899,Zm00001d027903,924
406,Zm00001d027900,Zm00001d027903,925
5,Zm00001d027899,Zm00001d027929,926
5,Zm00001d027900,Zm00001d027929,927
3,Zm00001d027900,Zm00001d043523,928
3,Zm00001d027901,Zm00001d027929,929
4,Zm00001d027901,Zm00001d027929,930
5,Zm00001d027901,Zm00001d027929,931
3,Zm00001d027901,Zm00001d027932,932
4,Zm00001d027901,Zm00001d027907,933
15,Zm00001d027903,Zm00001d027904,934
8,Zm00001d027903,Zm00001d027904,935
3,Zm00001d027907,Zm00001d027908,936
4,Zm00001d022683,Zm00001d027916,937
3,Zm00001d022683,Zm00001d027929,938
8,Zm00001d022683,Zm00001d027916,939
3,Zm00001d027921,Zm00001d017719,940
3,Zm00001d027921,Zm00001d027922,941
3,Zm00001d027921,Zm00001d027922,942
3,Zm00001d027925,Zm00001d027929,943
89,Zm00001d027929,Zm00001d027932,944
3,Zm00001d027929,Zm00001d027933,945
3,Zm00001d027929,Zm00001d027934,946
3,Zm00001d027929,Zm00001d027992,947
3,Zm00001d027929,Zm00001d027934,948
43,Zm00001d027933,Zm00001d027936,949
43,Zm00001d027934,Zm00001d027936,950
32,Zm00001d027934,Zm00001d027936,951
76,Zm00001d027934,Zm00001d027935,952
76,Zm00001d027934,Zm00001d027936,953
3,Zm00001d027934,Zm00001d027937,954
4,Zm00001d027934,Zm00001d027935,955
3,Zm00001d027934,Zm00001d027937,956
59,Zm00001d027936,Zm00001d027937,957
7,Zm00001d027936,Zm00001d027937,958
3,Zm00001d027936,Zm00001d044516,959
7,Zm00001d027937,Zm00001d027938,960
4,Zm00001d027937,Zm00001d027941,961
8,Zm00001d027937,Zm00001d027938,962
4,Zm00001d027937,Zm00001d027939,963
31,Zm00001d027941,Zm00001d027943,964
5,Zm00001d027941,ENSRNA049471996,965
3,Zm00001d027941,ENSRNA049471996,966
12,Zm00001d027941,ENSRNA049471996,967
3,ENSRNA049471996,Zm00001d028609,968
14,ENSRNA049471996,Zm00001d027943,969
8,ENSRNA049471996,Zm00001d027943,970
4,ENSRNA049471996,Zm00001d027944,971
75,Zm00001d027943,Zm00001d027944,972
75,Zm00001d027943,Zm00001d027945,973
16,Zm00001d027944,Zm00001d027950,974
4,Zm00001d027944,Zm00001d027948,975
3,Zm00001d027957,Zm00001d027962,976
3,ENSRNA049437658,Zm00001d027962,977
3,Zm00001d027960,Zm00001d027962,978
16,Zm00001d027962,Zm00001d027963,979
3,Zm00001d027963,Zm00001d027966,980
3,Zm00001d027963,Zm00001d027967,981
3,Zm00001d027966,Zm00001d027971,982
3,Zm00001d027967,Zm00001d027971,983
8,Zm00001d027966,Zm00001d027969,984
8,Zm00001d027967,Zm00001d027969,985
7,Zm00001d027968,Zm00001d027969,986
3,Zm00001d027968,Zm00001d027969,987
3,Zm00001d027976,Zm00001d027988,988
3,Zm00001d027981,Zm00001d022686,989
3,Zm00001d027981,Zm00001d027982,990
3,Zm00001d022686,Zm00001d026790,991
3,Zm00001d027982,Zm00001d026790,992
3,Zm00001d022686,Zm00001d049579,993
3,Zm00001d027982,Zm00001d049579,994
3,Zm00001d022686,Zm00001d027992,995
3,Zm00001d027982,Zm00001d027992,996
62,Zm00001d027988,Zm00001d027992,997
3,Zm00001d027988,Zm00001d027990,998
3,Zm00001d027992,Zm00001d027995,999
4,Zm00001d027998,Zm00001d027999,1000
4,Zm00001d027998,Zm00001d027999,1001
3,Zm00001d027998,Zm00001d005324,1002
3,Zm00001d027998,Zm00001d026435,1003
6,Zm00001d027998,Zm00001d027999,1004
3,Zm00001d028001,ENSRNA049472011,1005
3,Zm00001d028001,Zm00001d028002,1006
3,Zm00001d028001,Zm00001d028003,1007
3,Zm00001d028002,Zm00001d028005,1008
3,Zm00001d028003,Zm00001d028005,1009
3,Zm00001d028002,Zm00001d028005,1010
3,Zm00001d028003,Zm00001d028005,1011
38,Zm00001d028004,Zm00001d028005,1012
4,Zm00001d028009,Zm00001d028010,1013
5,Zm00001d028012,Zm00001d028013,1014
7,Zm00001d028017,Zm00001d028018,1015
3,Zm00001d028017,Zm00001d028018,1016
3,Zm00001d028017,Zm00001d028019,1017
3,Zm00001d028017,Zm00001d028018,1018
3,Zm00001d028017,Zm00001d028018,1019
4,Zm00001d028018,Zm00001d028020,1020
4,Zm00001d028019,Zm00001d028020,1021
4,Zm00001d028039,Zm00001d028040,1022
5,Zm00001d028040,Zm00001d028043,1023
11,Zm00001d028050,Zm00001d028051,1024
5,Zm00001d028053,Zm00001d028055,1025
5,Zm00001d028053,Zm00001d028056,1026
3,Zm00001d028053,Zm00001d028054,1027
3,Zm00001d028053,Zm00001d028054,1028
3,Zm00001d028053,Zm00001d028054,1029
20,Zm00001d028053,Zm00001d028054,1030
3,Zm00001d028055,Zm00001d028070,1031
3,Zm00001d028056,Zm00001d028070,1032
3,Zm00001d028055,Zm00001d028071,1033
3,Zm00001d028056,Zm00001d028071,1034
3,Zm00001d028055,Zm00001d022691,1035
3,Zm00001d028056,Zm00001d022691,1036
5,Zm00001d028055,Zm00001d028070,1037
5,Zm00001d028056,Zm00001d028070,1038
5,Zm00001d028055,Zm00001d028071,1039
5,Zm00001d028056,Zm00001d028071,1040
4,Zm00001d028062,Zm00001d028064,1041
4,Zm00001d028063,Zm00001d028064,1042
3,Zm00001d028062,Zm00001d028071,1043
3,Zm00001d028063,Zm00001d028071,1044
3,Zm00001d028062,Zm00001d028072,1045
3,Zm00001d028063,Zm00001d028072,1046
12,Zm00001d028062,Zm00001d028064,1047
12,Zm00001d028063,Zm00001d028064,1048
3,Zm00001d028064,Zm00001d028071,1049
14,Zm00001d028071,Zm00001d022690,1050
14,Zm00001d028072,Zm00001d022690,1051
14,Zm00001d028071,Zm00001d022691,1052
14,Zm00001d028072,Zm00001d022691,1053
23,Zm00001d028072,Zm00001d022691,1054
3,Zm00001d028084,Zm00001d028085,1055
6,Zm00001d028092,Zm00001d028093,1056
3,Zm00001d028092,Zm00001d028093,1057
8,Zm00001d028092,Zm00001d028093,1058
4,Zm00001d028093,Zm00001d028094,1059
3,Zm00001d028093,Zm00001d028096,1060
3,Zm00001d028093,Zm00001d028097,1061
3,Zm00001d028093,Zm00001d028094,1062
16,Zm00001d028094,Zm00001d022693,1063
5,Zm00001d028094,Zm00001d022693,1064
6,Zm00001d028094,Zm00001d028097,1065
5,Zm00001d028094,Zm00001d022693,1066
3,Zm00001d022693,Zm00001d028096,1067
3,Zm00001d022693,Zm00001d028097,1068
4,Zm00001d028096,Zm00001d028098,1069
4,Zm00001d028097,Zm00001d028098,1070
4,Zm00001d028096,Zm00001d028100,1071
4,Zm00001d028097,Zm00001d028100,1072
4,Zm00001d028096,Zm00001d028102,1073
4,Zm00001d028097,Zm00001d028102,1074
4,Zm00001d028098,Zm00001d028104,1075
4,Zm00001d028098,Zm00001d028105,1076
22,Zm00001d028100,Zm00001d028104,1077
22,Zm00001d028102,Zm00001d028104,1078
22,Zm00001d028100,Zm00001d028105,1079
22,Zm00001d028102,Zm00001d028105,1080
25,Zm00001d028100,Zm00001d028104,1081
25,Zm00001d028102,Zm00001d028104,1082
25,Zm00001d028100,Zm00001d028105,1083
25,Zm00001d028102,Zm00001d028105,1084
36,Zm00001d028103,Zm00001d028104,1085
36,Zm00001d028103,Zm00001d028105,1086
3,Zm00001d028103,Zm00001d011424,1087
37,Zm00001d028104,Zm00001d028107,1088
37,Zm00001d028105,Zm00001d028107,1089
3,Zm00001d028104,Zm00001d028107,1090
35,Zm00001d028109,Zm00001d028111,1091
3,Zm00001d028109,Zm00001d028114,1092
4,Zm00001d028109,Zm00001d028113,1093
3,Zm00001d028109,Zm00001d028112,1094
40,Zm00001d028110,Zm00001d028112,1095
40,Zm00001d028111,Zm00001d028112,1096
8,Zm00001d028111,Zm00001d028113,1097
3,Zm00001d028112,Zm00001d028113,1098
3,Zm00001d028114,Zm00001d028117,1099
4,Zm00001d022694,Zm00001d028129,1100
3,Zm00001d022694,Zm00001d028130,1101
5,Zm00001d022695,Zm00001d028143,1102
5,Zm00001d028135,Zm00001d028143,1103
5,Zm00001d028136,Zm00001d028143,1104
3,Zm00001d028138,Zm00001d028139,1105
4,Zm00001d028139,Zm00001d022696,1106
4,Zm00001d028139,Zm00001d028140,1107
4,Zm00001d028139,Zm00001d028144,1108
3,Zm00001d028139,Zm00001d004821,1109
17,Zm00001d028139,Zm00001d022696,1110
17,Zm00001d028139,Zm00001d028140,1111
31,Zm00001d028139,Zm00001d022696,1112
31,Zm00001d028139,Zm00001d028140,1113
41,Zm00001d028143,Zm00001d028144,1114
11,Zm00001d028144,Zm00001d028152,1115
4,Zm00001d028144,Zm00001d028151,1116
7,Zm00001d028144,Zm00001d028151,1117
4,Zm00001d028144,Zm00001d028151,1118
4,Zm00001d028144,Zm00001d028151,1119
12,Zm00001d028144,Zm00001d028152,1120
3,Zm00001d028144,Zm00001d028153,1121
4,Zm00001d028144,Zm00001d028151,1122
4,Zm00001d028144,Zm00001d028151,1123
3,Zm00001d028144,Zm00001d028151,1124
12,Zm00001d028151,Zm00001d028152,1125
3,Zm00001d028151,Zm00001d028152,1126
6,Zm00001d028151,Zm00001d028152,1127
73,Zm00001d028152,Zm00001d028153,1128
89,Zm00001d028153,Zm00001d022697,1129
89,Zm00001d028153,Zm00001d028154,1130
152,Zm00001d028153,Zm00001d022697,1131
152,Zm00001d028153,Zm00001d028154,1132
4,Zm00001d028162,Zm00001d028164,1133
3,Zm00001d028170,Zm00001d028171,1134
3,Zm00001d028171,Zm00001d028173,1135
3,Zm00001d028171,Zm00001d015520,1136
3,Zm00001d028171,Zm00001d028173,1137
50,Zm00001d028177,Zm00001d028180,1138
50,Zm00001d028178,Zm00001d028180,1139
16,Zm00001d028177,Zm00001d028181,1140
16,Zm00001d028178,Zm00001d028181,1141
5,Zm00001d028180,Zm00001d028182,1142
5,Zm00001d028180,Zm00001d028183,1143
5,Zm00001d028180,Zm00001d028184,1144
13,Zm00001d028180,Zm00001d028181,1145
32,Zm00001d028183,Zm00001d028185,1146
32,Zm00001d028184,Zm00001d028185,1147
32,Zm00001d028183,Zm00001d028186,1148
32,Zm00001d028184,Zm00001d028186,1149
4,Zm00001d028183,Zm00001d028187,1150
4,Zm00001d028184,Zm00001d028187,1151
4,Zm00001d028183,Zm00001d028187,1152
4,Zm00001d028184,Zm00001d028187,1153
3,Zm00001d028184,Zm00001d028188,1154
49,Zm00001d028185,Zm00001d028187,1155
49,Zm00001d028186,Zm00001d028187,1156
5,Zm00001d028185,Zm00001d028187,1157
5,Zm00001d028186,Zm00001d028187,1158
3,Zm00001d028185,Zm00001d028188,1159
3,Zm00001d028186,Zm00001d028188,1160
74,Zm00001d028187,Zm00001d028188,1161
34,Zm00001d028187,Zm00001d028188,1162
3,Zm00001d028187,Zm00001d028189,1163
3,Zm00001d028188,Zm00001d047241,1164
3,Zm00001d028188,Zm00001d028191,1165
3,Zm00001d028188,Zm00001d028191,1166
19,Zm00001d028189,Zm00001d028191,1167
40,Zm00001d028193,Zm00001d028194,1168
40,Zm00001d028193,Zm00001d028195,1169
9,Zm00001d028193,Zm00001d028195,1170
9,Zm00001d028193,Zm00001d028196,1171
4,Zm00001d028193,Zm00001d028194,1172
3,Zm00001d028193,Zm00001d028194,1173
3,Zm00001d028193,Zm00001d028201,1174
3,Zm00001d028194,Zm00001d028197,1175
3,Zm00001d028194,Zm00001d028197,1176
5,Zm00001d028194,Zm00001d028197,1177
3,Zm00001d028194,Zm00001d028201,1178
3,Zm00001d028199,Zm00001d028201,1179
3,Zm00001d028200,Zm00001d028201,1180
5,Zm00001d028201,Zm00001d028204,1181
5,Zm00001d028201,Zm00001d028203,1182
3,Zm00001d028203,Zm00001d028204,1183
3,Zm00001d028204,Zm00001d028205,1184
4,Zm00001d028207,Zm00001d028208,1185
4,Zm00001d028209,Zm00001d028211,1186
4,Zm00001d028210,Zm00001d028211,1187
3,Zm00001d028217,Zm00001d028218,1188
8,Zm00001d028220,Zm00001d028221,1189
3,Zm00001d028220,Zm00001d028221,1190
3,Zm00001d028225,Zm00001d028226,1191
3,Zm00001d028227,Zm00001d028229,1192
4,Zm00001d028228,Zm00001d022701,1193
4,Zm00001d028228,Zm00001d028229,1194
9,Zm00001d022701,Zm00001d028230,1195
9,Zm00001d028229,Zm00001d028230,1196
3,Zm00001d028230,Zm00001d028273,1197
4,Zm00001d028232,Zm00001d028235,1198
4,Zm00001d028233,Zm00001d028235,1199
4,Zm00001d028232,Zm00001d028237,1200
