Annotation1,Annotation2,ID
Zm00001d047373,Zm00001d047395,17757
Zm00001d047385,Zm00001d047389,17758
Zm00001d047385,Zm00001d047388,17759
Zm00001d047385,ENSRNA049478420,17760
Zm00001d047389,ENSRNA049478420,17761
Zm00001d047392,Zm00001d047395,17762
ENSRNA049478426,Zm00001d047399,17763
Zm00001d047397,Zm00001d047399,17764
Zm00001d047417,Zm00001d047422,17765
Zm00001d047418,Zm00001d047421,17766
Zm00001d047422,Zm00001d047423,17767
Zm00001d047425,Zm00001d047426,17768
Zm00001d047427,Zm00001d047439,17769
Zm00001d047427,Zm00001d047443,17770
Zm00001d047427,Zm00001d047449,17771
Zm00001d047428,Zm00001d047434,17772
Zm00001d047447,Zm00001d047449,17773
Zm00001d047448,Zm00001d047451,17774
Zm00001d047448,Zm00001d047449,17775
Zm00001d047450,Zm00001d047471,17776
Zm00001d047449,Zm00001d047451,17777
Zm00001d047451,Zm00001d047453,17778
Zm00001d047453,Zm00001d047468,17779
Zm00001d047453,Zm00001d047456,17780
Zm00001d047457,Zm00001d047458,17781
Zm00001d047457,Zm00001d047460,17782
Zm00001d047463,Zm00001d047466,17783
Zm00001d047468,Zm00001d047471,17784
Zm00001d047468,Zm00001d047469,17785
Zm00001d047469,Zm00001d047471,17786
Zm00001d047471,Zm00001d047477,17787
Zm00001d047472,Zm00001d047477,17788
Zm00001d047472,Zm00001d047481,17789
Zm00001d047477,Zm00001d047479,17790
Zm00001d047477,Zm00001d047480,17791
Zm00001d047477,Zm00001d047481,17792
Zm00001d047479,Zm00001d047480,17793
Zm00001d047479,Zm00001d047481,17794
Zm00001d047480,Zm00001d047481,17795
Zm00001d047481,Zm00001d047482,17796
Zm00001d047483,Zm00001d047491,17797
Zm00001d047491,Zm00001d047498,17798
Zm00001d047492,Zm00001d047494,17799
Zm00001d047495,Zm00001d047497,17800
Zm00001d047495,Zm00001d047498,17801
Zm00001d047497,Zm00001d047498,17802
Zm00001d047503,Zm00001d047506,17803
Zm00001d047503,Zm00001d047518,17804
Zm00001d047506,Zm00001d047514,17805
Zm00001d047514,Zm00001d047516,17806
Zm00001d047518,Zm00001d047522,17807
Zm00001d047518,Zm00001d047532,17808
Zm00001d047518,Zm00001d047519,17809
Zm00001d047519,Zm00001d047522,17810
Zm00001d047519,Zm00001d047521,17811
Zm00001d047522,Zm00001d047523,17812
Zm00001d047522,Zm00001d047527,17813
Zm00001d047522,Zm00001d047528,17814
Zm00001d047526,Zm00001d047527,17815
Zm00001d047526,Zm00001d047528,17816
Zm00001d047527,Zm00001d047528,17817
Zm00001d047528,Zm00001d047533,17818
Zm00001d047533,Zm00001d047601,17819
Zm00001d047534,Zm00001d047536,17820
Zm00001d047534,Zm00001d027185,17821
Zm00001d047534,Zm00001d047535,17822
Zm00001d047534,Zm00001d047540,17823
Zm00001d047536,Zm00001d027185,17824
Zm00001d047536,Zm00001d047540,17825
Zm00001d027185,Zm00001d047540,17826
Zm00001d047538,Zm00001d047540,17827
Zm00001d047538,Zm00001d047539,17828
Zm00001d047540,Zm00001d047553,17829
Zm00001d047555,Zm00001d047558,17830
Zm00001d047562,Zm00001d047570,17831
Zm00001d047563,Zm00001d047566,17832
Zm00001d047563,Zm00001d047564,17833
Zm00001d047564,Zm00001d047566,17834
Zm00001d047564,Zm00001d047574,17835
Zm00001d047566,Zm00001d047570,17836
Zm00001d047570,Zm00001d047574,17837
Zm00001d047587,Zm00001d047594,17838
Zm00001d047587,Zm00001d047592,17839
Zm00001d047592,Zm00001d047594,17840
Zm00001d047592,Zm00001d047597,17841
Zm00001d047592,Zm00001d027187,17842
Zm00001d047594,Zm00001d047597,17843
Zm00001d047594,Zm00001d047600,17844
Zm00001d047597,Zm00001d047600,17845
Zm00001d047600,Zm00001d047632,17846
Zm00001d047601,Zm00001d047608,17847
Zm00001d047601,Zm00001d047635,17848
Zm00001d047601,Zm00001d047667,17849
Zm00001d027188,Zm00001d047603,17850
Zm00001d047603,Zm00001d047608,17851
Zm00001d047614,Zm00001d047616,17852
Zm00001d047617,Zm00001d047620,17853
Zm00001d047617,Zm00001d047621,17854
Zm00001d047620,Zm00001d047632,17855
Zm00001d047621,Zm00001d047632,17856
Zm00001d047621,Zm00001d047626,17857
Zm00001d047632,Zm00001d047638,17858
Zm00001d047632,Zm00001d047633,17859
Zm00001d047632,Zm00001d047634,17860
Zm00001d047633,Zm00001d047636,17861
Zm00001d047633,Zm00001d047634,17862
Zm00001d047635,Zm00001d047636,17863
Zm00001d047639,Zm00001d047644,17864
Zm00001d047659,Zm00001d047667,17865
Zm00001d047661,Zm00001d047768,17866
Zm00001d047662,Zm00001d047667,17867
Zm00001d047662,Zm00001d047663,17868
Zm00001d047663,Zm00001d047667,17869
Zm00001d047667,Zm00001d047676,17870
Zm00001d047667,Zm00001d047671,17871
Zm00001d047667,Zm00001d047675,17872
Zm00001d047667,Zm00001d047701,17873
Zm00001d047671,Zm00001d047675,17874
Zm00001d047675,Zm00001d047676,17875
Zm00001d047675,Zm00001d047688,17876
Zm00001d047676,Zm00001d047690,17877
Zm00001d047679,Zm00001d047691,17878
Zm00001d047681,Zm00001d047700,17879
Zm00001d047681,Zm00001d047683,17880
Zm00001d047683,Zm00001d047688,17881
Zm00001d047685,Zm00001d047688,17882
Zm00001d047695,Zm00001d047700,17883
Zm00001d047701,Zm00001d027191,17884
Zm00001d047701,Zm00001d047721,17885
Zm00001d047701,Zm00001d047707,17886
Zm00001d047708,Zm00001d047755,17887
Zm00001d047709,Zm00001d047717,17888
Zm00001d027191,Zm00001d047716,17889
Zm00001d027191,Zm00001d047717,17890
Zm00001d027191,Zm00001d047721,17891
Zm00001d047717,Zm00001d047719,17892
Zm00001d047721,Zm00001d047770,17893
Zm00001d047723,Zm00001d047755,17894
Zm00001d047726,Zm00001d047728,17895
Zm00001d047728,Zm00001d047743,17896
Zm00001d047728,Zm00001d047732,17897
Zm00001d047740,Zm00001d047743,17898
Zm00001d047740,Zm00001d047744,17899
Zm00001d047746,Zm00001d047749,17900
Zm00001d047747,Zm00001d047749,17901
Zm00001d047750,Zm00001d027193,17902
Zm00001d047751,Zm00001d047752,17903
Zm00001d047755,Zm00001d047796,17904
Zm00001d047755,Zm00001d047827,17905
Zm00001d047757,Zm00001d047776,17906
Zm00001d027193,Zm00001d047767,17907
Zm00001d047758,Zm00001d047762,17908
Zm00001d047758,Zm00001d047894,17909
Zm00001d047758,Zm00001d048028,17910
Zm00001d047758,Zm00001d048136,17911
Zm00001d047758,Zm00001d047759,17912
Zm00001d047760,Zm00001d047761,17913
Zm00001d047761,Zm00001d047796,17914
Zm00001d047762,Zm00001d047767,17915
Zm00001d047762,Zm00001d047763,17916
Zm00001d027194,Zm00001d047765,17917
Zm00001d047764,Zm00001d047765,17918
Zm00001d047770,Zm00001d047796,17919
Zm00001d047770,Zm00001d027200,17920
Zm00001d047770,Zm00001d047780,17921
Zm00001d047771,Zm00001d047776,17922
Zm00001d047776,Zm00001d047800,17923
Zm00001d047778,Zm00001d047781,17924
Zm00001d047787,Zm00001d047796,17925
Zm00001d047789,Zm00001d047793,17926
Zm00001d047790,Zm00001d047794,17927
Zm00001d047793,Zm00001d047794,17928
Zm00001d047798,Zm00001d047799,17929
Zm00001d047805,Zm00001d047806,17930
Zm00001d047813,Zm00001d047835,17931
Zm00001d047828,Zm00001d047842,17932
Zm00001d027201,Zm00001d047830,17933
Zm00001d047835,Zm00001d047838,17934
Zm00001d047835,Zm00001d047839,17935
Zm00001d047838,Zm00001d047844,17936
Zm00001d047838,Zm00001d047839,17937
Zm00001d047841,Zm00001d047860,17938
Zm00001d047842,Zm00001d047913,17939
Zm00001d047842,Zm00001d047844,17940
Zm00001d047842,Zm00001d047853,17941
Zm00001d047842,Zm00001d047854,17942
Zm00001d047844,Zm00001d047847,17943
Zm00001d047844,Zm00001d047853,17944
Zm00001d047848,Zm00001d047853,17945
Zm00001d047849,Zm00001d047853,17946
Zm00001d047853,Zm00001d047854,17947
Zm00001d047856,Zm00001d047860,17948
Zm00001d047857,Zm00001d047859,17949
Zm00001d047863,Zm00001d047870,17950
Zm00001d047870,Zm00001d047873,17951
Zm00001d047874,Zm00001d047897,17952
Zm00001d047874,Zm00001d047889,17953
Zm00001d047873,Zm00001d047876,17954
Zm00001d047877,Zm00001d047879,17955
Zm00001d047882,Zm00001d047894,17956
Zm00001d047882,Zm00001d047883,17957
Zm00001d047882,Zm00001d047889,17958
Zm00001d047883,Zm00001d047889,17959
Zm00001d047884,Zm00001d047888,17960
Zm00001d047884,Zm00001d047889,17961
Zm00001d047888,Zm00001d047889,17962
Zm00001d047889,Zm00001d047894,17963
Zm00001d047892,Zm00001d047896,17964
Zm00001d047895,Zm00001d047896,17965
Zm00001d047895,Zm00001d047898,17966
Zm00001d047896,Zm00001d047897,17967
Zm00001d047896,Zm00001d047898,17968
Zm00001d047896,Zm00001d047909,17969
Zm00001d047897,Zm00001d047898,17970
Zm00001d047900,Zm00001d047905,17971
Zm00001d047906,Zm00001d047909,17972
Zm00001d047909,Zm00001d047942,17973
Zm00001d047913,Zm00001d027207,17974
Zm00001d047913,Zm00001d047920,17975
Zm00001d047921,Zm00001d027206,17976
Zm00001d047921,Zm00001d047932,17977
Zm00001d047921,Zm00001d047942,17978
Zm00001d027206,Zm00001d047932,17979
Zm00001d027207,Zm00001d047942,17980
Zm00001d027207,Zm00001d047938,17981
Zm00001d047935,Zm00001d047937,17982
Zm00001d047935,Zm00001d047940,17983
Zm00001d047936,Zm00001d047938,17984
Zm00001d047937,Zm00001d047939,17985
Zm00001d047939,Zm00001d047940,17986
Zm00001d047942,Zm00001d047983,17987
Zm00001d047942,Zm00001d048053,17988
Zm00001d047943,Zm00001d047973,17989
Zm00001d047948,Zm00001d047952,17990
Zm00001d047952,Zm00001d047965,17991
Zm00001d047955,Zm00001d047960,17992
Zm00001d047955,Zm00001d047959,17993
Zm00001d047960,Zm00001d047966,17994
Zm00001d047962,Zm00001d047965,17995
Zm00001d047971,Zm00001d047973,17996
Zm00001d047977,Zm00001d047979,17997
Zm00001d047979,Zm00001d047983,17998
Zm00001d047979,Zm00001d047985,17999
Zm00001d047983,Zm00001d047985,18000
Zm00001d047986,Zm00001d047988,18001
Zm00001d047989,Zm00001d048029,18002
Zm00001d047990,Zm00001d048021,18003
Zm00001d047992,Zm00001d048046,18004
Zm00001d047994,Zm00001d047996,18005
Zm00001d048005,Zm00001d048006,18006
Zm00001d048005,Zm00001d048007,18007
Zm00001d048015,Zm00001d048020,18008
Zm00001d048016,Zm00001d048017,18009
Zm00001d048018,Zm00001d048020,18010
Zm00001d048023,Zm00001d048029,18011
Zm00001d048023,Zm00001d048046,18012
Zm00001d048028,Zm00001d048041,18013
Zm00001d048029,Zm00001d048046,18014
Zm00001d048041,Zm00001d048045,18015
Zm00001d048041,Zm00001d048046,18016
Zm00001d048041,Zm00001d048053,18017
Zm00001d048045,Zm00001d048046,18018
Zm00001d048047,Zm00001d048060,18019
Zm00001d048047,Zm00001d048085,18020
Zm00001d048047,Zm00001d048049,18021
Zm00001d048049,Zm00001d048050,18022
Zm00001d048053,Zm00001d048054,18023
Zm00001d048053,Zm00001d048060,18024
Zm00001d048061,Zm00001d048065,18025
Zm00001d048065,Zm00001d048069,18026
Zm00001d048066,Zm00001d048069,18027
Zm00001d048066,Zm00001d048194,18028
Zm00001d048070,Zm00001d048074,18029
Zm00001d048070,Zm00001d048080,18030
Zm00001d048076,Zm00001d048080,18031
Zm00001d048076,Zm00001d048081,18032
Zm00001d048077,Zm00001d048203,18033
Zm00001d048080,Zm00001d048081,18034
Zm00001d048086,Zm00001d048089,18035
Zm00001d048091,Zm00001d048095,18036
Zm00001d048091,Zm00001d048098,18037
Zm00001d048092,Zm00001d048095,18038
Zm00001d048096,Zm00001d048103,18039
Zm00001d048100,Zm00001d048103,18040
Zm00001d048101,Zm00001d048102,18041
Zm00001d048105,Zm00001d048108,18042
Zm00001d048115,Zm00001d048120,18043
Zm00001d048137,Zm00001d048363,18044
Zm00001d027215,Zm00001d048194,18045
Zm00001d048149,Zm00001d048150,18046
Zm00001d027216,Zm00001d048162,18047
Zm00001d048158,Zm00001d048159,18048
Zm00001d048159,Zm00001d048162,18049
Zm00001d048171,Zm00001d048173,18050
Zm00001d048174,Zm00001d048175,18051
ENSRNA049476156,Zm00001d048176,18052
Zm00001d048179,Zm00001d048181,18053
Zm00001d048181,Zm00001d048193,18054
Zm00001d048181,Zm00001d048183,18055
Zm00001d048183,Zm00001d048190,18056
Zm00001d048194,Zm00001d048202,18057
Zm00001d048194,Zm00001d048223,18058
Zm00001d048197,Zm00001d048199,18059
Zm00001d048197,Zm00001d048202,18060
Zm00001d048209,Zm00001d048212,18061
Zm00001d027217,Zm00001d048230,18062
Zm00001d048215,Zm00001d048217,18063
Zm00001d048215,Zm00001d048218,18064
Zm00001d048217,Zm00001d048218,18065
Zm00001d048219,Zm00001d048344,18066
Zm00001d048223,Zm00001d048317,18067
Zm00001d048223,Zm00001d048227,18068
Zm00001d048223,Zm00001d048230,18069
Zm00001d048232,Zm00001d048259,18070
Zm00001d048233,Zm00001d048246,18071
Zm00001d048237,Zm00001d048239,18072
Zm00001d048241,Zm00001d048243,18073
Zm00001d048255,Zm00001d048258,18074
Zm00001d048258,Zm00001d027220,18075
Zm00001d048262,Zm00001d048270,18076
Zm00001d048263,Zm00001d048270,18077
Zm00001d048270,Zm00001d048271,18078
Zm00001d048272,Zm00001d048273,18079
Zm00001d027219,Zm00001d048282,18080
Zm00001d048282,Zm00001d048284,18081
Zm00001d048293,Zm00001d048319,18082
Zm00001d048293,Zm00001d048344,18083
Zm00001d048295,Zm00001d048298,18084
Zm00001d048295,Zm00001d048297,18085
Zm00001d048301,Zm00001d048308,18086
Zm00001d048302,Zm00001d048303,18087
Zm00001d048310,Zm00001d048311,18088
Zm00001d048335,Zm00001d048337,18089
Zm00001d048338,Zm00001d048340,18090
Zm00001d048341,Zm00001d048368,18091
Zm00001d048344,Zm00001d048442,18092
Zm00001d048355,Zm00001d048357,18093
Zm00001d048358,Zm00001d048362,18094
Zm00001d048358,Zm00001d048360,18095
Zm00001d048360,Zm00001d048362,18096
Zm00001d048364,Zm00001d048368,18097
Zm00001d048373,Zm00001d048384,18098
Zm00001d048387,Zm00001d048389,18099
Zm00001d048392,Zm00001d048393,18100
Zm00001d048403,Zm00001d048404,18101
Zm00001d048403,Zm00001d048428,18102
Zm00001d048404,Zm00001d048409,18103
Zm00001d027223,Zm00001d048415,18104
Zm00001d048424,Zm00001d048428,18105
Zm00001d048438,Zm00001d048440,18106
Zm00001d048438,Zm00001d027224,18107
Zm00001d048442,Zm00001d048445,18108
Zm00001d027224,Zm00001d048511,18109
Zm00001d048460,Zm00001d048461,18110
Zm00001d048463,Zm00001d048466,18111
Zm00001d048469,Zm00001d048471,18112
Zm00001d048473,Zm00001d027226,18113
Zm00001d048480,Zm00001d048486,18114
Zm00001d048493,Zm00001d048497,18115
Zm00001d048493,Zm00001d048501,18116
Zm00001d048493,Zm00001d048495,18117
Zm00001d048494,Zm00001d048497,18118
Zm00001d048494,Zm00001d048501,18119
Zm00001d048499,Zm00001d048501,18120
Zm00001d048516,Zm00001d048521,18121
Zm00001d048524,Zm00001d048527,18122
Zm00001d048527,Zm00001d048530,18123
Zm00001d048535,Zm00001d048536,18124
Zm00001d048535,Zm00001d048540,18125
Zm00001d048536,Zm00001d048540,18126
Zm00001d048540,Zm00001d048552,18127
Zm00001d048540,Zm00001d048541,18128
Zm00001d048540,Zm00001d048542,18129
Zm00001d048541,Zm00001d048545,18130
Zm00001d048541,ENSRNA049476112,18131
ENSRNA049476131,Zm00001d048545,18132
Zm00001d048552,Zm00001d048563,18133
Zm00001d048552,Zm00001d048556,18134
Zm00001d048559,Zm00001d048562,18135
Zm00001d048567,Zm00001d048568,18136
Zm00001d048569,Zm00001d048574,18137
Zm00001d048574,Zm00001d048575,18138
ENSRNA049451576,Zm00001d023252,18139
ENSRNA049451572,Zm00001d023226,18140
Zm00001d023222,Zm00001d023282,18141
Zm00001d023222,Zm00001d023230,18142
Zm00001d023230,Zm00001d023235,18143
Zm00001d023232,Zm00001d023333,18144
Zm00001d023235,Zm00001d023237,18145
Zm00001d023238,Zm00001d023239,18146
Zm00001d023238,Zm00001d023250,18147
Zm00001d023238,Zm00001d023241,18148
Zm00001d023238,Zm00001d023239,18149
Zm00001d023239,Zm00001d023241,18150
Zm00001d023241,Zm00001d023264,18151
Zm00001d023243,Zm00001d023250,18152
Zm00001d023252,Zm00001d023272,18153
Zm00001d023252,Zm00001d023282,18154
Zm00001d023252,Zm00001d023333,18155
Zm00001d023260,Zm00001d023262,18156
Zm00001d023263,Zm00001d023271,18157
Zm00001d023263,Zm00001d023293,18158
Zm00001d023264,Zm00001d023333,18159
Zm00001d023264,Zm00001d023311,18160
Zm00001d023265,Zm00001d023289,18161
Zm00001d023265,Zm00001d023266,18162
ENSRNA049450934,Zm00001d023281,18163
Zm00001d023269,Zm00001d023289,18164
Zm00001d023269,Zm00001d023270,18165
Zm00001d023271,Zm00001d023301,18166
Zm00001d023272,Zm00001d023334,18167
Zm00001d023273,Zm00001d023277,18168
Zm00001d023281,Zm00001d023421,18169
Zm00001d023281,Zm00001d023479,18170
Zm00001d023282,Zm00001d023303,18171
Zm00001d023282,Zm00001d023333,18172
Zm00001d023282,Zm00001d023287,18173
Zm00001d023291,Zm00001d023311,18174
Zm00001d023293,Zm00001d023376,18175
Zm00001d023293,Zm00001d023401,18176
Zm00001d023293,Zm00001d023333,18177
Zm00001d023292,Zm00001d023296,18178
Zm00001d023292,Zm00001d023298,18179
Zm00001d023294,Zm00001d023298,18180
Zm00001d023299,Zm00001d023311,18181
Zm00001d023300,Zm00001d023376,18182
Zm00001d023300,Zm00001d023412,18183
Zm00001d023301,Zm00001d023303,18184
Zm00001d023303,Zm00001d023304,18185
Zm00001d023303,Zm00001d023311,18186
Zm00001d023306,Zm00001d023309,18187
Zm00001d023309,Zm00001d023311,18188
Zm00001d023311,Zm00001d023332,18189
Zm00001d023318,Zm00001d023320,18190
Zm00001d023320,Zm00001d023323,18191
Zm00001d023320,Zm00001d023331,18192
Zm00001d023333,Zm00001d023378,18193
Zm00001d023333,Zm00001d023397,18194
Zm00001d023333,Zm00001d023431,18195
Zm00001d023333,Zm00001d023049,18196
Zm00001d023333,Zm00001d023521,18197
Zm00001d023334,Zm00001d023401,18198
Zm00001d023340,Zm00001d023431,18199
ENSRNA049473148,Zm00001d023342,18200
Zm00001d023343,Zm00001d023346,18201
Zm00001d023346,Zm00001d023350,18202
Zm00001d023346,Zm00001d023353,18203
Zm00001d023353,Zm00001d023360,18204
Zm00001d023361,Zm00001d023365,18205
Zm00001d023366,Zm00001d023367,18206
Zm00001d023370,Zm00001d023373,18207
Zm00001d023376,Zm00001d023412,18208
Zm00001d023378,Zm00001d023401,18209
Zm00001d023379,Zm00001d023391,18210
Zm00001d023379,Zm00001d023396,18211
Zm00001d023379,Zm00001d023431,18212
Zm00001d023379,Zm00001d023479,18213
Zm00001d023379,Zm00001d023387,18214
Zm00001d023379,Zm00001d023421,18215
Zm00001d023385,Zm00001d023397,18216
Zm00001d023387,Zm00001d023391,18217
Zm00001d023390,Zm00001d023391,18218
Zm00001d023397,Zm00001d023401,18219
Zm00001d023397,Zm00001d023429,18220
Zm00001d023397,Zm00001d023419,18221
Zm00001d023400,Zm00001d023419,18222
Zm00001d023401,Zm00001d023404,18223
Zm00001d023401,Zm00001d023405,18224
Zm00001d023401,Zm00001d023412,18225
Zm00001d023404,Zm00001d023405,18226
Zm00001d023404,Zm00001d023411,18227
Zm00001d023412,Zm00001d023443,18228
Zm00001d023412,Zm00001d023479,18229
Zm00001d023412,Zm00001d023521,18230
Zm00001d023422,Zm00001d023423,18231
Zm00001d023422,Zm00001d023430,18232
Zm00001d023423,Zm00001d023429,18233
Zm00001d023427,Zm00001d023429,18234
Zm00001d023431,Zm00001d023479,18235
Zm00001d023431,Zm00001d023447,18236
Zm00001d023435,Zm00001d023437,18237
Zm00001d023440,Zm00001d023452,18238
Zm00001d023443,Zm00001d023445,18239
Zm00001d023443,Zm00001d023447,18240
Zm00001d023445,Zm00001d023447,18241
Zm00001d023446,Zm00001d023459,18242
Zm00001d023447,Zm00001d023452,18243
Zm00001d023447,Zm00001d023469,18244
Zm00001d023447,Zm00001d023496,18245
Zm00001d023450,Zm00001d023046,18246
Zm00001d023046,Zm00001d023451,18247
Zm00001d023456,Zm00001d023459,18248
Zm00001d023048,Zm00001d023459,18249
Zm00001d023459,Zm00001d023462,18250
Zm00001d023459,Zm00001d023465,18251
Zm00001d023461,Zm00001d023469,18252
Zm00001d023462,Zm00001d023049,18253
Zm00001d023462,Zm00001d023465,18254
Zm00001d023462,Zm00001d023469,18255
Zm00001d023465,Zm00001d023469,18256
Zm00001d023469,Zm00001d023049,18257
Zm00001d023469,Zm00001d023470,18258
Zm00001d023471,Zm00001d023479,18259
Zm00001d023049,Zm00001d023530,18260
Zm00001d023049,Zm00001d023542,18261
Zm00001d023049,Zm00001d023544,18262
Zm00001d023479,Zm00001d023523,18263
Zm00001d023479,Zm00001d023538,18264
Zm00001d023479,Zm00001d023521,18265
Zm00001d023496,Zm00001d023521,18266
Zm00001d023051,Zm00001d023501,18267
Zm00001d023504,Zm00001d023507,18268
Zm00001d023504,Zm00001d023510,18269
Zm00001d023506,Zm00001d023507,18270
Zm00001d023507,Zm00001d023520,18271
Zm00001d023510,Zm00001d023511,18272
Zm00001d023510,Zm00001d023520,18273
Zm00001d023511,Zm00001d023523,18274
Zm00001d023511,Zm00001d023513,18275
Zm00001d023513,Zm00001d023514,18276
Zm00001d023513,Zm00001d023520,18277
Zm00001d023514,Zm00001d023520,18278
Zm00001d023520,Zm00001d023544,18279
Zm00001d023521,Zm00001d023530,18280
Zm00001d023521,Zm00001d023538,18281
Zm00001d023521,Zm00001d023523,18282
Zm00001d023523,Zm00001d023534,18283
Zm00001d023523,Zm00001d023538,18284
Zm00001d023527,Zm00001d023544,18285
Zm00001d023530,Zm00001d023538,18286
Zm00001d023530,Zm00001d023531,18287
Zm00001d023531,Zm00001d023538,18288
Zm00001d023531,Zm00001d023534,18289
Zm00001d023534,Zm00001d023537,18290
Zm00001d023534,Zm00001d023543,18291
Zm00001d023536,Zm00001d023537,18292
Zm00001d023538,Zm00001d023543,18293
Zm00001d023539,Zm00001d023540,18294
Zm00001d023539,Zm00001d023542,18295
Zm00001d023539,Zm00001d023543,18296
Zm00001d023540,Zm00001d023542,18297
Zm00001d023542,Zm00001d023550,18298
Zm00001d023542,Zm00001d023543,18299
Zm00001d023542,Zm00001d023553,18300
Zm00001d023542,Zm00001d023554,18301
Zm00001d023544,Zm00001d023552,18302
Zm00001d023544,Zm00001d023553,18303
Zm00001d023544,Zm00001d023554,18304
Zm00001d023544,Zm00001d023550,18305
Zm00001d023550,Zm00001d023552,18306
Zm00001d023550,Zm00001d023553,18307
