Gene,Expression
MH01g0146600,0
MH01g0146700,0
MH01g0146800,24.0131
MH01g0146900,0
MH01g0147000,9.4662
MH01g0147100,7.9112
MH01g0147200,3.44834
MH01g0147300,0
MH01g0147400,0
MH01g0147500,0.20865
MH01g0147600,0
MH01g0147700,7.18687
MH01g0147800,5.41872
MH01g0147900,25.2307
MH01g0148000,9.26465
MH01g0148100,0.232714
MH01g0148200,26.9637
MH01g0148300,0.546138
MH01g0148400,0
MH01g0148500,0
MH01g0148600,0.118973
MH01g0148700,0
MH01g0148800,0.0841405
MH01g0148900,0
MH01g0149000,4.21248
MH01g0149100,12.1701
MH01g0149200,0.122587
MH01g0149300,32.3786
MH01g0149400,0
MH01g0149500,0
MH01g0149600,48.5913
MH01g0149700,31.2831
MH01g0149800,0.0214767
MH01g0149900,6.71101
MH01g0150000,18.4668
MH01g0150100,57.4356
MH01g0150200,0
MH01g0150300,17.5227
MH01g0150400,414.052
MH01g0150500,0
MH01g0150600,0.050092
MH01g0150700,37.2807
MH01g0150800,0
MH01g0150900,0.033216
MH01g0151000,0
MH01g0151100,0
MH01g0151200,0.0264863
MH01g0151300,4.93891
MH01g0151400,0.156619
MH01g0151500,24.0484
MH01g0151600,0
MH01g0151700,0.0487136
MH01g0151800,0
MH01g0151900,0
MH01g0152000,0
MH01g0152100,0
MH01g0152200,4.91451
MH01g0152300,5.47377
MH01g0152400,0.323092
MH01g0152500,0
MH01g0152600,0.0936199
MH01g0152700,15.8436
MH01g0152800,0
MH01g0152900,12.9903
MH01g0153000,46.4227
MH01g0153100,0
MH01g0153200,0.568612
MH01g0153300,0.251829
MH01g0153400,0
MH01g0153500,8.15491
MH01g0153600,3.74764
MH01g0153700,0
MH01g0153800,0
MH01g0153900,0
MH01g0154000,0
MH01g0154100,0
MH01g0154200,0
MH01g0154300,4.43693
MH01g0154400,13.4477
MH01g0154500,14.8354
MH01g0154600,0
MH01g0154700,0
MH01g0154800,0.63222
MH01g0154900,2.02683
MH01g0155000,0
MH01g0155100,0
MH01g0155200,0
MH01g0155300,0.0155072
MH01g0155400,0
MH01g0155500,0
MH01g0155600,0
MH01g0155700,0
MH01g0155800,0.0247903
MH01g0155900,0
MH01g0156000,0
MH01g0156100,0
MH01g0156200,0
MH01g0156300,0
MH01g0156400,0
MH01g0156500,0
MH01g0156600,0
MH01g0156700,0
MH01g0156800,0
MH01g0156900,0
MH01g0157000,0
MH01g0157100,0
MH01g0157200,0
MH01g0157300,0
MH01g0157400,22.218
MH01g0157500,0
MH01g0157600,1.13078
MH01g0157700,4.9204
MH01g0157800,0.435184
MH01g0157900,41.8869
MH01g0158000,0
MH01g0158100,0
MH01g0158200,0.0110154
MH01g0158300,5.9407
MH01g0158400,0
MH01g0158500,0.0534415
MH01g0158600,3.80234
MH01g0158700,0.0875209
MH01g0158800,0.784493
MH01g0158900,0
MH01g0159000,30.5622
MH01g0159100,6.2413
MH01g0159200,19.1622
MH01g0159300,0
MH01g0159400,33.9798
MH01g0159500,2.63932
MH01g0159600,0.0867154
MH01g0159700,117.719
MH01g0159800,117.688
MH01g0159900,0
MH01g0160000,0
MH01g0160100,0
MH01g0160200,0
MH01g0160300,0.301579
MH01g0160400,0.23587
MH01g0160500,0
MH01g0160600,0
MH01g0160700,0
MH01g0160800,0
MH01g0160900,0
MH01g0161000,0.181055
MH01g0161100,0
MH01g0161200,0
MH01g0161300,0
MH01g0161400,10.5527
MH01g0161500,34.5024
MH01g0161600,0.137008
MH01g0161700,36.7432
MH01g0161800,9.80199
MH01g0161900,10.3375
MH01g0162000,0
MH01g0162100,189.487
MH01g0162200,0
MH01g0162300,51.193
MH01g0162400,7.21598
MH01g0162500,0.207205
MH01g0162600,0
MH01g0162700,12.009
MH01g0162800,0.098813
MH01g0162900,0
MH01g0163000,8.09701
MH01g0163100,11.6444
MH01g0163200,0
MH01g0163300,100.616
MH01g0163400,1.68088
MH01g0163500,1.98589
MH01g0163600,4.84206
MH01g0163700,12.6451
MH01g0163800,0
MH01g0163900,71.4476
MH01g0164000,97.4578
MH01g0164100,62.2182
MH01g0164200,2.01471
MH01g0164300,0
MH01g0164400,0
MH01g0164500,0
MH01g0164600,13.3301
MH01g0164700,0.186024
MH01g0164800,0.431569
MH01g0164900,52.9799
MH01g0165000,19.1969
MH01g0165100,0
MH01g0165200,0
MH01g0165300,1.46514
MH01g0165400,0
MH01g0165500,0
MH01g0165600,0
MH01g0165700,0
MH01g0165800,0.029083
MH01g0165900,0.361754
MH01g0166000,0.351859
MH01g0166100,0
MH01g0166200,0
MH01g0166300,0.0946655
MH01g0166400,0.171931
MH01g0166500,27.7209
MH01g0166600,257.671
MH01g0166700,0
MH01g0166800,0
MH01g0166900,3.57837
MH01g0167000,84.8186
MH01g0167100,8.05734
MH01g0167200,0
MH01g0167300,1.59036
MH01g0167400,11.3116
MH01g0167500,0.0556733
MH01g0167600,0
MH01g0167700,0
MH01g0167800,0
MH01g0167900,1.46989
MH01g0168000,0
MH01g0168100,0
MH01g0168200,0
MH01g0168300,0
MH01g0168400,0.17178
MH01g0168500,6.72956
MH01g0168600,32.3087
MH01g0168700,0
MH01g0168800,24.3524
MH01g0168900,3.21077
MH01g0169000,58.929
MH01g0169100,0
MH01g0169200,1.38577
MH01g0169300,15.9286
MH01g0169400,0.492672
MH01g0169500,4.2989
MH01g0169600,0
MH01g0169700,0
MH01g0169800,0
MH01g0169900,0
MH01g0170000,0
MH01g0170100,0
MH01g0170200,2.46324
MH01g0170300,85.0633
MH01g0170400,0
MH01g0170500,0
MH01g0170600,27.863
MH01g0170700,0.0210215
MH01g0170800,16.3102
MH01g0170900,35.186
MH01g0171000,0.0137985
MH01g0171100,12.042
MH01g0171200,0
MH01g0171300,0
MH01g0171400,0
MH01g0171500,0
MH01g0171600,0
MH01g0171700,0
MH01g0171800,0
MH01g0171900,0
MH01g0172000,6.50813
MH01g0172100,2.33479
MH01g0172200,0
MH01g0172300,0
MH01g0172400,0.0070593
MH01g0172500,27.4331
MH01g0172600,17.9305
MH01g0172700,78.8187
MH01g0172800,24.6495
MH01g0172900,0
MH01g0173000,0.0337196
MH01g0173100,0
MH01g0173200,29.7422
MH01g0173300,1.31557
MH01g0173400,9.78401
MH01g0173500,3.79024
MH01g0173600,2.73582
MH01g0173700,0.147249
MH01g0173800,0.162228
MH01g0173900,0.447124
MH01g0174000,0
MH01g0174100,0.0701038
MH01g0174200,0.214355
MH01g0174300,0
MH01g0174400,0
MH01g0174500,0
MH01g0174600,3.90141
MH01g0174700,16.4389
MH01g0174800,0
MH01g0174900,17.7698
MH01g0175000,11.1318
MH01g0175100,3.12782
MH01g0175200,30.301
MH01g0175300,37.2124
MH01g0175400,0.199537
MH01g0175500,1.184
MH01g0175600,0
MH01g0175700,0
MH01g0175800,10.6965
MH01g0175900,11.6179
MH01g0176000,39.2999
MH01g0176100,7.30296
MH01g0176200,17.5252
MH01g0176300,14.8319
MH01g0176400,0
MH01g0176500,0.666497
MH01g0176600,0
MH01g0176700,0
MH01g0176800,20.6567
MH01g0176900,0
MH01g0177000,0
MH01g0177100,12.6686
MH01g0177200,23.0491
MH01g0177300,75.8577
MH01g0177400,0.0569005
MH01g0177500,3.94494
MH01g0177600,3.94731
MH01g0177700,0
MH01g0177800,1.04467
MH01g0177900,77.3787
MH01g0178000,0
MH01g0178100,6.53859
MH01g0178200,0
MH01g0178300,0
MH01g0178400,0
MH01g0178500,30.5884
MH01g0178600,0
MH01g0178700,1.29539
MH01g0178800,1.62291
MH01g0178900,0
MH01g0179000,22.3055
MH01g0179100,18.0696
MH01g0179200,12.5462
MH01g0179300,0
MH01g0179400,0
MH01g0179500,0
MH01g0179600,0.553247
MH01g0179700,0.0126543
MH01g0179800,0.408758
MH01g0179900,8.82939
MH01g0180000,0
MH01g0180100,50.0054
MH01g0180200,6.61693
MH01g0180300,1.01343
MH01g0180400,0
MH01g0180500,0
MH01g0180600,0
MH01g0180700,7.80007
MH01g0180800,7.2745
MH01g0180900,28.6491
MH01g0181000,33.9092
MH01g0181100,44.3036
MH01g0181200,0
MH01g0181300,0
MH01g0181400,0
MH01g0181500,0
MH01g0181600,0
MH01g0181700,0
MH01g0181800,0
MH01g0181900,1.32131
MH01g0182000,0
MH01g0182100,59.8933
MH01g0182200,0
MH01g0182300,0
MH01g0182400,23.1964
MH01g0182500,11.8715
MH01g0182600,0.271165
MH01g0182700,0
MH01g0182800,0
MH01g0182900,0
MH01g0183000,13.5733
MH01g0183100,13.463
MH01g0183200,0
MH01g0183300,0
MH01g0183400,18.7451
MH01g0183500,0.0761009
MH01g0183600,16.9547
MH01g0183700,0.0250881
MH01g0183800,0.210589
MH01g0183900,0.249979
MH01g0184000,0
MH01g0184100,0
MH01g0184200,0
MH01g0184300,0
MH01g0184400,0
MH01g0184500,0
MH01g0184600,0
MH01g0184700,0
MH01g0184800,0
MH01g0184900,0.436479
MH01g0185000,0
MH01g0185100,0
MH01g0185200,0
MH01g0185300,0
MH01g0185400,0
MH01g0185500,0.0157984
MH01g0185600,36.0341
MH01g0185700,0
MH01g0185800,1.69963
MH01g0185900,10.6999
MH01g0186000,1.41397
MH01g0186100,120.381
MH01g0186200,0.0507765
MH01g0186300,0
MH01g0186400,51.9873
MH01g0186500,17.6936
MH01g0186600,0
MH01g0186700,0
MH01g0186800,6.25582
MH01g0186900,17.095
MH01g0187000,11.8798
MH01g0187100,12.0025
MH01g0187200,48.526
MH01g0187300,4.16997
MH01g0187400,0.534324
MH01g0187500,0
MH01g0187600,0
MH01g0187700,5.08993
MH01g0187800,12.6224
MH01g0187900,0
MH01g0188000,15.7965
MH01g0188100,0
MH01g0188200,3.56655
MH01g0188300,7.96994
MH01g0188400,6.0943
MH01g0188500,0
MH01g0188600,4.62354
MH01g0188700,0
MH01g0188800,0
MH01g0188900,0
MH01g0189000,0
MH01g0189100,0
MH01g0189200,0
MH01g0189300,0
MH01g0189400,300.336
MH01g0189500,4.78346
MH01g0189600,0.069979
MH01g0189700,202.982
MH01g0189800,0
MH01g0189900,14.4565
MH01g0190000,130.412
MH01g0190100,8.11219
MH01g0190200,0
MH01g0190300,126.408
MH01g0190400,35.7024
MH01g0190500,11.1543
MH01g0190600,17.822
MH01g0190700,0
MH01g0190800,0
MH01g0190900,0
MH01g0191000,0
MH01g0191100,14.4451
MH01g0191200,0.890012
MH01g0191300,0
MH01g0191400,19.6991
MH01g0191500,0.235949
MH01g0191600,0.102083
MH01g0191700,57.6321
MH01g0191800,0.109362
MH01g0191900,0
MH01g0192000,29.6325
MH01g0192100,5.43189
MH01g0192200,0
MH01g0192300,0
MH01g0192400,0
MH01g0192500,0
MH01g0192600,0
MH01g0192700,0
MH01g0192800,129.874
MH01g0192900,2.3201
MH01g0193000,59.6961
MH01g0193100,43.0686
MH01g0193200,7.42127
MH01g0193300,0.435947
MH01g0193400,0
MH01g0193500,0
MH01g0193600,0
MH01g0193700,0
MH01g0193800,0
MH01g0193900,5.16898
MH01g0203900,0
MH01g0204000,0
MH01g0204100,2.42355
MH01g0204200,0
MH01g0204300,0
MH01g0204400,0
MH01g0204500,0
MH01g0204600,0
MH01g0204700,0
MH01g0204800,0
MH01g0204900,56.4435
MH01g0205000,0
MH01g0205100,0
MH01g0205200,1.16285
MH01g0205300,2.31988
MH01g0205400,0
MH01g0205500,0
MH01g0205600,2.23834
MH01g0205700,0
MH01g0215700,4.48362
MH01g0215800,28.3672
MH01g0215900,21.8889
MH01g0216000,0
MH01g0216100,4.68462
MH01g0216200,0
MH01g0216300,0
MH01g0216400,0
MH01g0216500,0
MH01g0216600,0
MH01g0216700,0
MH01g0216800,80.0411
MH01g0216900,0
MH01g0217000,0
MH01g0217100,0
MH01g0217200,0.0901562
MH01g0217300,0
MH01g0217400,0
MH01g0217500,0
MH01g0217600,0
MH01g0217700,0
MH01g0217800,0
MH01g0217900,0
MH01g0218000,0
MH01g0218100,0
MH01g0218200,0.0320688
MH01g0218300,22.5022
MH01g0218400,9.55396
MH01g0218500,1.83202
MH01g0218600,46.1893
MH01g0218700,2.42078
MH01g0218800,0
MH01g0218900,11.7081
MH01g0219000,0
MH01g0219100,0
MH01g0219200,0
MH01g0219300,0.301986
MH01g0219400,0.0369906
MH01g0219500,0
MH01g0219600,0
MH01g0219700,0
MH01g0219800,0
MH01g0219900,0.0230309
MH01g0220000,0
MH01g0220100,0.664735
MH01g0220200,1.68959
MH01g0220300,0
MH01g0220400,0
MH01g0220500,0
MH01g0220600,0
MH01g0220700,0
MH01g0220800,0
MH01g0220900,0
MH01g0221000,0
MH01g0221100,0.682351
MH01g0221200,1.53634
MH01g0221300,2.1758
MH01g0221400,19.8549
MH01g0221500,18.5061
MH01g0221600,0
MH01g0221700,0
MH01g0221800,0
MH01g0221900,0
MH01g0222000,0
MH01g0222100,0
MH01g0222200,0
MH01g0222300,85.9709
MH01g0222400,0
MH01g0222500,0
MH01g0222600,0.886928
MH01g0222700,1.49824
MH01g0222800,0.0850632
MH01g0222900,30.5388
MH01g0223000,0
MH01g0223100,4.91682
MH01g0223200,4.51312
MH01g0223300,0
MH01g0223400,1.88112
MH01g0223500,0.100839
MH01g0223600,1.54432
MH01g0223700,0
MH01g0223800,0
MH01g0223900,7.93637
MH01g0224000,0
MH01g0224100,0
MH01g0224200,0
MH01g0224300,0
MH01g0224400,0
MH01g0224500,0
MH01g0224600,2.25815
MH01g0224700,0.0545995
MH01g0224800,0
MH01g0224900,0
MH01g0225000,0
MH01g0225100,0
MH01g0225200,0
MH01g0225300,0
MH01g0225400,11.5466
MH01g0225500,0
MH01g0225600,3787.61
MH01g0225700,0.080091
MH01g0225800,9.79538
MH01g0225900,0
MH01g0226000,6.55502
MH01g0226100,5.06817
MH01g0226200,0
MH01g0226300,109.576
MH01g0226400,0.838566
MH01g0226500,7.71425
MH01g0226600,2.18674
MH01g0226700,0
MH01g0226800,0.561088
MH01g0226900,0
MH01g0227000,38.5987
MH01g0227100,0
MH01g0227200,0
MH01g0227300,0
MH01g0227400,24.4616
MH01g0227500,0.716193
MH01g0227600,0
MH01g0227700,0
MH01g0227800,0.149126
MH01g0227900,0
MH01g0228000,0
MH01g0228100,0
MH01g0228200,0
MH01g0228300,0
MH01g0228400,0
MH01g0228500,0
MH01g0228600,0
MH01g0228700,0
MH01g0228800,0
MH01g0228900,0
MH01g0229000,0
MH01g0229100,56.7292
MH01g0239100,0
MH01g0239200,0
MH01g0239300,0
MH01g0239400,0
MH01g0239500,0
MH01g0239600,22.7317
MH01g0239700,0
MH01g0239800,0
MH01g0239900,2.04514
MH01g0240000,0.070034
MH01g0240100,0
MH01g0240200,16.8424
MH01g0240300,0.0074402
MH01g0240400,0
MH01g0240500,0
MH01g0240600,2.60811
MH01g0240700,26.5205
MH01g0240800,51.2996
MH01g0240900,0
MH01g0241000,0
MH01g0241100,0
MH01g0241200,0
MH01g0241300,0
MH01g0241400,2.30147
MH01g0241500,0
MH01g0241600,333.592
MH01g0241700,0
MH01g0241800,0
MH01g0241900,4.15232
MH01g0242000,36.7117
MH01g0242100,0
MH01g0242200,0
MH01g0242300,0
MH01g0242400,0
MH01g0242500,0.121101
MH01g0242600,17.8753
MH01g0242700,12.9789
MH01g0242800,0
MH01g0242900,0
MH01g0243000,30.7989
MH01g0243100,0
MH01g0243200,0
MH01g0243300,17.6223
MH01g0243400,0
MH01g0243500,0
MH01g0243600,0
MH01g0243700,0
MH01g0243800,0
MH01g0243900,0
MH01g0244000,0
MH01g0244100,0
MH01g0244200,0
MH01g0244300,0
MH01g0244400,11.0098
MH01g0244500,0
MH01g0244600,0
MH01g0244700,0
MH01g0244800,0
MH01g0244900,1.35181
MH01g0245000,0
MH01g0245100,3.08906
MH01g0245200,0
MH01g0245300,2.47277
MH01g0245400,0
MH01g0245500,0
MH01g0245600,0
MH01g0245700,0
MH01g0245800,0.0173269
MH01g0245900,0
MH01g0246000,0
MH01g0246100,0
MH01g0246200,0
MH01g0246300,0
MH01g0246400,0
MH01g0246500,0
MH01g0246600,0
MH01g0246700,0
MH01g0246800,0
MH01g0246900,0
MH01g0247000,0
MH01g0247100,0
MH01g0247200,0
MH01g0247300,0
MH01g0247400,0
MH01g0247500,0
MH01g0247600,0
MH01g0247700,0
MH01g0247800,0
MH01g0247900,0
MH01g0248000,0
MH01g0248100,0
MH01g0248200,0
MH01g0248300,0
MH01g0248400,0
MH01g0248500,0
MH01g0248600,0
MH01g0248700,0
MH01g0248800,0
MH01g0248900,0
MH01g0249000,82.862
MH01g0249100,0
MH01g0249200,13.0213
MH01g0249300,13.9639
MH01g0249400,0.180532
MH01g0249500,0
MH01g0249600,0
MH01g0249700,0.11117
MH01g0249800,15.3492
MH01g0249900,0
MH01g0250000,0
MH01g0250100,5.6229
MH01g0250200,34.0115
MH01g0250300,2.8093
MH01g0250400,0
MH01g0250500,28.3927
MH01g0250600,0
MH01g0250700,423.116
MH01g0250800,0
MH01g0250900,0
MH01g0251000,0
MH01g0251100,0
MH01g0251200,0
MH01g0251300,0
MH01g0251400,2.88115
MH01g0251500,0
MH01g0251600,0
MH01g0251700,0
MH01g0251800,0.54598
MH01g0251900,0.141813
MH01g0252000,0
MH01g0252100,0
MH01g0252200,0
MH01g0252300,0
MH01g0252400,0
MH01g0252500,0
MH01g0252600,0
MH01g0252700,0
MH01g0252800,0
MH01g0252900,0
MH01g0253000,0
MH01g0253100,0
MH01g0253200,0
MH01g0253300,0
MH01g0253400,0
MH01g0253500,21.3604
MH01g0253600,0
MH01g0253700,0
MH01g0253800,1.81315
MH01g0253900,1.59261
MH01g0254000,0
MH01g0254100,17.1379
MH01g0254200,7.38285
MH01g0254300,6.07822
MH01g0254400,0.194054
MH01g0254500,0
MH01g0254600,11.0531
MH01g0254700,0
MH01g0254800,0
MH01g0254900,0
MH01g0255000,11.1953
MH01g0255100,161.724
MH01g0255200,12.7578
MH01g0255300,9.14359
MH01g0255400,69.8517
MH01g0255500,0
MH01g0255600,0
MH01g0255700,4.88084
MH01g0255800,11.6993
MH01g0255900,0
MH01g0256000,0
MH01g0256100,9.62913
MH01g0256200,3.0541
MH01g0256300,20.9893
MH01g0256400,0.41616
MH01g0256500,0
MH01g0256600,0
MH01g0256700,0.157114
MH01g0256800,0
MH01g0256900,0
MH01g0257000,0
MH01g0257100,0
MH01g0257200,1.46965
MH01g0257300,0
MH01g0257400,0
MH01g0257500,0
MH01g0257600,0
MH01g0257700,0
MH01g0257800,0
MH01g0257900,0
MH01g0258000,0
MH01g0258100,0
MH01g0258200,21.6766
MH01g0258300,181.027
MH01g0258400,0.17726
MH01g0258500,0.563181
MH01g0258600,33.4894
MH01g0258700,37.5802
MH01g0258800,0.459025
MH01g0258900,0
MH01g0259000,0
MH01g0259100,0
MH01g0259200,0
MH01g0259300,0.0385231
MH01g0259400,0
MH01g0259500,0.074563
MH01g0259600,0
MH01g0259700,0
MH01g0259800,0
MH01g0259900,0
MH01g0260000,0
MH01g0260100,0
MH01g0260200,0
MH01g0260300,0
MH01g0260400,0
MH01g0260500,0.0175061
MH01g0260600,7.06733
MH01g0260700,0
MH01g0260800,0
MH01g0260900,0
MH01g0261000,0
MH01g0261100,0
MH01g0261200,0
MH01g0261300,0
MH01g0261400,0
MH01g0261500,0
MH01g0261600,0.0558065
MH01g0261700,0
MH01g0261800,0.0679055
MH01g0261900,0.486939
MH01g0262000,28.7248
MH01g0262100,4.82251
MH01g0262200,0
MH01g0262300,25.2806
MH01g0262400,84.4373
MH01g0262500,3.69547
MH01g0262600,32.3696
MH01g0262700,0
MH01g0262800,38.9865
MH01g0262900,0
MH01g0263000,0
MH01g0263100,8.45117
MH01g0263200,0
MH01g0263300,0
MH01g0263400,53.795
MH01g0263500,0
MH01g0263600,0
MH01g0263700,0
MH01g0263800,0
MH01g0263900,0.0758535
MH01g0264000,0
MH01g0264100,0
MH01g0264200,0
MH01g0264300,0
MH01g0264400,0
MH01g0264500,0
MH01g0264600,0
MH01g0264700,4.6373
MH01g0264800,0.543358
MH01g0264900,0.14097
MH01g0265000,0.37179
MH01g0265100,0.60391
MH01g0265200,0
MH01g0265300,0
MH01g0265400,0.545078
MH01g0265500,0
MH01g0265600,0
MH01g0265700,0.422787
MH01g0265800,0
MH01g0265900,0
MH01g0266000,0
MH01g0266100,0
MH01g0266200,0
MH01g0266300,0.0492209
MH01g0266400,0.0358174
MH01g0266500,0
MH01g0266600,0
MH01g0266700,0.0215716
MH01g0266800,17.3295
MH01g0266900,0
MH01g0267000,0
MH01g0267100,0.372782
MH01g0267200,3.07751
MH01g0267300,0
MH01g0267400,0.0860462
MH01g0267500,0
MH01g0267600,12.9049
MH01g0267700,27.4834
MH01g0267800,0
MH01g0267900,0
MH01g0268000,0
MH01g0268100,0
MH01g0268200,2.08151
MH01g0268300,17.8336
MH01g0268400,0
MH01g0268500,0
MH01g0268600,0
MH01g0268700,0
MH01g0268800,0
MH01g0268900,0
MH01g0269000,0
MH01g0269100,0
MH01g0269200,0
MH01g0269300,0
MH01g0269400,0
MH01g0269500,0
MH01g0269600,0
MH01g0269700,0
MH01g0269800,0
MH01g0269900,0
MH01g0270000,0
MH01g0270100,0
MH01g0270200,0
MH01g0270300,0.401926
MH01g0270400,0
MH01g0270500,0
MH01g0270600,0
MH01g0270700,0
MH01g0270800,0
MH01g0270900,0
MH01g0271000,0.818163
MH01g0271100,0
MH01g0271200,0.0575035
MH01g0271300,0
MH01g0271400,0
MH01g0271500,0
MH01g0271600,0
MH01g0271700,0
MH01g0271800,0
MH01g0271900,0
MH01g0272000,0
MH01g0272100,0
MH01g0272200,0
MH01g0272300,0
MH01g0272400,0
MH01g0272500,0
MH01g0272600,0
MH01g0272700,0
MH01g0272800,0
MH01g0272900,0
MH01g0273000,0.0141132
MH01g0273100,0
MH01g0273200,0
MH01g0273300,0
MH01g0273400,0.0549765
MH01g0273500,0
MH01g0273600,0
MH01g0273700,0
MH01g0273800,0
MH01g0273900,0
MH01g0274000,0
MH01g0274100,0.061008
MH01g0274200,0
MH01g0274300,0
MH01g0274400,0
MH01g0274500,0
MH01g0274600,0
MH01g0274700,0
MH01g0274800,0
MH01g0274900,0
MH01g0275000,0
MH01g0275100,0
MH01g0275200,0
MH01g0275300,0
MH01g0275400,0
MH01g0275500,0
MH01g0275600,0
MH01g0275700,0
MH01g0275800,0
MH01g0275900,0
MH01g0276000,0
MH01g0276100,0
MH01g0276200,0.05722
MH01g0276300,15.8476
MH01g0276400,0
MH01g0276500,14.2552
MH01g0276600,0.0971235
MH01g0276700,0
MH01g0276800,2.78685
MH01g0276900,6.60694
MH01g0277000,6.66322
MH01g0277100,0
MH01g0277200,0
MH01g0277300,0.305034
MH01g0277400,8.9471
MH01g0277500,4.06346
MH01g0277600,2.78771
MH01g0277700,0
MH01g0277800,0
MH01g0277900,0
MH01g0278000,0
MH01g0278100,0
MH01g0278200,0
MH01g0278300,0
MH01g0278400,0
MH01g0278500,0
MH01g0278600,0
MH01g0278700,0.17073
MH01g0278800,0.470716
MH01g0278900,0
MH01g0279000,0
MH01g0279100,0
MH01g0279200,0
MH01g0279300,0.0378826
MH01g0279400,0
MH01g0279500,78.7486
MH01g0279600,125.697
MH01g0279700,0
MH01g0279800,105.917
MH01g0279900,0
MH01g0280000,0.335445
MH01g0280100,0
MH01g0280200,25.8016
MH01g0280300,0
MH01g0280400,0
MH01g0280500,0
MH01g0280600,0
MH01g0280700,0.857313
MH01g0280800,0
MH01g0280900,0
MH01g0281000,0
MH01g0281100,0
MH01g0281200,0
MH01g0281300,0
MH01g0281400,0
MH01g0281500,0
MH01g0281600,0.0155102
MH01g0281700,0.0260055
MH01g0281800,0
MH01g0281900,0
MH01g0282000,0
MH01g0282100,0
MH01g0282200,0
MH01g0282300,0
MH01g0282400,0
MH01g0282500,0
MH01g0282600,0
MH01g0282700,0
MH01g0282800,0
MH01g0282900,0
MH01g0283000,0
MH01g0283100,0
MH01g0283200,0
MH01g0283300,0
MH01g0283400,0
MH01g0283500,0
MH01g0283600,0
MH01g0283700,0
MH01g0283800,20.0882
MH01g0283900,0
MH01g0284000,0
MH01g0284100,0
MH01g0284200,2.84618
MH01g0284300,1.50453
MH01g0284400,15.2463
MH01g0284500,0
MH01g0284600,0
MH01g0284700,0.0165808
MH01g0284800,0
MH01g0284900,0
MH01g0285000,2.08691
MH01g0285100,0.0697885
MH01g0285200,0
MH01g0285300,11.5292
MH01g0285400,0
MH01g0285500,0
MH01g0285600,0
MH01g0285700,0
MH01g0285800,0.166837
MH01g0285900,0
MH01g0286000,0
MH01g0286100,0
MH01g0286200,0
MH01g0286300,0
MH01g0286400,0
MH01g0286500,0
MH01g0286600,0
MH01g0286700,4.46494
MH01g0286800,3.18677
MH01g0286900,0
MH01g0287000,0
MH01g0287100,0
MH01g0287200,0
MH01g0287300,2.99005
MH01g0287400,0
MH01g0287500,13.4536
MH01g0287600,14.9284
MH01g0287700,0
MH01g0287800,1.38946
MH01g0287900,17.5287
MH01g0288000,35.1415
MH01g0288100,0
MH01g0288200,0
MH01g0288300,2.23716
MH01g0288400,0
MH01g0288500,7.74139
MH01g0288600,0
MH01g0288700,0
MH01g0288800,87.7953
MH01g0288900,0.174025
MH01g0289000,0
MH01g0289100,0
MH01g0289200,0
MH01g0289300,0.334112
MH01g0289400,0
MH01g0289500,0
MH01g0289600,0
MH01g0289700,24.7204
MH01g0289800,12.0332
MH01g0289900,35.0601
MH01g0290000,0
MH01g0290100,0
MH01g0290200,0
MH01g0290300,12.0831
MH01g0290400,0
MH01g0290500,27.9678
MH01g0290600,81.5705
MH01g0290700,0
MH01g0290800,0.0295517
MH01g0290900,0
MH01g0291000,0.030159
MH01g0291100,0
MH01g0291200,0.0236188
MH01g0291300,0
MH01g0291400,15.4169
MH01g0291500,0
MH01g0291600,1.34564
MH01g0291700,1.82409
MH01g0291800,0.587636
MH01g0291900,0.081661
MH01g0292000,0
MH01g0292100,0.705117
