Gene,Expression
ZS02g0700000,0.343948
ZS02g0700100,0
ZS02g0700200,0.107216
ZS02g0700300,0
ZS02g0700400,0.448476
ZS02g0700500,0.0302939
ZS02g0700600,0
ZS02g0700700,6.12446
ZS02g0700800,3.20065
ZS02g0700900,0
ZS02g0701000,0
ZS02g0701100,0.198679
ZS02g0701200,3.88377
ZS02g0701300,2.37953
ZS02g0701400,22.2636
ZS02g0701500,4.82126
ZS02g0701600,18.2494
ZS02g0701700,55.2808
ZS02g0701800,14.4966
ZS02g0701900,1.17473
ZS02g0702000,3.54711
ZS02g0702100,0.500215
ZS02g0702200,0
ZS02g0702300,0
ZS02g0702400,0.0322298
ZS02g0702500,0.193823
ZS02g0702600,0
ZS02g0702700,0
ZS02g0702800,0
ZS02g0702900,13.8228
ZS02g0703000,2.55958
ZS02g0703100,0.403161
ZS02g0703200,76.4969
ZS02g0703300,1.65911
ZS02g0703400,0
ZS02g0703500,2.79376
ZS02g0703600,0
ZS02g0703700,30.4057
ZS02g0703800,8.7064
ZS02g0703900,31.2411
ZS02g0704000,0.86546
ZS02g0704100,42.202
ZS02g0704200,0.658596
ZS02g0704300,196.937
ZS02g0704400,5.8749
ZS02g0704500,7.93346
ZS02g0704600,28.6325
ZS02g0704700,0
ZS02g0704800,45.5023
ZS02g0704900,20.8122
ZS02g0705000,48.7281
ZS02g0705100,95.743
ZS02g0705200,7.45561
ZS02g0705300,1.46681
ZS02g0705400,4.32104
ZS02g0705500,8.53834
ZS02g0705600,0.207735
ZS02g0705700,5.4085
ZS02g0705800,82.2304
ZS02g0705900,61.3193
ZS02g0706000,8.39996
ZS02g0706100,14.692
ZS02g0706200,22.3706
ZS02g0706300,0
ZS02g0706400,3.86681
ZS02g0706500,30.6043
ZS02g0706600,31.0032
ZS02g0706700,11.2245
ZS02g0706800,0.0437888
ZS02g0706900,14.3856
ZS02g0707000,0
ZS02g0707100,80.2443
ZS02g0707200,83.6896
ZS02g0707300,152.922
ZS02g0707400,14.8463
ZS02g0707500,18.9385
ZS02g0707600,863.267
ZS02g0707700,0
ZS02g0707800,0
ZS02g0707900,0.0411874
ZS02g0708000,3.15605
ZS02g0708100,0
ZS02g0708200,0.090986
ZS02g0708300,0
ZS02g0708400,6.00946
ZS02g0708500,2.48612
ZS02g0708600,0.172341
ZS02g0708700,0
ZS02g0708800,0
ZS02g0708900,0
ZS02g0709000,14.9435
ZS02g0709100,7.38213
ZS02g0709200,44.2287
ZS02g0709300,6.45885
ZS02g0709400,37.2762
ZS02g0709500,12.3618
ZS02g0709600,19.8286
ZS02g0709700,1.77029
ZS02g0709800,55.8697
ZS02g0709900,0
ZS02g0710000,0.884094
ZS02g0710100,5.61124
ZS02g0710200,8.12279
ZS02g0710300,0
ZS02g0710400,8.62693
ZS02g0710500,0
ZS02g0710600,19.9385
ZS02g0710700,0.0679822
ZS02g0710800,9.61871
ZS02g0710900,80.8491
ZS02g0711000,0
ZS02g0711100,4.4673
ZS02g0711200,0.120828
ZS02g0711300,44.4581
ZS02g0711400,25.5629
ZS02g0711500,23.5277
ZS02g0711600,29.8607
ZS02g0711700,45.7581
ZS02g0711800,64.7805
ZS02g0711900,46.7111
ZS02g0712000,63.5304
ZS02g0712100,0
ZS02g0712200,13.6749
ZS02g0712300,1.45442
ZS02g0712400,60.0532
ZS02g0712500,10.4608
ZS02g0712600,1.71341
ZS02g0712700,12.098
ZS02g0712800,0
ZS02g0712900,7.66047
ZS02g0713000,26.0027
ZS02g0713100,0.250088
ZS02g0713200,6.16202
ZS02g0713300,2.29924
ZS02g0713400,0.086587
ZS02g0713500,11.8278
ZS02g0713600,18.3041
ZS02g0713700,1.8473
ZS02g0713800,0.78813
ZS02g0713900,29.9753
ZS02g0714000,0
ZS02g0714100,16.0926
ZS02g0714200,0.256717
ZS02g0714300,26.0056
ZS02g0714400,0
ZS02g0714500,0
ZS02g0714600,0.379298
ZS02g0714700,10.4463
ZS02g0714800,16.3249
ZS02g0714900,1.85126
ZS02g0715000,62.8056
ZS02g0715100,42.5053
ZS02g0715200,5.39894
ZS02g0715300,0
ZS02g0715400,0
ZS02g0715500,15.1975
ZS02g0715600,10.6685
ZS02g0715700,59.1598
ZS02g0715800,0.117775
ZS02g0715900,13.5942
ZS02g0716000,24.9248
ZS02g0716100,5.96969
ZS02g0716200,8.66657
ZS02g0716300,6.98813
ZS02g0716400,38.468
ZS02g0716500,0.622317
ZS02g0716600,1.02531
ZS02g0716700,19.6277
ZS02g0716800,12.3605
ZS02g0716900,3.30672
ZS02g0717000,32.638
ZS02g0717100,4.24253
ZS02g0717200,0
ZS02g0717300,13.2409
ZS02g0717400,0
ZS02g0717500,2.44199
ZS02g0717600,36.1848
ZS02g0717700,17.3787
ZS02g0717800,7.39482
ZS02g0717900,0.073736
ZS02g0718000,2.08027
ZS02g0718100,1.60184
ZS02g0718200,0.159559
ZS02g0718300,0.267644
ZS02g0718400,52.0534
ZS02g0718500,0.551057
ZS02g0718600,92.7005
ZS02g0718700,1.1901
ZS02g0718800,0
ZS02g0718900,0
ZS02g0719000,0
ZS02g0719100,2.2371
ZS02g0719200,0
ZS02g0719300,0
ZS02g0719400,10.0625
ZS02g0719500,14.6824
ZS02g0719600,11.5132
ZS02g0719700,5.96475
ZS02g0719800,1.50412
ZS02g0719900,5.79961
ZS02g0720000,12.3334
ZS02g0720100,3.31493
ZS02g0720200,9.52589
ZS02g0720300,0.530406
ZS02g0720400,0.650707
ZS02g0720500,9.65411
ZS02g0720600,46.0058
ZS02g0720700,9.09078
ZS02g0720800,14.6729
ZS02g0720900,34.3558
ZS02g0721000,0
ZS02g0721100,0.880016
ZS02g0721200,9.41429
ZS02g0721300,5.49871
ZS02g0721400,29.8792
ZS02g0721500,0.0154387
ZS02g0721600,5.96417
ZS02g0721700,0
ZS02g0721800,0
ZS03g0010000,2.3409
ZS03g0010100,10.0436
ZS03g0010200,5.52893
ZS03g0010300,0
ZS03g0010400,1.16891
ZS03g0010500,23.7752
ZS03g0010600,15.8974
ZS03g0010700,18.0671
ZS03g0010800,4.65956
ZS03g0010900,12.4396
ZS03g0011000,30.2067
ZS03g0011100,7.25598
ZS03g0011200,36.1133
ZS03g0011300,10.9337
ZS03g0011400,24.3086
ZS03g0011500,20.8863
ZS03g0011600,0.933034
ZS03g0011700,13.2423
ZS03g0011800,1.99941
ZS03g0011900,2.17747
ZS03g0012000,0
ZS03g0012100,0
ZS03g0012200,0.80781
ZS03g0012300,0
ZS03g0012400,12.5163
ZS03g0012500,11.3155
ZS03g0012600,2.42936
ZS03g0012700,0.203179
ZS03g0012800,0
ZS03g0012900,0.251668
ZS03g0013000,2.27917
ZS03g0013100,0
ZS03g0013200,0
ZS03g0013300,4.25374
ZS03g0013400,4.67833
ZS03g0013500,0
ZS03g0013600,0
ZS03g0013700,0
ZS03g0013800,0
ZS03g0013900,1.54032
ZS03g0014000,0.0340232
ZS03g0014100,27.7497
ZS03g0014200,5.14026
ZS03g0014300,1.54327
ZS03g0014400,12.1066
ZS03g0014500,19.682
ZS03g0014600,0.683222
ZS03g0014700,4.61435
ZS03g0014800,0
ZS03g0014900,0.123755
ZS03g0015000,0
ZS03g0015100,0
ZS03g0015200,0
ZS03g0015300,12.3607
ZS03g0015400,0.219338
ZS03g0015500,0
ZS03g0015600,18.6715
ZS03g0015700,0.434028
ZS03g0015800,1.49204
ZS03g0015900,241.952
ZS03g0016000,4.39944
ZS03g0016100,7.81638
ZS03g0016200,0
ZS03g0016300,1.22324
ZS03g0016400,16.9223
ZS03g0016500,32.2481
ZS03g0016600,1.23609
ZS03g0016700,30.6267
ZS03g0016800,14.0364
ZS03g0016900,3.40941
ZS03g0017000,0
ZS03g0017100,0.182125
ZS03g0017200,9.62416
ZS03g0017300,18.5158
ZS03g0017400,2.94643
ZS03g0017500,19.1493
ZS03g0017600,31.0971
ZS03g0017700,23.8445
ZS03g0017800,0.670229
ZS03g0017900,2.91205
ZS03g0018000,14.3011
ZS03g0018100,7.9325
ZS03g0018200,5.30471
ZS03g0018300,0
ZS03g0018400,20.3832
ZS03g0018500,39.6316
ZS03g0018600,2.28498
ZS03g0018700,17.6
ZS03g0018800,60.4586
ZS03g0018900,0.254095
ZS03g0019000,0
ZS03g0019100,27.8355
ZS03g0019200,27.3274
ZS03g0019300,7.60716
ZS03g0019400,7.41395
ZS03g0019500,5.16767
ZS03g0019600,35.4933
ZS03g0019700,29.9761
ZS03g0019800,5.28231
ZS03g0019900,0.112078
ZS03g0020000,25.1855
ZS03g0020100,14.2541
ZS03g0020200,0.042653
ZS03g0020300,0
ZS03g0020400,27.2883
ZS03g0020500,0
ZS03g0020600,10.1965
ZS03g0020700,29.9525
ZS03g0020800,1.45431
ZS03g0020900,3.91467
ZS03g0021000,1.54466
ZS03g0021100,5.483
ZS03g0021200,18.6784
ZS03g0021300,6.90519
ZS03g0021400,0.0124791
ZS03g0021500,0
ZS03g0021600,0.0124844
ZS03g0021700,0
ZS03g0021800,28.4587
ZS03g0021900,10.2899
ZS03g0022000,0.0423825
ZS03g0022100,18.7715
ZS03g0022200,38.0149
ZS03g0022300,4.34879
ZS03g0022400,11.8025
ZS03g0022500,3.64626
ZS03g0022600,2.77947
ZS03g0022700,0
ZS03g0022800,9.94055
ZS03g0022900,38.2677
ZS03g0023000,2.53747
ZS03g0023100,18.8025
ZS03g0023200,1.23154
ZS03g0023300,12.2131
ZS03g0023400,0.21165
ZS03g0023500,13.6847
ZS03g0023600,0
ZS03g0023700,0.412894
ZS03g0023800,13.4529
ZS03g0023900,176.227
ZS03g0024000,0
ZS03g0024100,13.1181
ZS03g0024200,8.11839
ZS03g0024300,0
ZS03g0024400,0
ZS03g0024500,12.3602
ZS03g0024600,0.827152
ZS03g0024700,7.10729
ZS03g0024800,21.471
ZS03g0024900,16.1469
ZS03g0025000,19.9744
ZS03g0025100,0.0746986
ZS03g0025200,0
ZS03g0025300,7.45382
ZS03g0025400,3.45567
ZS03g0025500,10.1469
ZS03g0025600,0.472724
ZS03g0025700,13.3214
ZS03g0025800,0
ZS03g0025900,0
ZS03g0026000,37.3805
ZS03g0026100,1.28893
ZS03g0026200,1.33826
ZS03g0026300,0.550625
ZS03g0026400,74.1295
ZS03g0026500,0
ZS03g0026600,0
ZS03g0026700,1.68986
ZS03g0026800,0
ZS03g0026900,3.48985
ZS03g0027000,10.0871
ZS03g0027100,9.0076
ZS03g0027200,22.1434
ZS03g0027300,5.38313
ZS03g0027400,0.553963
ZS03g0027500,0
ZS03g0027600,0
ZS03g0027700,1.46199
ZS03g0027800,0
ZS03g0027900,9.20778
ZS03g0028000,0
ZS03g0028100,0
ZS03g0028200,0
ZS03g0028300,0.0357353
ZS03g0028400,52.2388
ZS03g0028500,12.8285
ZS03g0028600,0
ZS03g0028700,11.8445
ZS03g0028800,4.90919
ZS03g0028900,3.34611
ZS03g0029000,85.9048
ZS03g0029100,23.8499
ZS03g0029200,11.2824
ZS03g0029300,0
ZS03g0029400,2.20246
ZS03g0029500,0
ZS03g0029600,3.96242
ZS03g0029700,0
ZS03g0029800,0
ZS03g0029900,104.11
ZS03g0030000,7.92646
ZS03g0030100,12.434
ZS03g0030200,29.4338
ZS03g0030300,23.6427
ZS03g0030400,9.97433
ZS03g0030500,0
ZS03g0030600,13.1128
ZS03g0030700,0.0153099
ZS03g0030800,2.02609
ZS03g0030900,29.6487
ZS03g0031000,3.80045
ZS03g0031100,0
ZS03g0031200,0
ZS03g0031300,0
ZS03g0031400,0
ZS03g0031500,0
ZS03g0031600,0.0132932
ZS03g0031700,0
ZS03g0031800,10.1075
ZS03g0031900,175.765
ZS03g0032000,14.8679
ZS03g0032100,57.9688
ZS03g0032200,11.8645
ZS03g0032300,29.5337
ZS03g0032400,0
ZS03g0032500,4.07311
ZS03g0032600,0
ZS03g0032700,17.7891
ZS03g0032800,6.07938
ZS03g0032900,15.4994
ZS03g0033000,23.6032
ZS03g0033100,23.9322
ZS03g0033200,4.02328
ZS03g0033300,0
ZS03g0033400,0
ZS03g0033500,0
ZS03g0033600,0
ZS03g0033700,0
ZS03g0033800,0
ZS03g0033900,20.5521
ZS03g0034000,1.07504
ZS03g0034100,4.45873
ZS03g0034200,0.483849
ZS03g0034300,0.667026
ZS03g0034400,2.78878
ZS03g0034500,5.54425
ZS03g0034600,3.68512
ZS03g0034700,21.7912
ZS03g0034800,35.2565
ZS03g0034900,61.774
ZS03g0035000,0.174722
ZS03g0035100,4.70445
ZS03g0035200,22.7407
ZS03g0035300,2.67239
ZS03g0035400,32.52
ZS03g0035500,4.65259
ZS03g0035600,1.983
ZS03g0035700,1.50364
ZS03g0035800,18.5449
ZS03g0035900,20.8828
ZS03g0036000,225.544
ZS03g0036100,5.473
ZS03g0036200,0.177653
ZS03g0036300,0
ZS03g0036400,37.0641
ZS03g0036500,19.1346
ZS03g0036600,1.99552
ZS03g0036700,31.9588
ZS03g0036800,28.8729
ZS03g0036900,0.0209531
ZS03g0037000,3.39259
ZS03g0037100,12.9002
ZS03g0037200,0
ZS03g0037300,5.19482
ZS03g0037400,13.9845
ZS03g0037500,21.478
ZS03g0037600,5.68146
ZS03g0037700,26.6956
ZS03g0037800,1.85383
ZS03g0037900,9.50781
ZS03g0038000,6.81993
ZS03g0038100,0
ZS03g0038200,20.9104
ZS03g0038300,3.24307
ZS03g0038400,0
ZS03g0038500,0.00647645
ZS03g0038600,0
ZS03g0038700,0
ZS03g0038800,17.0249
ZS03g0038900,2.31143
ZS03g0039000,2.96091
ZS03g0039100,0.206544
ZS03g0039200,1.85119
ZS03g0039300,29.0429
ZS03g0039400,0.568368
ZS03g0039500,7.24599
ZS03g0039600,0
ZS03g0039700,50.4855
ZS03g0039800,0.120869
ZS03g0039900,0
ZS03g0040000,0.0086814
ZS03g0040100,0
ZS03g0040200,0
ZS03g0040300,20.755
ZS03g0040400,0
ZS03g0040500,9.07668
ZS03g0040600,0
ZS03g0040700,15.4985
ZS03g0040800,1.05432
ZS03g0040900,0.308341
ZS03g0041000,0
ZS03g0041100,31.7805
ZS03g0041200,0
ZS03g0041300,0.192318
ZS03g0041400,3.95212
ZS03g0041500,9.89606
ZS03g0041600,7.03392
ZS03g0041700,13.0123
ZS03g0041800,0
ZS03g0041900,0
ZS03g0042000,0
ZS03g0042100,61.5347
ZS03g0042200,0
ZS03g0042300,0
ZS03g0042400,0
ZS03g0042500,0
ZS03g0042600,37.9719
ZS03g0042700,41.4085
ZS03g0042800,8.5596
ZS03g0042900,21.0455
ZS03g0043000,17.0552
ZS03g0043100,0.441152
ZS03g0043200,7.37874
ZS03g0043300,15.0032
ZS03g0043400,0.26029
ZS03g0043500,15.2224
ZS03g0043600,9.67026
ZS03g0043700,6.37443
ZS03g0043800,0.18721
ZS03g0043900,19.7591
ZS03g0044000,7.19548
ZS03g0044100,78.4851
ZS03g0044200,13.5064
ZS03g0044300,0.022221
ZS03g0044400,0
ZS03g0044500,15.5739
ZS03g0044600,39.209
ZS03g0044700,0.117545
ZS03g0044800,16.9964
ZS03g0044900,0.288363
ZS03g0045000,0.906893
ZS03g0045100,0
ZS03g0045200,0
ZS03g0045300,31.9611
ZS03g0045400,2.80194
ZS03g0045500,0.656663
ZS03g0045600,0.683905
ZS03g0045700,0.606227
ZS03g0045800,98.6518
ZS03g0045900,23.0244
ZS03g0046000,0
ZS03g0046100,0
ZS03g0046200,0
ZS03g0046300,0
ZS03g0046400,0
ZS03g0046500,0
ZS03g0046600,0
ZS03g0046700,0.629341
ZS03g0046800,0.0136267
ZS03g0046900,0
ZS03g0047000,0
ZS03g0047100,0
ZS03g0047200,0.419701
ZS03g0047300,0
ZS03g0047400,13.4725
ZS03g0047500,0
ZS03g0047600,20.298
ZS03g0047700,7.11665
ZS03g0047800,0.847859
ZS03g0047900,20.2144
ZS03g0048000,10.2725
ZS03g0048100,14.8411
ZS03g0048200,19.1181
ZS03g0048300,27.1659
ZS03g0048400,3.12891
ZS03g0048500,9.71223
ZS03g0048600,17.8041
ZS03g0048700,0
ZS03g0048800,0
ZS03g0048900,0
ZS03g0049000,0
ZS03g0049100,0.545581
ZS03g0049200,1.18788
ZS03g0049300,4.5785
ZS03g0049400,0
ZS03g0049500,0.00896475
ZS03g0049600,0
ZS03g0049700,1.34147
ZS03g0049800,5.18313
ZS03g0049900,18.8961
ZS03g0050000,0.287023
ZS03g0050100,3.89795
ZS03g0050200,7.12045
ZS03g0050300,0.861873
ZS03g0050400,27.0836
ZS03g0050500,16.9977
ZS03g0050600,0
ZS03g0050700,25.7555
ZS03g0050800,339.358
ZS03g0050900,0
ZS03g0051000,0
ZS03g0051100,0
ZS03g0051200,0
ZS03g0051300,17.5256
ZS03g0051400,38.329
ZS03g0051500,20.074
ZS03g0051600,17.1597
ZS03g0051700,0.0115543
ZS03g0051800,7.43657
ZS03g0051900,216.865
ZS03g0052000,0
ZS03g0052100,0
ZS03g0052200,5.52165
ZS03g0052300,0
ZS03g0052400,1.71854
ZS03g0052500,0.14583
ZS03g0052600,0.514997
ZS03g0052700,2.14423
ZS03g0052800,32.7724
ZS03g0052900,3.88422
ZS03g0053000,0
ZS03g0053100,0.28212
ZS03g0053200,0
ZS03g0053300,0
ZS03g0053400,32.1172
ZS03g0053500,6.92028
ZS03g0053600,5.12634
ZS03g0053700,3.35623
ZS03g0053800,2.81407
ZS03g0053900,0
ZS03g0054000,0
ZS03g0054100,0.0647858
ZS03g0054200,0
ZS03g0054300,0
ZS03g0054400,0
ZS03g0054500,0
ZS03g0054600,0
ZS03g0054700,34.9469
ZS03g0054800,1.27435
ZS03g0054900,0.0136203
ZS03g0055000,3.85774
ZS03g0055100,11.9032
ZS03g0055200,4.36089
ZS03g0055300,8.87659
ZS03g0055400,98.6167
ZS03g0055500,17.054
ZS03g0055600,8.66182
ZS03g0055700,5.17938
ZS03g0055800,0.0192625
ZS03g0055900,12.4661
ZS03g0056000,0
ZS03g0056100,0
ZS03g0056200,0
ZS03g0056300,0
ZS03g0056400,13.0849
ZS03g0056500,19.6735
ZS03g0056600,15.5477
ZS03g0056700,1.43861
ZS03g0056800,24.2428
ZS03g0056900,5.19375
ZS03g0057000,0
ZS03g0057100,0.0651335
ZS03g0057200,0.0260192
ZS03g0057300,0.0644465
ZS03g0057400,60.2185
ZS03g0057500,0
ZS03g0057600,0.403557
ZS03g0057700,0.0479264
ZS03g0057800,0.0898365
ZS03g0057900,0
ZS03g0058000,18.9226
ZS03g0058100,0.0430633
ZS03g0058200,9.14959
ZS03g0058300,0.0412755
ZS03g0058400,0.756922
ZS03g0058500,13.762
ZS03g0058600,32.9885
ZS03g0058700,14.819
ZS03g0058800,6.02126
ZS03g0058900,0.0449954
ZS03g0059000,25.9079
ZS03g0059100,15.8386
ZS03g0059200,0
ZS03g0059300,0.366532
ZS03g0059400,13.5021
ZS03g0059500,50.1422
ZS03g0059600,150.29
ZS03g0059700,2.27942
ZS03g0059800,0
ZS03g0059900,0.857541
ZS03g0060000,8.48497
ZS03g0060100,0.193058
ZS03g0060200,7.21895
ZS03g0060300,0
ZS03g0060400,10.0771
ZS03g0060500,2.5583
ZS03g0060600,2.70027
ZS03g0060700,2.58982
ZS03g0060800,108.325
ZS03g0060900,0
ZS03g0061000,0.66831
ZS03g0061100,34.6313
ZS03g0061200,71.0202
ZS03g0061300,4.79939
ZS03g0061400,4.06502
ZS03g0061500,0
ZS03g0061600,10.1092
ZS03g0061700,6.08113
ZS03g0061800,48.7574
ZS03g0061900,9.18831
ZS03g0062000,8.24959
ZS03g0062100,0.98893
ZS03g0062200,0.750863
ZS03g0062300,51.4091
ZS03g0062400,10.4228
ZS03g0062500,1.70376
ZS03g0062600,0
ZS03g0062700,0
ZS03g0062800,0
ZS03g0062900,0
ZS03g0063000,17.4169
ZS03g0063100,0
ZS03g0063200,45.1796
ZS03g0063300,0
ZS03g0063400,0
ZS03g0063500,1.73371
ZS03g0063600,3.45818
ZS03g0063700,15.3907
ZS03g0063800,4.3784
ZS03g0063900,32.6081
ZS03g0064000,0.354094
ZS03g0064100,0
ZS03g0064200,0
ZS03g0064300,0
ZS03g0064400,0
ZS03g0064500,0
ZS03g0064600,0
ZS03g0064700,0.372032
ZS03g0064800,2.38277
ZS03g0064900,0
ZS03g0065000,0
ZS03g0065100,12.359
ZS03g0065200,1.06654
ZS03g0065300,0
ZS03g0065400,1.03208
ZS03g0065500,0
ZS03g0065600,78.2913
ZS03g0065700,33.6932
ZS03g0065800,25.7169
ZS03g0065900,0.0252374
ZS03g0066000,0.02672
ZS03g0066100,4.95202
ZS03g0066200,0.0443668
ZS03g0066300,0
ZS03g0066400,0
ZS03g0066500,0
ZS03g0066600,0
ZS03g0066700,18.4357
ZS03g0066800,9.28824
ZS03g0066900,1.45164
ZS03g0067000,86.0609
ZS03g0067100,6.25699
ZS03g0067200,16.2476
ZS03g0067300,0.443227
ZS03g0067400,33.1082
ZS03g0067500,8.78576
ZS03g0067600,1.27414
ZS03g0067700,0.528941
ZS03g0067800,41.4437
ZS03g0067900,14.386
ZS03g0068000,4.52356
ZS03g0068100,2.1562
ZS03g0068200,0.396471
ZS03g0068300,0.09934
ZS03g0068400,0.608419
ZS03g0068500,0
ZS03g0068600,17.1591
ZS03g0068700,327.717
ZS03g0068800,10.076
ZS03g0068900,0
ZS03g0069000,0.40746
ZS03g0069100,4.7884
ZS03g0069200,1.27861
ZS03g0069300,82.9372
ZS03g0069400,32.117
ZS03g0069500,1.49425
ZS03g0069600,58.0665
ZS03g0069700,0
ZS03g0069800,5.05382
ZS03g0069900,7.94778
ZS03g0070000,63.712
ZS03g0070100,9.89199
ZS03g0070200,8.29976
ZS03g0070300,38.2499
ZS03g0070400,0.175575
ZS03g0070500,65.2745
ZS03g0070600,4.86796
ZS03g0070700,67.1499
ZS03g0070800,15.094
ZS03g0070900,3.53254
ZS03g0071000,0.676425
ZS03g0071100,10.3316
ZS03g0071200,0
ZS03g0071300,0
ZS03g0071400,0
ZS03g0071500,1.15214
ZS03g0071600,0
ZS03g0071700,0
ZS03g0071800,0
ZS03g0071900,1.97154
ZS03g0072000,0
ZS03g0072100,4.14057
ZS03g0072200,15.9937
ZS03g0072300,3.57148
ZS03g0072400,3.84551
ZS03g0072500,0.501085
ZS03g0072600,20.5313
ZS03g0072700,9.87763
ZS03g0072800,12.9779
ZS03g0072900,0
ZS03g0073000,8.3494
ZS03g0073100,5.84249
ZS03g0073200,0
ZS03g0073300,0
ZS03g0073400,0
ZS03g0073500,22.9749
ZS03g0073600,3.20295
ZS03g0073700,0
ZS03g0073800,0
ZS03g0073900,0
ZS03g0074000,0
ZS03g0074100,2.46017
ZS03g0074200,0.351602
ZS03g0074300,2.82155
ZS03g0074400,11.417
ZS03g0074500,17.6362
ZS03g0074600,11.4581
ZS03g0074700,595.577
ZS03g0074800,19.8552
ZS03g0074900,20.7932
ZS03g0075000,6.68431
ZS03g0075100,9.5111
ZS03g0075200,0.970064
ZS03g0075300,0
ZS03g0075400,0
ZS03g0075500,0
ZS03g0075600,0
ZS03g0075700,7.4779
ZS03g0075800,0.26174
ZS03g0075900,0
ZS03g0076000,3.05696
ZS03g0076100,1.95055
ZS03g0076200,0
ZS03g0076300,27.212
ZS03g0076400,11.2172
ZS03g0076500,12.8317
ZS03g0076600,0
ZS03g0076700,37.92
ZS03g0076800,76.4834
ZS03g0076900,0
ZS03g0077000,8.22279
ZS03g0077100,4.51155
ZS03g0077200,19.9057
ZS03g0077300,0.5725
ZS03g0077400,108.666
ZS03g0077500,3.79571
ZS03g0077600,0.219507
ZS03g0077700,12.8733
ZS03g0077800,0.0287663
ZS03g0077900,0
ZS03g0078000,43.38
ZS03g0078100,71.3375
ZS03g0078200,41.4476
ZS03g0078300,1.97128
ZS03g0078400,46.5371
ZS03g0078500,0.543742
ZS03g0078600,30.3834
ZS03g0078700,10.1036
ZS03g0078800,0
ZS03g0078900,78.092
ZS03g0079000,0
ZS03g0079100,7.42806
ZS03g0079200,0
ZS03g0079300,0
ZS03g0079400,0.384545
ZS03g0079500,0.841392
ZS03g0079600,28.1247
ZS03g0079700,0.0380445
ZS03g0079800,64.2567
ZS03g0079900,112.663
ZS03g0080000,0.0886355
ZS03g0080100,14.2056
ZS03g0080200,0.141448
ZS03g0080300,3.86395
ZS03g0080400,1.01676
ZS03g0080500,19.7893
ZS03g0080600,8.90472
ZS03g0080700,0
ZS03g0080800,0.407455
ZS03g0080900,9.55494
ZS03g0081000,1.02212
ZS03g0081100,3.72508
ZS03g0081200,22.9177
ZS03g0081300,0
ZS03g0081400,0.305164
ZS03g0081500,0
ZS03g0081600,0
ZS03g0081700,11.4584
ZS03g0081800,15.4914
ZS03g0081900,33.2386
ZS03g0082000,14.8077
ZS03g0082100,52.1812
ZS03g0082200,12.2293
ZS03g0082300,9.75276
ZS03g0082400,16.7471
ZS03g0082500,13.4807
ZS03g0082600,0.593935
ZS03g0082700,6.95696
ZS03g0082800,0.0295578
ZS03g0082900,5.55628
ZS03g0083000,20.7152
ZS03g0083100,12.5412
ZS03g0083200,0
ZS03g0083300,0
ZS03g0083400,0
ZS03g0083500,0
ZS03g0083600,0
ZS03g0083700,0
ZS03g0083800,0
ZS03g0083900,1.12936
ZS03g0084000,0
ZS03g0084100,1.06797
ZS03g0084200,0
ZS03g0084300,0.69403
ZS03g0084400,12.8725
ZS03g0084500,14.4535
ZS03g0084600,38.9052
ZS03g0084700,0.196184
ZS03g0084800,11.2524
ZS03g0084900,0.579986
ZS03g0085000,5.94175
ZS03g0085100,15.3343
ZS03g0085200,1.37663
ZS03g0085300,11.3989
ZS03g0085400,8.05171
ZS03g0085500,33.3545
ZS03g0085600,11.6342
ZS03g0085700,0
ZS03g0085800,0
ZS03g0085900,0
ZS03g0086000,0
ZS03g0086100,0
ZS03g0086200,0.564935
ZS03g0086300,7.14072
ZS03g0086400,11.5984
ZS03g0086500,0
ZS03g0086600,10.6868
ZS03g0086700,0.0121729
ZS03g0086800,2.37932
ZS03g0086900,4.83312
ZS03g0087000,0.0390247
ZS03g0087100,0.156681
ZS03g0087200,76.319
ZS03g0087300,8.72283
ZS03g0087400,6.50007
ZS03g0087500,36.1099
ZS03g0087600,17.4716
ZS03g0087700,21.1341
ZS03g0087800,12.0201
ZS03g0087900,0
ZS03g0088000,0
ZS03g0088100,7.74093
ZS03g0088200,0
ZS03g0088300,0.333535
ZS03g0088400,0
ZS03g0088500,0
ZS03g0088600,5.90085
ZS03g0088700,0
ZS03g0088800,12.1743
ZS03g0088900,3.19176
ZS03g0089000,0
ZS03g0089100,9.06616
ZS03g0089200,25.0579
ZS03g0089300,3.246
ZS03g0089400,0
ZS03g0089500,0
ZS03g0089600,0
ZS03g0089700,0
ZS03g0089800,0
ZS03g0089900,27.6446
ZS03g0090000,0.274803
ZS03g0090100,9.58584
ZS03g0090200,10.8114
ZS03g0090300,7.56885
ZS03g0090400,0
ZS03g0090500,0
ZS03g0090600,0
ZS03g0090700,0
ZS03g0090800,0.189212
ZS03g0090900,0.477764
ZS03g0091000,0
ZS03g0091100,3.55507
ZS03g0091200,0
ZS03g0091300,29.1337
ZS03g0091400,0.918354
ZS03g0091500,2.68005
ZS03g0091600,0
ZS03g0091700,0.0717845
ZS03g0091800,84.0132
ZS03g0091900,3.9345
ZS03g0092000,12.0312
ZS03g0092100,29.4312
ZS03g0092200,0
ZS03g0092300,6.9809
ZS03g0092400,1.38889
ZS03g0092500,14.9516
ZS03g0092600,30.6319
ZS03g0092700,2.93269
ZS03g0092800,0.244242
ZS03g0092900,0
ZS03g0093000,0
ZS03g0093100,0
ZS03g0093200,0
ZS03g0093300,0
ZS03g0093400,0.564062
ZS03g0093500,23.929
ZS03g0093600,19.9815
ZS03g0093700,0
ZS03g0093800,17.0975
