tracking_id,ID,ear_2,ear_1,ear_0,average-ear,ear-category,tassel_2,tassel_1,tassel_0,average-tassel,tassel-category
Zm00001d021350,17692,9.62468,10.4941,9.66404,9.927606667,expressed,9.71903,12.6169,11.959,11.43164333,expressed
Zm00001d021351,17693,2.69238,2.53738,2.11033,2.446696667,expressed,3.33333,3.53396,3.09497,3.320753333,expressed
Zm00001d021352,17694,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021353,17695,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021354,17696,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021355,17697,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021356,17698,45.7194,0,21.0655,22.26163333,highly-expressed,0,0,0,0,unexpressed
Zm00001d021357,17699,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021358,17700,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021359,17701,24.8464,25.6585,19.9474,23.4841,highly-expressed,29.5282,29.4739,27.1467,28.71626667,highly-expressed
Zm00001d021360,17702,6.78061,3.86782,7.77523,6.14122,expressed,9.84538,9.90699,9.13804,9.630136667,expressed
Zm00001d021361,17703,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021362,17704,74.6966,71.8916,71.4901,72.69276667,highly-expressed,69.3022,64.1917,68.3508,67.28156667,highly-expressed
Zm00001d021363,17705,25.7752,23.8324,23.4683,24.35863333,highly-expressed,26.4757,25.094,27.2066,26.25876667,highly-expressed
Zm00001d021365,17706,12.2651,12.1704,11.4633,11.96626667,expressed,13.5641,12.6455,13.2118,13.14046667,expressed
Zm00001d021366,17707,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021367,17708,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021368,17709,7.86251,7.64987,6.60316,7.371846667,expressed,6.89662,7.16771,7.06647,7.0436,expressed
Zm00001d021370,17710,3.64644,2.67197,3.77184,3.363416667,expressed,2.17585,3.74905,2.31051,2.745136667,expressed
Zm00001d021371,17711,0.185781,0.16951,0.147884,0.167725,expressed,0.0534151,0.0537843,0,0.035733133,unexpressed
Zm00001d021372,17712,18.2639,19.9321,18.6186,18.9382,highly-expressed,17.5103,20.0671,17.3163,18.2979,highly-expressed
Zm00001d021375,17713,166.592,170.961,170.907,169.4866667,highly-expressed,163.349,173.445,175.231,170.675,highly-expressed
Zm00001d021376,17714,7.76381,7.2426,7.01619,7.340866667,expressed,6.20579,5.92258,6.14355,6.09064,expressed
Zm00001d021378,17715,67.8184,67.6493,65.2704,66.9127,highly-expressed,68.3411,66.579,62.6564,65.85883333,highly-expressed
Zm00001d021379,17716,22.7176,22.302,22.5916,22.53706667,highly-expressed,23.6438,23.5754,22.2748,23.16466667,highly-expressed
Zm00001d021381,17717,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021382,17718,0.0816747,0,0,0.0272249,unexpressed,0.057429,0.0765971,0,0.044675367,unexpressed
Zm00001d021383,17719,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021384,17720,21.3239,19.1819,20.7453,20.41703333,highly-expressed,18.8542,18.3015,19.2001,18.78526667,highly-expressed
Zm00001d021385,17721,14.7127,14.0368,15.4121,14.72053333,expressed,14.7613,13.9941,14.9869,14.58076667,expressed
Zm00001d021386,17722,2.85011,0.844954,2.80752,2.167528,expressed,17.8199,10.2494,13.6035,13.89093333,expressed
Zm00001d021387,17723,9.56742,8.70678,9.28967,9.187956667,expressed,10.785,10.7571,9.46338,10.33516,expressed
Zm00001d021388,17724,10.1159,9.9709,10.807,10.29793333,expressed,10.0865,8.95361,9.94532,9.66181,expressed
Zm00001d021389,17725,11.7837,13.0492,12.5716,12.46816667,expressed,11.4239,8.54756,12.3316,10.76768667,expressed
Zm00001d021390,17726,8.71554,10.6049,11.0981,10.13951333,expressed,10.4218,9.88051,11.9986,10.76697,expressed
Zm00001d021391,17727,27.9043,28.6104,31.7491,29.42126667,highly-expressed,29.4127,23.9521,27.6789,27.01456667,highly-expressed
Zm00001d021392,17728,11.7043,12.6039,12.2335,12.18056667,expressed,14.7226,14.7249,16.5889,15.34546667,highly-expressed
Zm00001d021393,17729,7.34441,6.71935,7.12044,7.0614,expressed,7.18212,6.64598,6.32142,6.716506667,expressed
Zm00001d021394,17730,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021395,17731,44.725,45.1283,47.9775,45.9436,highly-expressed,51.8987,47.171,46.237,48.43556667,highly-expressed
Zm00001d021396,17732,2.4303,2.3314,2.90098,2.554226667,expressed,3.26104,3.04303,3.21447,3.172846667,expressed
Zm00001d021398,17733,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021400,17734,5.50399,6.34737,6.36451,6.071956667,expressed,5.92027,6.37894,6.06653,6.121913333,expressed
Zm00001d021401,17735,17.2758,16.3814,19.7558,17.80433333,highly-expressed,21.3269,21.7477,21.2171,21.43056667,highly-expressed
Zm00001d021403,17736,0.0822816,0.495591,0,0.1926242,expressed,0.751617,0.652956,0.714451,0.706341333,expressed
Zm00001d021404,17737,13.2648,12.9689,12.601,12.9449,expressed,11.7086,10.2831,11.2427,11.07813333,expressed
Zm00001d021407,17738,15.1213,14.5819,13.9458,14.54966667,expressed,11.0388,12.1023,11.997,11.7127,expressed
Zm00001d021408,17739,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021409,17740,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021410,17741,4.6474,4.59986,3.95488,4.400713333,expressed,5.16745,5.21149,3.73753,4.70549,expressed
Zm00001d021411,17742,1.54082,1.75452,1.76782,1.68772,expressed,1.78539,1.61659,1.62705,1.676343333,expressed
Zm00001d021412,17743,8.45891,7.71661,6.38661,7.52071,expressed,8.26802,9.63678,7.56562,8.49014,expressed
Zm00001d021413,17744,38.4929,40.6655,38.7499,39.30276667,highly-expressed,34.3234,36.4354,30.9991,33.9193,highly-expressed
Zm00001d021414,17745,57.3795,57.8021,78.4031,64.52823333,highly-expressed,70.2818,60.0412,69.2978,66.54026667,highly-expressed
Zm00001d021415,17746,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021416,17747,0,0,0.0770838,0.0256946,unexpressed,0.0845507,0,0.071928,0.052159567,unexpressed
Zm00001d021417,17748,22.9093,23.9578,15.6675,20.84486667,highly-expressed,22.2025,19.3535,22.2282,21.2614,highly-expressed
Zm00001d021418,17749,44.6122,39.772,45.9597,43.44796667,highly-expressed,44.6352,29.1135,37.3853,37.04466667,highly-expressed
Zm00001d021419,17750,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021420,17751,11.9816,11.047,9.39861,10.80907,expressed,9.29389,8.02748,8.30306,8.541476667,expressed
Zm00001d021421,17752,229.739,217.733,221.007,222.8263333,highly-expressed,267.14,274.556,265.138,268.9446667,highly-expressed
Zm00001d021422,17753,2363.28,2561.7,2298.44,2407.806667,highly-expressed,2230.94,2325.64,2224.17,2260.25,highly-expressed
Zm00001d021423,17754,0.45139,0.270383,0.358299,0.360024,expressed,0.392986,0.130368,0.548448,0.357267333,expressed
Zm00001d021424,17755,1.41488,1.33263,1.14788,1.298463333,expressed,1.27091,1.15321,1.64501,1.356376667,expressed
Zm00001d021425,17756,0.0743978,0.0452532,0.194457,0.104702667,expressed,0.464056,0.255027,0.357338,0.358807,expressed
Zm00001d021426,17757,8.5451,9.96698,9.79985,9.43731,expressed,10.3868,10.7623,10.4085,10.5192,expressed
Zm00001d021427,17758,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021429,17759,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021430,17760,13.2145,12.7307,12.1311,12.6921,expressed,12.6953,12.4897,13.158,12.781,expressed
Zm00001d021431,17761,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021433,17762,745.94,777.094,741.034,754.6893333,highly-expressed,756.547,784.097,727.33,755.9913333,highly-expressed
Zm00001d021434,17763,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021435,17764,4.44348,7.88624,5.88447,6.071396667,expressed,9.5502,6.2395,7.01219,7.60063,expressed
Zm00001d021436,17765,23.0421,23.993,21.076,22.7037,highly-expressed,17.838,22.7142,21.3985,20.65023333,highly-expressed
Zm00001d021437,17766,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021438,17767,6.02781,5.64483,5.92417,5.865603333,expressed,5.86895,5.61766,6.50916,5.99859,expressed
Zm00001d021439,17768,22.8263,18.2716,15.3367,18.81153333,highly-expressed,2.49777,14.9748,10.1383,9.203623333,expressed
Zm00001d021440,17769,0,0.9848,0.438565,0.474455,expressed,0.480986,0.480465,0.796333,0.585928,expressed
Zm00001d021441,17770,7.10732,5.42887,7.59269,6.709626667,expressed,6.63285,5.17568,3.64114,5.14989,expressed
Zm00001d021442,17771,9.81766,9.96436,7.47905,9.087023333,expressed,5.54361,5.96546,7.83261,6.447226667,expressed
Zm00001d021443,17772,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021444,17773,0.0721283,0.258671,0.29859,0.209796433,expressed,0.163769,0.0824852,0.276828,0.174360733,expressed
Zm00001d021445,17774,480.68,470.608,458.371,469.8863333,highly-expressed,547.853,538.796,522.235,536.2946667,highly-expressed
Zm00001d021446,17775,2.00162,2.23576,2.3215,2.186293333,expressed,1.93084,2.45753,2.16674,2.185036667,expressed
Zm00001d021447,17776,194.444,179.856,191.164,188.488,highly-expressed,175.206,189.122,173.191,179.173,highly-expressed
Zm00001d021448,17777,12.239,10.0281,10.8864,11.05116667,expressed,9.92663,10.2823,10.4596,10.22284333,expressed
Zm00001d021449,17778,0,1.29218,1.43779,0.90999,expressed,0,0.403762,0.342264,0.248675333,expressed
Zm00001d021450,17779,98.0952,102.163,94.2751,98.17776667,highly-expressed,67.6102,61.9908,57.9818,62.5276,highly-expressed
Zm00001d021451,17780,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021452,17781,49.1216,44.7413,48.6728,47.5119,highly-expressed,31.1648,31.7097,32.6256,31.83336667,highly-expressed
Zm00001d021453,17782,51.9732,54.3593,52.9057,53.0794,highly-expressed,46.3444,46.828,44.124,45.76546667,highly-expressed
Zm00001d021454,17783,3.17788,0.944581,0,1.374153667,expressed,5.43184,0,1.48933,2.307056667,expressed
Zm00001d021455,17784,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021456,17785,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021457,17786,0,2.17736,0.935356,1.037572,expressed,12.8609,7.30853,7.92086,9.36343,expressed
Zm00001d021458,17787,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021459,17788,5.07227,3.8935,3.77499,4.24692,expressed,2.60074,2.49615,3.90339,3.000093333,expressed
Zm00001d021460,17789,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021461,17790,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021462,17791,0,0,0.493956,0.164652,expressed,0.272211,0.274506,0,0.182239,expressed
Zm00001d021463,17792,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021464,17793,56.3818,56.2716,59.8287,57.49403333,highly-expressed,56.656,53.1322,55.9494,55.24586667,highly-expressed
Zm00001d021465,17794,16.2761,15.0095,14.8412,15.3756,highly-expressed,9.36382,8.96872,10.8384,9.723646667,expressed
Zm00001d021467,17795,31.1248,35.4563,34.0592,33.54676667,highly-expressed,30.339,32.6614,29.6976,30.89933333,highly-expressed
Zm00001d021468,17796,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021469,17797,2.45147,2.34632,2.30756,2.36845,expressed,2.25781,2.2188,2.298,2.258203333,expressed
Zm00001d021470,17798,1.1945,0.757179,0.795907,0.915862,expressed,0.848804,0.757818,1.00773,0.871450667,expressed
Zm00001d021473,17799,9.20088,8.08341,7.78836,8.35755,expressed,7.92661,7.98745,8.49684,8.136966667,expressed
Zm00001d021474,17800,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021475,17801,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021476,17802,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021477,17803,280.189,310.398,295.067,295.218,highly-expressed,428.867,455.957,390.023,424.949,highly-expressed
Zm00001d021478,17804,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021480,17805,19.9435,18.872,19.8322,19.54923333,highly-expressed,16.0742,15.2678,16.5846,15.97553333,highly-expressed
Zm00001d021481,17806,0.0576661,0.0698362,0.0607234,0.0627419,unexpressed,0,0,0.0340467,0.0113489,unexpressed
Zm00001d021482,17807,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021484,17808,14.0528,22.1171,16.6814,17.6171,highly-expressed,12.6384,17.46,16.1289,15.4091,highly-expressed
Zm00001d021485,17809,23.4482,17.9938,20.4567,20.6329,highly-expressed,26.2453,18.8443,18.8815,21.3237,highly-expressed
Zm00001d021486,17810,16.8578,16.147,14.2665,15.7571,highly-expressed,16.5894,16.194,17.3982,16.7272,highly-expressed
Zm00001d021487,17811,0.242571,0.193793,0.0422189,0.159527633,expressed,0.137783,0.322236,0.385988,0.282002333,expressed
Zm00001d021488,17812,9.2661,12.3109,9.79267,10.45655667,expressed,9.9851,8.29233,9.14052,9.139316667,expressed
Zm00001d021489,17813,3.79E-27,0.0275221,5.29E-52,0.009174033,unexpressed,3.69E-69,4.53E-71,1.81E-53,6.02E-54,unexpressed
Zm00001d021490,17814,6.48526,7.19256,6.63458,6.7708,expressed,4.06543,4.53913,4.52781,4.377456667,expressed
Zm00001d021491,17815,0.212741,0.168714,0.312375,0.231276667,expressed,0.174907,0.305324,0.244043,0.241424667,expressed
Zm00001d021492,17816,15.2905,2.36752,7.71485,8.457623333,expressed,4.41026,2.6031,3.68641,3.56659,expressed
Zm00001d021494,17817,0.116011,0.139136,0.0794727,0.1115399,expressed,0,0.132289,0.18564,0.105976333,expressed
Zm00001d021495,17818,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021497,17819,0,0,0.255964,0.085321333,unexpressed,0,0,0.168019,0.056006333,unexpressed
Zm00001d021498,17820,10.6098,10.2815,11.0935,10.6616,expressed,11.3508,10.8751,10.3416,10.85583333,expressed
Zm00001d021499,17821,0,0,0.0636164,0.021205467,unexpressed,0,0,0.170668,0.056889333,unexpressed
Zm00001d021500,17822,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021501,17823,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021502,17824,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021503,17825,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021504,17826,51.5039,41.3943,45.1371,46.01176667,highly-expressed,39.0454,54.6489,46.1599,46.61806667,highly-expressed
Zm00001d021505,17827,13.0359,12.0333,12.1437,12.4043,expressed,14.1832,13.2374,15.0838,14.16813333,expressed
Zm00001d021506,17828,9.03489,9.67046,9.0394,9.24825,expressed,9.45202,10.0423,10.7,10.06477333,expressed
Zm00001d021507,17829,11.7791,11.5434,11.1967,11.5064,expressed,11.4758,10.893,10.8625,11.0771,expressed
Zm00001d021508,17830,136.654,136.18,127.401,133.4116667,highly-expressed,155.851,158.704,157.685,157.4133333,highly-expressed
Zm00001d021509,17831,0,0.17093,0.302275,0.157735,expressed,0,0,0.137435,0.045811667,unexpressed
Zm00001d021510,17832,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021511,17833,202.122,217.208,203.793,207.7076667,highly-expressed,229.157,225.811,224.865,226.611,highly-expressed
Zm00001d021512,17834,17.6486,17.0128,16.0843,16.91523333,highly-expressed,16.9243,16.6494,16.1473,16.57366667,highly-expressed
Zm00001d021513,17835,9.82916,11.5913,10.7412,10.72055333,expressed,9.97944,10.1276,10.7342,10.28041333,expressed
Zm00001d021514,17836,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021515,17837,2.13302,1.65973,1.72569,1.83948,expressed,3.54175,2.86153,1.60963,2.67097,expressed
Zm00001d021516,17838,33.9315,33.4197,33.8748,33.742,highly-expressed,29.4772,29.4482,30.29,29.73846667,highly-expressed
Zm00001d021517,17839,11.7286,11.5044,10.3603,11.19776667,expressed,12.7222,15.014,12.2627,13.33296667,expressed
Zm00001d021518,17840,4.63094,3.94314,5.303,4.625693333,expressed,4.77909,4.7141,4.86552,4.786236667,expressed
Zm00001d021519,17841,22.8843,25.571,18.7602,22.40516667,highly-expressed,21.9555,20.0362,21.9165,21.30273333,highly-expressed
Zm00001d021520,17842,73.5357,68.2341,69.4807,70.41683333,highly-expressed,76.785,79.6636,80.534,78.9942,highly-expressed
Zm00001d021521,17843,16.9531,22.5969,15.991,18.51366667,highly-expressed,17.7215,19.4847,18.2833,18.4965,highly-expressed
Zm00001d021522,17844,43.82,43.8112,40.8132,42.8148,highly-expressed,40.8524,41.454,43.7045,42.00363333,highly-expressed
Zm00001d021524,17845,6.05492,5.02562,5.32358,5.46804,expressed,5.62554,5.29343,5.89384,5.60427,expressed
Zm00001d021525,17846,0,0,0,0,unexpressed,0.684406,0.232883,0,0.305763,expressed
Zm00001d021526,17847,81.5907,86.0003,80.4722,82.68773333,highly-expressed,173.653,186.1,182.762,180.8383333,highly-expressed
Zm00001d021528,17848,15.0831,15.6516,14.5233,15.086,highly-expressed,12.041,11.2726,12.4821,11.9319,expressed
Zm00001d021529,17849,11.531,13.9696,11.7882,12.4296,expressed,11.1667,9.96455,14.0908,11.74068333,expressed
Zm00001d021532,17850,1.23608,1.50643,1.51782,1.42011,expressed,1.98053,1.62317,1.61485,1.739516667,expressed
Zm00001d021533,17851,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021534,17852,9.53376,8.27853,8.16846,8.66025,expressed,8.33172,8.09183,8.92128,8.448276667,expressed
Zm00001d021535,17853,13.3292,12.6116,14.3052,13.41533333,expressed,15.1752,14.069,13.6114,14.2852,expressed
Zm00001d021536,17854,107.16,99.9943,107.152,104.7687667,highly-expressed,111.722,115.639,114.884,114.0816667,highly-expressed
Zm00001d021537,17855,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021538,17856,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021540,17857,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021541,17858,24.2076,20.9084,22.0238,22.37993333,highly-expressed,20.9634,21.3418,21.6738,21.32633333,highly-expressed
Zm00001d021542,17859,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021544,17860,47.1769,40.041,49.1657,45.4612,highly-expressed,30.2874,28.1664,30.2755,29.57643333,highly-expressed
Zm00001d021545,17861,10.8379,10.8393,10.1466,10.60793333,expressed,8.70565,9.96978,9.00786,9.227763333,expressed
Zm00001d021546,17862,28.1413,27.2898,27.1101,27.51373333,highly-expressed,24.2786,24.2644,24.6056,24.38286667,highly-expressed
Zm00001d021548,17863,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021549,17864,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021550,17865,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021551,17866,49.1247,45.4504,46.3024,46.95916667,highly-expressed,52.5427,48.8434,48.2547,49.88026667,highly-expressed
Zm00001d021552,17867,0.00628573,0,0.0139158,0.006733843,unexpressed,0,0,0,0,unexpressed
Zm00001d021553,17868,26.4523,24.9586,25.7198,25.71023333,highly-expressed,25.2817,24.8373,24.8699,24.9963,highly-expressed
Zm00001d021554,17869,108.367,109.629,106.051,108.0156667,highly-expressed,112.223,113.728,115.428,113.793,highly-expressed
Zm00001d021557,17870,88.2628,92.4706,92.4194,91.05093333,highly-expressed,84.8499,83.234,85.5535,84.5458,highly-expressed
Zm00001d021558,17871,21.2349,20.7517,19.5605,20.5157,highly-expressed,17.6221,18.7489,19.0607,18.47723333,highly-expressed
Zm00001d021559,17872,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021560,17873,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021562,17874,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021564,17875,0,3.33E-42,8.60E-37,2.87E-37,unexpressed,1.83E-24,7.59E-38,1.25E-51,6.09E-25,unexpressed
Zm00001d021565,17876,11.2543,10.8466,10.379,10.82663333,expressed,8.03087,8.98118,9.02416,8.678736667,expressed
Zm00001d021566,17877,31.5097,30.9607,31.824,31.43146667,highly-expressed,28.7856,28.9755,29.0662,28.94243333,highly-expressed
Zm00001d021567,17878,14.0411,15.2285,13.8021,14.35723333,expressed,14.58,12.7771,13.6493,13.6688,expressed
Zm00001d021568,17879,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021569,17880,0.834089,0.757655,1.44827,1.013338,expressed,1.36354,1.86971,2.72766,1.98697,expressed
Zm00001d021570,17881,5.6314,5.93252,5.90969,5.824536667,expressed,6.37787,6.98213,6.344,6.568,expressed
Zm00001d021571,17882,1.00558,0.646401,1.01904,0.890340333,expressed,2.20831,2.14154,1.65543,2.00176,expressed
Zm00001d021572,17883,1.15557,1.61257,1.28311,1.350416667,expressed,4.66237,4.0773,3.91621,4.218626667,expressed
Zm00001d021573,17884,578.64,603.95,589.621,590.737,highly-expressed,891.462,878.985,850.699,873.7153333,highly-expressed
Zm00001d021574,17885,41.508,38.4775,40.2499,40.07846667,highly-expressed,38.8282,37.4791,41.6032,39.3035,highly-expressed
Zm00001d021576,17886,0,0,0,0,unexpressed,0.335083,0,0,0.111694333,expressed
Zm00001d021577,17887,0,0,0,0,unexpressed,0.892348,0.303867,0,0.398738333,expressed
Zm00001d021578,17888,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021579,17889,2.67037,2.83044,2.93064,2.810483333,expressed,4.45687,3.74153,4.325,4.174466667,expressed
Zm00001d021580,17890,12.2479,12.1791,11.9798,12.1356,expressed,11.6006,10.8661,12.3323,11.59966667,expressed
Zm00001d021581,17891,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021582,17892,18.2844,19.5027,17.4674,18.41816667,highly-expressed,19.7723,17.8525,19.2896,18.97146667,highly-expressed
Zm00001d021583,17893,35.8119,34.6934,35.6379,35.38106667,highly-expressed,37.5974,35.625,37.7156,36.97933333,highly-expressed
Zm00001d021584,17894,22.9333,21.2003,21.4099,21.84783333,highly-expressed,19.9987,20.8255,20.9929,20.6057,highly-expressed
Zm00001d021585,17895,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021586,17896,0,0,0,0,unexpressed,0,0,0,0,unexpressed
Zm00001d021587,17897,53.9062,50.4537,47.9638,50.77456667,highly-expressed,52.2471,52.2045,50.0564,51.50266667,highly-expressed
Zm00001d021588,17898,16.9346,15.6321,17.9232,16.82996667,highly-expressed,14.6958,15.012,14.6869,14.79823333,expressed
