Annotation1,exp
TraesCS7B02G251400,27.46
TraesCS2B02G627100,0.28
TraesCS6B02G169600,0.76
TraesCS3D02G378200,0.01
TraesCS4B02G286000,0.03
TraesCS5B02G118100,2.01
TraesCS7B02G142400,4.99
TraesCS5B02G440000,0.0
TraesCS2A02G185500,3.45
TraesCS2B02G612700,0.0
TraesCS2D02G211300,5.51
TraesCS2D02G484000,0.0
TraesCS7A02G527800,0.01
TraesCS1D02G294800,0.0
TraesCS5A02G181900,3.34
TraesCS5B02G463200,7.07
TraesCS3A02G467300,6.06
TraesCS3D02G162900,3.78
TraesCS1D02G045100,6.81
TraesCS4A02G075200,0.09
TraesCS2A02G146000,7.24
TraesCS1D02G279700,4.15
TraesCS2B02G507000,0.5
TraesCS5D02G248000,0.04
TraesCS2A02G036200,0.0
TraesCS2B02G339600,12.76
TraesCS2A02G006800,0.37
TraesCS4A02G321800,0.28
TraesCS4A02G036400,32.21
TraesCS5B02G475400,0.0
TraesCS4B02G220400,10.64
TraesCS3B02G097500,0.0
TraesCS4A02G232500,2.86
TraesCS4D02G026700,3.14
TraesCS5B02G005400,3.25
TraesCS3A02G158300,2.3
TraesCS5A02G016600,0.0
TraesCS3A02G452400,0.0
TraesCS5B02G474400,0.05
TraesCS5D02G478700,0.41
TraesCS5B02G253600,0.0
TraesCS5D02G225900,0.02
TraesCS1A02G316400,0.02
TraesCS2B02G554800,0.11
TraesCS6A02G369100,0.3
TraesCS2D02G511800,0.47
TraesCS4D02G217800,0.0
TraesCS2B02G326600,0.08
TraesCS1B02G115000,0.0
TraesCS5D02G489600,0.75
TraesCS3B02G416200,4.97
TraesCS3D02G193400,4.63
TraesCS4B02G031900,0.0
TraesCS6D02G161200,0.01
TraesCS2A02G101100,1.12
TraesCS4A02G401400,12.33
TraesCS5D02G002400,0.0
TraesCS4A02G404300,0.0
TraesCS2A02G408300,0.0
TraesCS6B02G309400,13.3
TraesCS2B02G456000,0.97
TraesCS3A02G319000,3.25
TraesCS2A02G057800,13.0
TraesCS5B02G003000,0.0
TraesCS5D02G057800,8.52
TraesCS6A02G406400,2.57
TraesCS5B02G196400,0.69
TraesCS6A02G335500,0.0
TraesCS7B02G258700,0.09
TraesCS3A02G093100,1.77
TraesCS4A02G382000,0.05
TraesCS5D02G335600,0.0
TraesCS7A02G312900,0.45
TraesCS7B02G421100,33.11
TraesCS7A02G280600,8.29
TraesCS5D02G513000,0.0
TraesCS5D02G305100,0.98
TraesCS2A02G494800,0.0
TraesCS6B02G344800,0.0
TraesCS6B02G086100,0.0
TraesCS1A02G179700,5.59
TraesCS3D02G030600,2.7
TraesCS7D02G539300,0.0
TraesCS4B02G005100,0.34
TraesCS3B02G245700,0.0
TraesCS6A02G330000,0.05
TraesCS3D02G528300,0.38
TraesCS2D02G519300,0.34
TraesCS3D02G356000,4.91
TraesCS6A02G332600,0.0
TraesCS4B02G206800,0.34
TraesCS6B02G195700,0.42
TraesCS5D02G360000,0.0
TraesCS3D02G529600,0.0
TraesCS6D02G224800,0.12
TraesCS5D02G380900,2.81
TraesCS2B02G364300,0.02
TraesCS1B02G476500,4.81
TraesCS2B02G582600,0.16
TraesCS6D02G360400,7.63
TraesCS7B02G393800,0.71
TraesCS7D02G003200,0.41
TraesCS1B02G422800,1.44
TraesCS6A02G362500,1.31
TraesCS4B02G148300,6.33
TraesCS4D02G238300,0.03
TraesCS2A02G255800,5.15
TraesCS7A02G216000,2.13
TraesCS4A02G167100,0.0
TraesCS6D02G359100,0.19
TraesCS1D02G151800,4.2
TraesCS4A02G082100,2.41
TraesCS7B02G474300,5.66
TraesCS5A02G129500,0.1
TraesCS3D02G487600,0.42
TraesCS3B02G342700,3.3
TraesCS1A02G412500,0.0
TraesCS6B02G112000,0.06
TraesCS7A02G369700,50.36
TraesCS6D02G352600,0.25
TraesCS1A02G013200,0.0
TraesCS5D02G099200,4.03
TraesCS4A02G334200,0.0
TraesCS4B02G360100,0.0
TraesCS4B02G076700,0.68
TraesCS3A02G466700,2.89
TraesCS1A02G285500,0.89
TraesCS1B02G008100,0.09
TraesCS5A02G498000,227.67
TraesCS7D02G030000,13.09
TraesCS7B02G400800,0.62
TraesCS7B02G240300,0.11
TraesCS1A02G419700,0.0
TraesCS1D02G088400,0.0
TraesCS3D02G101500,0.11
TraesCS3D02G056400,0.0
TraesCS4D02G070700,5.63
TraesCS5A02G487000,0.06
TraesCS6A02G329100,1.34
TraesCS5A02G011100,2.94
TraesCS7A02G530400,0.69
TraesCS2B02G476600,0.1
TraesCS7B02G080300,1.01
TraesCS3B02G379600,0.56
TraesCS2A02G091000,0.0
TraesCS4B02G368200,0.0
TraesCS2A02G294500,0.39
TraesCS6D02G403800,0.34
TraesCS5A02G281800,0.0
TraesCS7A02G175300,4.92
TraesCS5B02G103200,0.0
TraesCS4A02G116200,5.24
TraesCS5D02G013900,8.2
TraesCS2B02G224300,0.75
TraesCS3B02G417200,0.0
TraesCS4A02G379900,0.0
TraesCS1D02G404500,2.67
TraesCS3B02G475000,32.18
TraesCS7D02G494100,0.1
TraesCS1B02G372900,0.12
TraesCS7A02G119500,0.04
TraesCS3A02G539100,0.0
TraesCS2A02G355500,0.93
TraesCS2A02G332800,0.13
TraesCS5A02G382700,22.95
TraesCS6A02G201900,0.0
TraesCS6A02G376900,0.0
TraesCS7B02G397800,0.0
TraesCS4D02G315800,0.0
TraesCS4A02G362800,0.0
TraesCS7D02G516500,2.51
TraesCS3B02G611900,0.0
TraesCS5B02G023400,0.0
TraesCS2B02G511300,0.01
TraesCS1D02G105600,2.19
TraesCS5B02G114400,10.78
TraesCS5A02G409400,2.21
TraesCS5D02G400300,5.21
TraesCS3B02G480700,0.0
TraesCS4A02G474600,0.0
TraesCS3A02G285100,0.28
TraesCS1A02G003200,0.0
TraesCS5A02G178200,7.63
TraesCS5A02G030900,11.43
TraesCS1D02G016000,0.01
TraesCS7B02G382000,4.22
TraesCS6A02G286300,2.17
TraesCS6B02G263200,0.2
TraesCS6A02G407100,0.0
TraesCS3D02G501800,0.4
TraesCS4A02G326500,0.0
TraesCS7B02G175200,8.63
TraesCS4D02G245900,0.0
TraesCS5D02G498400,0.02
TraesCS7A02G122900,9.35
TraesCS5B02G164100,1.06
TraesCS7A02G117000,0.0
TraesCS3B02G196600,0.0
TraesCS3A02G344800,5.67
TraesCS3D02G367600,9.13
TraesCS1D02G074200,5.11
TraesCS1A02G438400,0.0
TraesCS4A02G391900,0.0
TraesCS1D02G009345,0.0
TraesCS4D02G116700,0.05
TraesCS6A02G183600,0.0
TraesCS1B02G030300,0.0
TraesCS7D02G133900,0.0
TraesCS1B02G263300,0.4
TraesCS2A02G381000,0.05
TraesCS7A02G372000,0.02
TraesCS4D02G216300,0.0
TraesCS3A02G522800,0.0
TraesCS4A02G124700,22.9
TraesCS2A02G417700,0.32
TraesCS1B02G014000,3.36
TraesCS6D02G038100,0.0
TraesCS1D02G176700,2.53
TraesCS6A02G048200,0.15
TraesCS7D02G409700,1.92
TraesCS4A02G252900,9.24
TraesCS5D02G171100,0.18
TraesCS7B02G405200,0.04
TraesCS1A02G370200,0.0
TraesCS2B02G196200,0.0
TraesCS5B02G398600,0.93
TraesCS3D02G054800,1.04
TraesCS4B02G017600,0.0
TraesCS3B02G274100,1.03
TraesCS1B02G095300,0.27
TraesCS1D02G195600,4.39
TraesCS4A02G360300,0.0
TraesCS3D02G076700,0.0
TraesCS5A02G531200,0.63
TraesCS3D02G276400,12.72
TraesCS4D02G357400,0.11
TraesCS1D02G429900,0.15
TraesCS3B02G135400,30.52
TraesCS7D02G341700,0.53
TraesCS5D02G393800,1.32
TraesCS4B02G390600,0.0
TraesCS2D02G159800,0.08
TraesCS5A02G422500,8.55
TraesCS2A02G061500,0.41
TraesCS6B02G080700,7.56
TraesCS2B02G016700,0.0
TraesCS7B02G222400,18.32
TraesCS2A02G515800,0.0
TraesCS1A02G171100,5.39
TraesCS7A02G021300,0.0
TraesCS1B02G422000,0.0
TraesCS2D02G281400,3.0
TraesCS5D02G487300,0.0
TraesCS7B02G254800,8.03
TraesCS3A02G220700,0.01
TraesCS6A02G080600,22.19
TraesCS6B02G076200,0.0
TraesCS6B02G454000,0.0
TraesCS6D02G147100,0.04
TraesCS4B02G010000,0.81
TraesCS7A02G013000,0.0
TraesCS4D02G360500,0.0
TraesCS7A02G138000,0.0
TraesCS3B02G015600,0.02
TraesCS1A02G230300,0.01
TraesCS7B02G366900,20.61
TraesCS4D02G106200,1.01
TraesCS6A02G025400,0.0
TraesCS4D02G057000,3.92
TraesCS4B02G077300,0.0
TraesCS2B02G259800,1.36
TraesCS6D02G118500,0.07
TraesCS5A02G052500,0.0
TraesCS6B02G140000,0.9
TraesCS2B02G314800,0.45
TraesCS7D02G390200,0.29
TraesCS6D02G068600,0.0
TraesCS5A02G261500,24.23
TraesCS7D02G370600,0.17
TraesCS3B02G413800,9.75
TraesCS6B02G469800,0.0
TraesCS1A02G095500,14.05
TraesCS2B02G391200,11.01
TraesCS2A02G226000,0.84
TraesCS7D02G312000,5.48
TraesCS2B02G446700,0.0
TraesCS6B02G207100,22.27
TraesCS5B02G055900,11.92
TraesCS2A02G235200,0.0
TraesCS6B02G217100,0.9
TraesCS7B02G198000,9.17
TraesCS4D02G119200,8.5
TraesCS5D02G551400,0.17
TraesCS2D02G184400,0.0
TraesCS7A02G411700,0.29
TraesCS1D02G075100,0.0
TraesCS5A02G354600,0.56
TraesCS7D02G063200,0.11
TraesCS4B02G381800,0.07
TraesCS5A02G381800,0.64
TraesCS3B02G428800,1.28
TraesCS6B02G167500,0.1
TraesCS2B02G375200,3.5
TraesCS5D02G468500,0.0
TraesCS2D02G200800,0.1
TraesCS7D02G249100,2.16
TraesCS4B02G289300,7.64
TraesCS7D02G045900,10.6
TraesCS6D02G045100,0.0
TraesCS2B02G057400,0.0
TraesCS1D02G129400,0.07
TraesCS1B02G160100,4.08
TraesCS6A02G379400,0.36
TraesCS1B02G019500,0.01
TraesCS5D02G306100,0.21
TraesCS5D02G103300,2.51
TraesCS3B02G499000,0.04
TraesCS2A02G557200,0.0
TraesCS3B02G541200,0.21
TraesCS3D02G421700,24.0
TraesCS1A02G331400,0.02
TraesCS2D02G037400,10.68
TraesCS1D02G088700,19.84
TraesCS2B02G257800,7.85
TraesCS6A02G259000,0.0
TraesCS6A02G235700,0.0
TraesCS6B02G178500,1.1
TraesCS5B02G235300,5.14
TraesCS6D02G279800,0.0
TraesCS7B02G111000,0.01
TraesCS7D02G027000,0.0
TraesCS5D02G386800,6.73
TraesCS4D02G220200,3.81
TraesCS2A02G175500,1.19
TraesCS1B02G002900,4.32
TraesCS7B02G422400,0.0
TraesCS4D02G309700,0.08
TraesCS2A02G302600,10.4
TraesCS5B02G128200,3.08
TraesCS4D02G028200,0.01
TraesCS1D02G080600,0.1
TraesCS3A02G418300,25.31
TraesCS7A02G240600,0.0
TraesCS3A02G159600,10.31
TraesCS2B02G473400,0.0
TraesCS7A02G032900,0.0
TraesCS5A02G531100,0.0
TraesCS5A02G411700,0.0
TraesCS3D02G163600,0.0
TraesCS4A02G222100,0.0
TraesCS6D02G149200,0.0
TraesCS3B02G033100,8.31
TraesCS3B02G249200,3.92
TraesCS6A02G063000,0.0
TraesCS3B02G361300,0.0
TraesCS1B02G055100,2.16
TraesCS5D02G305000,6.05
TraesCS5D02G554400,0.88
TraesCS7D02G419400,17.56
TraesCS6B02G442900,0.0
TraesCS5B02G450200,2.4
TraesCS3B02G157500,0.0
TraesCS7A02G021105,0.11
TraesCS3B02G012000,1.02
TraesCS7A02G475700,0.41
TraesCS7B02G024800,0.0
TraesCS6D02G288300,2.26
TraesCS1B02G343700,34.38
TraesCS6D02G103400,2.99
TraesCS6B02G158100,0.33
TraesCS3D02G535000,0.01
TraesCS2A02G014300,3.55
TraesCS6B02G065700,0.03
TraesCS6A02G272800,0.24
TraesCS2D02G025800,0.0
TraesCS2D02G170100,0.64
TraesCS1D02G220400,6.45
TraesCS1B02G360300,0.05
TraesCS3B02G415200,0.0
TraesCS6B02G347400,0.01
TraesCS2A02G035300,0.02
TraesCS2B02G396400,0.88
TraesCS3B02G511500,0.0
TraesCS3D02G048400,0.01
TraesCS4A02G042400,1.46
TraesCS2B02G601800,0.0
TraesCS3D02G235600,0.27
TraesCS2A02G455700,1.35
TraesCS7A02G420000,0.17
TraesCS5D02G082800,0.52
TraesCS5D02G389800,0.0
TraesCS7B02G004900,0.0
TraesCS1A02G184800,0.41
TraesCS7D02G452000,1.45
TraesCS5B02G196600,0.02
TraesCS4B02G022300,1.8
TraesCS6A02G316800,2.19
TraesCS2B02G479000,1.37
TraesCS1A02G197600,19.43
TraesCS3A02G032000,0.0
TraesCS5A02G386600,14.75
TraesCS1D02G343000,0.71
TraesCS4D02G040000,4.87
TraesCS2A02G461200,0.24
TraesCS7D02G148000,1.64
TraesCS2A02G320900,4.31
TraesCS4D02G091200,5.26
TraesCS7B02G134100,1.24
TraesCS6D02G072100,10.41
TraesCS3A02G127100,4.11
TraesCS7D02G199100,0.02
TraesCS7D02G040400,2.3
TraesCS3A02G291400,1.21
TraesCS1D02G275100,0.0
TraesCS2D02G022100,0.0
TraesCS5B02G391700,9.67
TraesCS4D02G074800,0.0
TraesCS5B02G497900,0.0
TraesCS3B02G467900,4.14
TraesCS2D02G033400,0.0
TraesCS5A02G127800,3.89
TraesCS4B02G042300,1.82
TraesCS5A02G011500,0.0
TraesCS2D02G336800,0.68
TraesCS3D02G042700,0.0
TraesCS6B02G458347,0.14
TraesCS2D02G562700,0.02
TraesCS5B02G355100,2.13
TraesCS5D02G355300,0.83
TraesCS6A02G291900,3.37
TraesCS3D02G272600,0.02
TraesCS2A02G272700,10.69
TraesCS7A02G489100,0.0
TraesCS3A02G098600,0.27
TraesCS3B02G031900,0.0
TraesCS6B02G252300,0.11
TraesCS7D02G019200,0.67
TraesCS6D02G227900,0.91
TraesCS5B02G129700,4.6
TraesCS6A02G286500,0.01
TraesCS4A02G297200,0.0
TraesCS2B02G118800,70.12
TraesCS6B02G403700,0.0
TraesCS1B02G173800,0.0
TraesCS5B02G435800,0.0
TraesCS3B02G524800,1.63
TraesCS3A02G237800,0.02
TraesCS6B02G399600,0.0
TraesCS5D02G308500,0.03
TraesCS7D02G122800,0.01
TraesCS5B02G074900,1.15
TraesCS3B02G491000,0.81
TraesCS1B02G017600,0.0
TraesCS2B02G029300,0.02
TraesCS7D02G110700,0.81
TraesCS4D02G166300,8.81
TraesCS5A02G541400,1.26
TraesCS7B02G459900,0.01
TraesCS7D02G429800,0.43
TraesCS5B02G489700,0.55
TraesCS5B02G280500,2.14
TraesCS4A02G398000,0.02
TraesCS7B02G066200,2.59
TraesCS2A02G145500,13.2
TraesCS5D02G472900,0.24
TraesCS7A02G269700,0.0
TraesCS1D02G178000,4.49
TraesCS7A02G224500,3.93
TraesCS2D02G215400,2.75
TraesCS3B02G124900,0.89
TraesCS5B02G290200,13.04
TraesCS3D02G086300,0.04
TraesCS5A02G449400,0.64
TraesCS1D02G006600,0.0
TraesCS1D02G389100,0.39
TraesCS1D02G082300,0.19
TraesCS3B02G290900,0.02
TraesCS5B02G105200,11.75
TraesCS7A02G224400,1.36
TraesCS1D02G243700,7.85
TraesCS1A02G410100,0.0
TraesCS3B02G143500,7.18
TraesCS5D02G149400,8.95
TraesCS2A02G380800,0.29
TraesCS2A02G080800,0.0
TraesCS2A02G184000,3.55
TraesCS6B02G402600,0.13
TraesCS7A02G127200,0.01
TraesCS6A02G282300,17.87
TraesCS7D02G092100,1.1
TraesCS2B02G450600,0.0
TraesCS3D02G043200,0.01
TraesCS7D02G315800,18.55
TraesCS6A02G323500,2.36
TraesCS7A02G131800,2.57
TraesCS3D02G376300,0.0
TraesCS2B02G329600,83.79
TraesCS4B02G220700,10.63
TraesCS2D02G563000,0.46
TraesCS2D02G082700,38.23
TraesCS7D02G455000,0.0
TraesCS5B02G210800,27.34
TraesCS7D02G033800,0.0
TraesCS6A02G256100,2.0
TraesCS5A02G243700,0.0
TraesCS6A02G206100,2.42
TraesCS6B02G156600,0.76
TraesCS2B02G043900,0.15
TraesCS1D02G388600,0.86
TraesCS4B02G067600,166.46
TraesCS2D02G165100,0.01
TraesCS1D02G228600,4.51
TraesCS3A02G030800,0.0
TraesCS2D02G014800,4.19
TraesCS3D02G439800,0.0
TraesCS6D02G257500,4.11
TraesCS5B02G246400,2.56
TraesCS4B02G008000,0.0
TraesCS5A02G306400,0.0
TraesCS5A02G259600,0.0
TraesCS4A02G417700,0.0
TraesCS5D02G228900,0.25
TraesCS4B02G336400,0.0
TraesCS4D02G222300,2.37
TraesCS4B02G172500,43.12
TraesCS3D02G143600,0.0
TraesCS7B02G466800,0.0
TraesCS7B02G024300,0.0
TraesCS4A02G431600,0.0
TraesCS1A02G062800,0.0
TraesCS4D02G053700,0.48
TraesCS4B02G232900,1.35
TraesCS3D02G096300,11.98
TraesCS1D02G265400,6.56
TraesCS5D02G413700,28.19
TraesCS4A02G206900,46.36
TraesCS6B02G458000,0.32
TraesCS2B02G216500,0.0
TraesCS2D02G011000,0.0
TraesCS4D02G028500,0.0
TraesCS2D02G195300,8.74
TraesCS7D02G457400,0.18
TraesCS3D02G443300,0.0
TraesCS3D02G379900,1.03
TraesCS7B02G293700,0.0
TraesCS4B02G302700,11.36
TraesCS4A02G221500,0.0
TraesCS3D02G442900,0.73
TraesCS4A02G281500,22.32
TraesCS2B02G480800,3.33
TraesCS2A02G043600,0.0
TraesCS1B02G022200,0.33
TraesCS7B02G034800,0.0
TraesCS2D02G391000,0.83
TraesCS1D02G443600,0.0
TraesCS5A02G318800,0.03
TraesCS4B02G324300,0.0
TraesCS7A02G434400,0.28
TraesCS5A02G358600,1.91
TraesCS7B02G050700,0.13
TraesCS3B02G395400,7.64
TraesCS5D02G085600,0.0
TraesCS4D02G310700,0.64
TraesCS6D02G400900,0.0
TraesCS1B02G356100,1.55
TraesCS1B02G006800,0.0
TraesCS1B02G289500,4.25
TraesCS6D02G288400,6.27
TraesCS2B02G395400,0.02
TraesCS1A02G177400,3.92
TraesCS2B02G509100,0.0
TraesCS7A02G484400,0.13
TraesCS1A02G073200,0.19
TraesCS2A02G071600,0.92
TraesCS5D02G414200,0.0
TraesCS2A02G055700,0.0
TraesCS7A02G388700,0.02
TraesCS6B02G054700,0.0
TraesCS2D02G278400,0.0
TraesCS5A02G378900,0.0
TraesCS4D02G322600,0.04
TraesCS6B02G373800,16.47
TraesCS6D02G290300,0.0
TraesCS3D02G544300,0.0
TraesCS1A02G311800,1.55
TraesCS5A02G275200,0.12
TraesCS2A02G433800,0.0
TraesCS2D02G593100,1.67
TraesCS3B02G518000,2.99
TraesCS5B02G488500,0.02
TraesCS3B02G496300,0.39
TraesCS7B02G127000,7.42
TraesCS3D02G432800,5.55
TraesCS4D02G047300,34.78
TraesCS5B02G213300,7.44
TraesCS5D02G437400,3.44
TraesCS5D02G135100,1.9
TraesCS2D02G409300,0.17
TraesCS5A02G253500,2.03
TraesCS1A02G432100,0.0
TraesCS6B02G406500,1.6
TraesCS4A02G464500,0.74
TraesCS6B02G336000,10.15
TraesCS3B02G100700,9.43
TraesCS7A02G478200,7.42
TraesCS3D02G442700,0.0
TraesCS1A02G342500,8.36
TraesCS7A02G222500,0.18
TraesCS2B02G162300,0.0
TraesCS6B02G245900,9.7
TraesCS5B02G262800,2.98
TraesCS3B02G089900,2.08
TraesCS2B02G514800,0.71
TraesCS2A02G031700,0.0
TraesCS4A02G408800,0.0
TraesCS5D02G505000,0.0
TraesCS6D02G284700,0.02
TraesCS4D02G345600,0.0
TraesCS5B02G564500,0.0
TraesCS1D02G419900,0.0
TraesCS1A02G343000,1.36
TraesCS6A02G316600,0.63
TraesCS4A02G273000,0.0
TraesCS7D02G122200,0.0
TraesCS2B02G494300,0.8
TraesCS5A02G022800,0.34
TraesCS1A02G419000,15.67
TraesCS1B02G224100,37.98
TraesCS7B02G347200,0.0
TraesCS1A02G139800,0.0
TraesCS1A02G388600,0.21
TraesCS5B02G219400,1.35
TraesCS7B02G205500,6.44
TraesCS7B02G293100,0.01
TraesCS3A02G242700,0.06
TraesCS3D02G180000,5.81
TraesCS3B02G185400,3.16
TraesCS3D02G236000,2.15
TraesCS4A02G047000,0.01
TraesCS7A02G432000,2.32
TraesCS2A02G433200,0.0
TraesCS5A02G550200,0.0
TraesCS5D02G317400,27.47
TraesCS2B02G044000,0.26
TraesCS3B02G495400,0.0
TraesCS2A02G000400,0.03
TraesCS1D02G283300,0.04
TraesCS4A02G362400,0.0
TraesCS4A02G299200,1.31
TraesCS4B02G278500,3.81
TraesCS5B02G309300,0.36
TraesCS3D02G526600,0.03
TraesCS2D02G100700,0.62
TraesCS5A02G040500,0.11
TraesCS2D02G599400,1.66
TraesCS4D02G184300,1.54
TraesCS2D02G173900,15.97
TraesCS2B02G478700,0.07
TraesCS7A02G202000,0.85
TraesCS3B02G250500,0.15
TraesCS1D02G311500,0.12
TraesCS7B02G469100,0.3
TraesCS2D02G073200,0.0
TraesCS3B02G124200,0.09
TraesCS7B02G383800,0.0
TraesCS2D02G190400,106.9
TraesCS5B02G541900,0.0
TraesCS1D02G450100,0.01
TraesCS2B02G369600,9.26
TraesCS3D02G276000,1.67
TraesCS4D02G114500,0.0
TraesCS3A02G224200,2.98
TraesCS3A02G019200,0.0
TraesCS1B02G397400,0.0
TraesCS3B02G433600,0.06
TraesCS5A02G034000,0.0
TraesCS1A02G198300,1.22
TraesCS6B02G428200,0.17
TraesCS4D02G080700,16.9
TraesCS3B02G298500,3.46
TraesCS5D02G199700,0.13
TraesCS1B02G362300,0.0
TraesCS2D02G107900,18.61
TraesCS7B02G483900,0.59
TraesCS5A02G162000,48.99
TraesCS5B02G142300,0.46
TraesCS3B02G082800,5.74
TraesCS4B02G079200,2.31
TraesCS4D02G309600,0.0
TraesCS1A02G170700,6.73
TraesCS4A02G056300,0.0
TraesCS3B02G241700,11.78
TraesCS3A02G046200,0.0
TraesCS2B02G124200,0.03
TraesCS4D02G015200,0.0
TraesCS3D02G050800,0.3
TraesCS4A02G381500,8.45
TraesCS7A02G103300,0.06
TraesCS2A02G030400,0.0
TraesCS2A02G368200,0.03
TraesCS4D02G268800,3.04
TraesCS5B02G192300,1.31
TraesCS1D02G372000,11.61
TraesCS1B02G288800,0.89
TraesCS2B02G274900,1.08
TraesCS3A02G524600,3.17
TraesCS5B02G253300,2.19
TraesCS6B02G425300,0.86
TraesCS5B02G361800,0.17
TraesCS5B02G366800,3.04
TraesCS3B02G311000,0.19
TraesCS7A02G184500,0.01
TraesCS1A02G292000,0.78
TraesCS5B02G008700,0.05
TraesCS1B02G326700,1.73
TraesCS2D02G437100,0.0
TraesCS3B02G572600,0.07
TraesCS4B02G014500,2.7
TraesCS1A02G319200,0.0
TraesCS3A02G078000,0.0
TraesCS6B02G413500,0.59
TraesCS7B02G482200,0.24
TraesCS6B02G050500,0.0
TraesCS1A02G017500,0.0
TraesCS5D02G483800,0.0
TraesCS7B02G288500,117.9
TraesCS1A02G338200,1.66
TraesCS4B02G104200,0.0
TraesCS2D02G014300,0.19
TraesCS4A02G016800,1.81
TraesCS7A02G463800,0.0
TraesCS5D02G364500,9.73
TraesCS6B02G400800,1.82
TraesCS6A02G117900,1.15
TraesCS2B02G142800,0.0
TraesCS2D02G358600,0.62
TraesCS1A02G286700,0.0
TraesCS3B02G305700,3.51
TraesCS1D02G030200,0.86
TraesCS7A02G192800,0.0
TraesCS3A02G051300,0.0
TraesCS5B02G480900,25.11
TraesCS4A02G384700,0.2
TraesCS1A02G154200,6.16
TraesCS5B02G237300,0.0
TraesCS5B02G436500,2.12
TraesCS2D02G322700,4.04
TraesCS7B02G332700,1.45
TraesCS7A02G252800,0.4
TraesCS2A02G361100,1.94
TraesCS1D02G372200,39.21
TraesCS5A02G531500,0.0
TraesCS4D02G192100,9.62
TraesCS5D02G481000,0.37
TraesCS3A02G089200,0.48
TraesCS4D02G198800,1.95
TraesCS2B02G452700,0.0
TraesCS2A02G463100,3.22
TraesCS5A02G053600,3.77
TraesCS3A02G534100,0.17
TraesCS1B02G339300,0.02
TraesCS7A02G218500,1.55
TraesCS7D02G443400,3.01
TraesCS3A02G526700,0.0
TraesCS1D02G023700,0.34
TraesCS6A02G190500,2.41
TraesCS7D02G378400,2.76
TraesCS3A02G416100,11.29
TraesCS1D02G007600,0.0
TraesCS3B02G517300,0.93
TraesCS6A02G354300,0.0
TraesCS4D02G118200,3.49
TraesCS3D02G422000,0.01
TraesCS2A02G511500,0.0
TraesCS1B02G107400,0.13
TraesCS5A02G548100,0.0
TraesCS7A02G076100,0.0
TraesCS2A02G046400,30.17
TraesCS3D02G129800,3.16
TraesCS3A02G049375,0.06
TraesCS2D02G211400,0.36
TraesCS3D02G029100,0.59
TraesCS7A02G246100,6.71
TraesCS1B02G465500,0.0
TraesCS7D02G310800,0.13
TraesCS7A02G550700,6.98
TraesCS7A02G249700,0.04
TraesCS2D02G361800,0.56
TraesCS6B02G452800,3.75
TraesCS5B02G204100,0.13
TraesCS7D02G249900,0.0
TraesCS3A02G397800,10.2
TraesCS1D02G429100,0.0
TraesCS3A02G392100,0.19
TraesCS5A02G174800,5.64
TraesCS1B02G392000,0.01
TraesCS7A02G101300,0.07
TraesCS5B02G367300,1.99
TraesCS2D02G059700,0.0
TraesCS7D02G260900,0.17
TraesCS5B02G069700,0.08
TraesCS7D02G538700,0.0
TraesCS7D02G510100,0.06
TraesCS6B02G443100,0.21
TraesCS7B02G452900,0.0
TraesCS1B02G415700,3.38
TraesCS5A02G399900,1.23
TraesCS5D02G289800,0.0
TraesCS3D02G113800,14.02
TraesCS7A02G266300,0.06
TraesCS2B02G512800,0.0
TraesCS2A02G083900,0.0
TraesCS2B02G206000,0.0
TraesCS2A02G043900,0.0
TraesCS1B02G346700,3.24
TraesCS1D02G005900,0.0
TraesCS6A02G376700,0.0
TraesCS1B02G475600,0.23
TraesCS4D02G268600,9.82
TraesCS1B02G135800,284.29
TraesCS7A02G305800,3.16
TraesCS3D02G458800,0.0
TraesCS5A02G054800,10.08
TraesCS3D02G484200,0.0
TraesCS3D02G502500,1.61
TraesCS1D02G044200,6.41
TraesCS5D02G355100,0.61
TraesCS5D02G448600,0.02
TraesCS7A02G495000,0.0
TraesCS7D02G162400,0.76
TraesCS3B02G256600,15.1
TraesCS7A02G157300,0.0
TraesCS6A02G078200,8.69
TraesCS3D02G280100,0.0
TraesCS1D02G401400,0.0
TraesCS3B02G463800,3.43
TraesCS2B02G486000,16.95
TraesCS5A02G266800,0.26
TraesCS1D02G318200,0.0
TraesCS1D02G076400,0.05
TraesCS1D02G280000,0.0
TraesCS2B02G584900,0.02
TraesCS1A02G082000,29.38
TraesCS3B02G537600,12.75
TraesCS5A02G484100,0.0
TraesCS3D02G355700,1.48
TraesCS6B02G124900,1.11
TraesCS4D02G194600,6.75
TraesCS3D02G315800,0.04
TraesCS6A02G372200,9.09
TraesCS4A02G079100,2.32
TraesCS1B02G046000,0.58
TraesCS4D02G290000,0.7
TraesCS6B02G106200,0.01
TraesCS6A02G209300,0.0
TraesCS4B02G313300,0.0
TraesCS7B02G468100,2.27
TraesCS2D02G387200,3.49
TraesCS6D02G294700,0.21
TraesCS5A02G546300,0.04
TraesCS3B02G157400,1.05
TraesCS4B02G308900,0.58
TraesCS3A02G451500,0.0
TraesCS7A02G009300,0.0
TraesCS7D02G011800,19.03
TraesCS4D02G254000,0.36
TraesCS7B02G437800,1.26
TraesCS4D02G336600,1.74
TraesCS1D02G132300,1.48
TraesCS6D02G131800,2.52
TraesCS2D02G388700,0.05
TraesCS7B02G401500,0.31
TraesCS7D02G497800,0.89
TraesCS1A02G120500,6.27
