Annotation1,Annotation2,ChIN,ID
Zm00001d002084,Zm00001d002088,165,632
Zm00001d002084,Zm00001d002089,165,633
Zm00001d002085,Zm00001d002090,165,634
Zm00001d002086,Zm00001d002090,165,635
Zm00001d002087,Zm00001d002090,165,636
Zm00001d002088,Zm00001d002090,165,637
Zm00001d002089,Zm00001d002090,165,638
Zm00001d002085,Zm00001d002091,165,639
Zm00001d002086,Zm00001d002091,165,640
Zm00001d002087,Zm00001d002091,165,641
Zm00001d002088,Zm00001d002091,165,642
Zm00001d002089,Zm00001d002091,165,643
Zm00001d002090,Zm00001d002091,165,644
Zm00001d002091,Zm00001d002093,165,645
Zm00001d002091,Zm00001d002094,165,646
Zm00001d002091,Zm00001d002095,165,647
Zm00001d002091,Zm00001d002096,165,648
Zm00001d002093,Zm00001d002096,165,649
Zm00001d002094,Zm00001d002096,165,650
Zm00001d002095,Zm00001d002096,165,651
Zm00001d002097,Zm00001d002099,10,652
Zm00001d002098,Zm00001d002099,10,653
Zm00001d002097,Zm00001d002100,10,654
Zm00001d002098,Zm00001d002100,10,655
Zm00001d002097,Zm00001d002101,10,656
Zm00001d002098,Zm00001d002101,10,657
Zm00001d002099,Zm00001d002104,10,658
Zm00001d002100,Zm00001d002104,10,659
Zm00001d002101,Zm00001d002104,10,660
Zm00001d002099,Zm00001d002105,10,661
Zm00001d002100,Zm00001d002105,10,662
Zm00001d002101,Zm00001d002105,10,663
Zm00001d002103,Zm00001d002104,10,664
Zm00001d002104,Zm00001d002104,10,665
Zm00001d002103,Zm00001d002105,10,666
Zm00001d002104,Zm00001d002105,10,667
Zm00001d002104,Zm00001d002112,10,668
Zm00001d002105,Zm00001d002112,10,669
Zm00001d002104,Zm00001d002110,10,670
Zm00001d002105,Zm00001d002110,10,671
Zm00001d002104,Zm00001d002111,10,672
Zm00001d002105,Zm00001d002111,10,673
Zm00001d002099,Zm00001d002115,10,674
Zm00001d002100,Zm00001d002115,10,675
Zm00001d002101,Zm00001d002115,10,676
Zm00001d002099,Zm00001d002116,10,677
Zm00001d002100,Zm00001d002116,10,678
Zm00001d002101,Zm00001d002116,10,679
Zm00001d002115,Zm00001d002119,10,680
Zm00001d002116,Zm00001d002119,10,681
Zm00001d002120,Zm00001d002124,10,682
Zm00001d002122,Zm00001d002124,10,683
Zm00001d002123,Zm00001d002124,10,684
Zm00001d002121,Zm00001d002124,10,685
Zm00001d002125,Zm00001d002126,165,686
Zm00001d002125,Zm00001d002128,165,687
Zm00001d002125,Zm00001d002129,165,688
Zm00001d002125,Zm00001d002130,165,689
Zm00001d002126,Zm00001d002128,165,690
Zm00001d002126,Zm00001d002129,165,691
Zm00001d002126,Zm00001d002130,165,692
Zm00001d002127,Zm00001d002128,165,693
Zm00001d002127,Zm00001d002129,165,694
Zm00001d002127,Zm00001d002130,165,695
Zm00001d002128,Zm00001d002132,165,696
Zm00001d002129,Zm00001d002132,165,697
Zm00001d002130,Zm00001d002132,165,698
Zm00001d002132,Zm00001d002134,165,699
Zm00001d002132,Zm00001d002135,165,700
Zm00001d002134,Zm00001d002136,165,701
Zm00001d002135,Zm00001d002136,165,702
Zm00001d002134,Zm00001d002138,165,703
Zm00001d002135,Zm00001d002138,165,704
Zm00001d002137,Zm00001d002138,165,705
Zm00001d002136,Zm00001d002139,165,706
Zm00001d002137,Zm00001d002139,165,707
Zm00001d002137,Zm00001d002140,165,708
Zm00001d002137,Zm00001d002141,165,709
Zm00001d002139,Zm00001d002141,165,710
Zm00001d002141,Zm00001d002143,165,711
Zm00001d002143,Zm00001d002144,165,712
Zm00001d002148,Zm00001d002149,9,713
Zm00001d002149,Zm00001d002154,9,714
Zm00001d002149,Zm00001d002155,9,715
Zm00001d002149,Zm00001d002156,9,716
Zm00001d002149,Zm00001d002157,9,717
Zm00001d002149,Zm00001d002158,9,718
Zm00001d002149,Zm00001d002159,9,719
Zm00001d002154,Zm00001d002160,9,720
Zm00001d002155,Zm00001d002160,9,721
Zm00001d002156,Zm00001d002160,9,722
Zm00001d002157,Zm00001d002160,9,723
Zm00001d002158,Zm00001d002160,9,724
Zm00001d002159,Zm00001d002160,9,725
Zm00001d002154,Zm00001d002161,9,726
Zm00001d002155,Zm00001d002161,9,727
Zm00001d002156,Zm00001d002161,9,728
Zm00001d002157,Zm00001d002161,9,729
Zm00001d002158,Zm00001d002161,9,730
Zm00001d002159,Zm00001d002161,9,731
Zm00001d002154,Zm00001d002163,9,732
Zm00001d002155,Zm00001d002163,9,733
Zm00001d002156,Zm00001d002163,9,734
Zm00001d002157,Zm00001d002163,9,735
Zm00001d002158,Zm00001d002163,9,736
Zm00001d002159,Zm00001d002163,9,737
Zm00001d002160,Zm00001d002163,9,738
Zm00001d002161,Zm00001d002163,9,739
Zm00001d002163,Zm00001d002164,9,740
Zm00001d002167,Zm00001d002172,114,741
Zm00001d002168,Zm00001d002172,114,742
Zm00001d002169,Zm00001d002172,114,743
Zm00001d002172,Zm00001d002173,114,744
Zm00001d002173,Zm00001d002174,114,745
Zm00001d002172,Zm00001d002175,114,746
Zm00001d002174,Zm00001d002175,114,747
Zm00001d002172,Zm00001d002176,114,748
Zm00001d002173,Zm00001d002176,114,749
Zm00001d002175,Zm00001d002176,114,750
Zm00001d002176,Zm00001d002178,114,751
Zm00001d002185,Zm00001d002186,6,752
Zm00001d002184,Zm00001d002186,6,753
Zm00001d002186,Zm00001d002190,6,754
Zm00001d002191,Zm00001d002192,25,755
Zm00001d002191,Zm00001d002193,25,756
Zm00001d002191,Zm00001d002198,25,757
Zm00001d002192,Zm00001d002198,25,758
Zm00001d002193,Zm00001d002198,25,759
Zm00001d002198,Zm00001d002199,25,760
Zm00001d002213,Zm00001d002232,7,761
Zm00001d002212,Zm00001d002232,7,762
Zm00001d002213,Zm00001d002234,7,763
Zm00001d002212,Zm00001d002234,7,764
Zm00001d002213,Zm00001d002235,7,765
Zm00001d002212,Zm00001d002235,7,766
Zm00001d002213,Zm00001d002236,7,767
Zm00001d002212,Zm00001d002236,7,768
Zm00001d002232,Zm00001d002240,7,769
Zm00001d002234,Zm00001d002240,7,770
Zm00001d002235,Zm00001d002240,7,771
Zm00001d002236,Zm00001d002240,7,772
Zm00001d002232,Zm00001d002241,7,773
Zm00001d002234,Zm00001d002241,7,774
Zm00001d002235,Zm00001d002241,7,775
Zm00001d002236,Zm00001d002241,7,776
Zm00001d002240,Zm00001d002243,7,777
Zm00001d002241,Zm00001d002243,7,778
Zm00001d002240,Zm00001d002244,7,779
Zm00001d002241,Zm00001d002244,7,780
Zm00001d002243,Zm00001d002244,7,781
Zm00001d002232,Zm00001d002246,7,782
Zm00001d002234,Zm00001d002246,7,783
Zm00001d002235,Zm00001d002246,7,784
Zm00001d002236,Zm00001d002246,7,785
Zm00001d002246,Zm00001d002247,7,786
Zm00001d002249,Zm00001d002251,39,787
Zm00001d002250,Zm00001d002251,39,788
Zm00001d002249,Zm00001d002252,39,789
Zm00001d002250,Zm00001d002252,39,790
Zm00001d002249,Zm00001d002253,39,791
Zm00001d002250,Zm00001d002253,39,792
Zm00001d002249,Zm00001d002251,39,793
Zm00001d002250,Zm00001d002251,39,794
Zm00001d002252,Zm00001d002254,39,795
Zm00001d002253,Zm00001d002254,39,796
Zm00001d002251,Zm00001d002254,39,797
Zm00001d002252,Zm00001d002255,39,798
Zm00001d002253,Zm00001d002255,39,799
Zm00001d002251,Zm00001d002255,39,800
Zm00001d002251,Zm00001d002256,39,801
Zm00001d002252,Zm00001d002256,39,802
Zm00001d002253,Zm00001d002256,39,803
Zm00001d002251,Zm00001d002256,39,804
Zm00001d002252,Zm00001d002257,39,805
Zm00001d002253,Zm00001d002257,39,806
Zm00001d002251,Zm00001d002257,39,807
Zm00001d002256,Zm00001d002257,39,808
Zm00001d002252,Zm00001d002258,39,809
Zm00001d002253,Zm00001d002258,39,810
Zm00001d002251,Zm00001d002258,39,811
Zm00001d002252,Zm00001d002259,39,812
Zm00001d002253,Zm00001d002259,39,813
Zm00001d002251,Zm00001d002259,39,814
Zm00001d002252,Zm00001d002261,39,815
Zm00001d002253,Zm00001d002261,39,816
Zm00001d002251,Zm00001d002261,39,817
Zm00001d002252,Zm00001d002260,39,818
Zm00001d002253,Zm00001d002260,39,819
Zm00001d002251,Zm00001d002260,39,820
Zm00001d002256,Zm00001d002258,39,821
Zm00001d002256,Zm00001d002259,39,822
Zm00001d002256,Zm00001d002261,39,823
Zm00001d002256,Zm00001d002260,39,824
Zm00001d002257,Zm00001d002258,39,825
Zm00001d002257,Zm00001d002259,39,826
Zm00001d002257,Zm00001d002261,39,827
Zm00001d002257,Zm00001d002260,39,828
Zm00001d002258,Zm00001d002262,39,829
Zm00001d002259,Zm00001d002262,39,830
Zm00001d002261,Zm00001d002262,39,831
Zm00001d002260,Zm00001d002262,39,832
Zm00001d002258,Zm00001d002263,39,833
Zm00001d002259,Zm00001d002263,39,834
Zm00001d002261,Zm00001d002263,39,835
Zm00001d002260,Zm00001d002263,39,836
Zm00001d002258,Zm00001d002266,39,837
Zm00001d002259,Zm00001d002266,39,838
Zm00001d002261,Zm00001d002266,39,839
Zm00001d002260,Zm00001d002266,39,840
Zm00001d002258,Zm00001d002267,39,841
Zm00001d002259,Zm00001d002267,39,842
Zm00001d002261,Zm00001d002267,39,843
Zm00001d002260,Zm00001d002267,39,844
Zm00001d002262,Zm00001d002266,39,845
Zm00001d002262,Zm00001d002267,39,846
Zm00001d002263,Zm00001d002266,39,847
Zm00001d002263,Zm00001d002267,39,848
Zm00001d002258,Zm00001d002268,39,849
Zm00001d002259,Zm00001d002268,39,850
Zm00001d002261,Zm00001d002268,39,851
Zm00001d002260,Zm00001d002268,39,852
Zm00001d002258,Zm00001d002269,39,853
Zm00001d002259,Zm00001d002269,39,854
Zm00001d002261,Zm00001d002269,39,855
Zm00001d002260,Zm00001d002269,39,856
Zm00001d002258,Zm00001d002271,39,857
Zm00001d002259,Zm00001d002271,39,858
Zm00001d002261,Zm00001d002271,39,859
Zm00001d002260,Zm00001d002271,39,860
Zm00001d002258,Zm00001d002267,39,861
Zm00001d002259,Zm00001d002267,39,862
Zm00001d002261,Zm00001d002267,39,863
Zm00001d002260,Zm00001d002267,39,864
Zm00001d002263,Zm00001d002268,39,865
Zm00001d002263,Zm00001d002269,39,866
Zm00001d002263,Zm00001d002271,39,867
Zm00001d002263,Zm00001d002267,39,868
Zm00001d002266,Zm00001d002268,39,869
Zm00001d002267,Zm00001d002268,39,870
Zm00001d002266,Zm00001d002269,39,871
Zm00001d002267,Zm00001d002269,39,872
Zm00001d002266,Zm00001d002271,39,873
Zm00001d002267,Zm00001d002271,39,874
Zm00001d002266,Zm00001d002267,39,875
Zm00001d002267,Zm00001d002267,39,876
Zm00001d002268,Zm00001d002272,39,877
Zm00001d002269,Zm00001d002272,39,878
Zm00001d002271,Zm00001d002272,39,879
Zm00001d002267,Zm00001d002272,39,880
Zm00001d002268,Zm00001d002274,39,881
Zm00001d002269,Zm00001d002274,39,882
Zm00001d002271,Zm00001d002274,39,883
Zm00001d002267,Zm00001d002274,39,884
Zm00001d002272,Zm00001d002274,39,885
Zm00001d002274,Zm00001d002275,39,886
Zm00001d002274,Zm00001d002276,39,887
Zm00001d002274,Zm00001d002277,39,888
Zm00001d002275,Zm00001d002278,39,889
Zm00001d002276,Zm00001d002278,39,890
Zm00001d002277,Zm00001d002278,39,891
Zm00001d002275,Zm00001d002279,39,892
Zm00001d002276,Zm00001d002279,39,893
Zm00001d002277,Zm00001d002279,39,894
Zm00001d002275,Zm00001d002281,39,895
Zm00001d002276,Zm00001d002281,39,896
Zm00001d002277,Zm00001d002281,39,897
Zm00001d002275,Zm00001d002282,39,898
Zm00001d002276,Zm00001d002282,39,899
Zm00001d002277,Zm00001d002282,39,900
Zm00001d002278,Zm00001d002281,39,901
Zm00001d002279,Zm00001d002281,39,902
Zm00001d002278,Zm00001d002282,39,903
Zm00001d002279,Zm00001d002282,39,904
Zm00001d002278,Zm00001d002283,39,905
Zm00001d002279,Zm00001d002283,39,906
Zm00001d002281,Zm00001d002283,39,907
Zm00001d002282,Zm00001d002283,39,908
Zm00001d002278,Zm00001d002284,39,909
Zm00001d002279,Zm00001d002284,39,910
Zm00001d002283,Zm00001d002285,39,911
Zm00001d002284,Zm00001d002285,39,912
Zm00001d002286,Zm00001d002290,13,913
Zm00001d002287,Zm00001d002290,13,914
Zm00001d002288,Zm00001d002290,13,915
Zm00001d002286,Zm00001d002290,13,916
Zm00001d002287,Zm00001d002290,13,917
Zm00001d002288,Zm00001d002290,13,918
Zm00001d002286,Zm00001d002292,13,919
Zm00001d002287,Zm00001d002292,13,920
Zm00001d002288,Zm00001d002292,13,921
Zm00001d002286,Zm00001d002295,13,922
Zm00001d002287,Zm00001d002295,13,923
Zm00001d002288,Zm00001d002295,13,924
Zm00001d002286,Zm00001d002296,13,925
Zm00001d002287,Zm00001d002296,13,926
Zm00001d002288,Zm00001d002296,13,927
Zm00001d002290,Zm00001d002295,13,928
Zm00001d002290,Zm00001d002296,13,929
Zm00001d002292,Zm00001d002295,13,930
Zm00001d002292,Zm00001d002296,13,931
Zm00001d002295,Zm00001d002301,13,932
Zm00001d002296,Zm00001d002301,13,933
Zm00001d002295,Zm00001d002302,13,934
Zm00001d002296,Zm00001d002302,13,935
Zm00001d002295,Zm00001d002304,13,936
Zm00001d002296,Zm00001d002304,13,937
Zm00001d002301,Zm00001d002302,13,938
Zm00001d002301,Zm00001d002304,13,939
Zm00001d002312,Zm00001d002314,4,940
Zm00001d002313,Zm00001d002314,4,941
Zm00001d002312,Zm00001d002315,4,942
Zm00001d002313,Zm00001d002315,4,943
Zm00001d002312,Zm00001d002316,4,944
Zm00001d002313,Zm00001d002316,4,945
Zm00001d002314,Zm00001d002317,4,946
Zm00001d002315,Zm00001d002317,4,947
Zm00001d002316,Zm00001d002317,4,948
Zm00001d002322,Zm00001d002324,114,949
Zm00001d002323,Zm00001d002324,114,950
Zm00001d002324,Zm00001d002325,114,951
Zm00001d002324,Zm00001d002326,114,952
Zm00001d002325,Zm00001d002330,114,953
Zm00001d002326,Zm00001d002330,114,954
Zm00001d002325,Zm00001d002331,114,955
Zm00001d002326,Zm00001d002331,114,956
Zm00001d002325,Zm00001d002332,114,957
Zm00001d002326,Zm00001d002332,114,958
Zm00001d002325,Zm00001d002334,114,959
Zm00001d002326,Zm00001d002334,114,960
Zm00001d002325,Zm00001d002333,114,961
Zm00001d002326,Zm00001d002333,114,962
Zm00001d002330,Zm00001d002332,114,963
Zm00001d002331,Zm00001d002332,114,964
Zm00001d002330,Zm00001d002334,114,965
Zm00001d002331,Zm00001d002334,114,966
Zm00001d002330,Zm00001d002333,114,967
Zm00001d002331,Zm00001d002333,114,968
Zm00001d002332,Zm00001d002338,114,969
Zm00001d002334,Zm00001d002338,114,970
Zm00001d002333,Zm00001d002338,114,971
Zm00001d002332,Zm00001d002339,114,972
Zm00001d002334,Zm00001d002339,114,973
Zm00001d002333,Zm00001d002339,114,974
Zm00001d002332,Zm00001d002340,114,975
Zm00001d002334,Zm00001d002340,114,976
Zm00001d002333,Zm00001d002340,114,977
Zm00001d002338,Zm00001d002341,114,978
Zm00001d002339,Zm00001d002341,114,979
Zm00001d002340,Zm00001d002341,114,980
Zm00001d002338,Zm00001d002342,114,981
Zm00001d002339,Zm00001d002342,114,982
Zm00001d002340,Zm00001d002342,114,983
Zm00001d002341,Zm00001d002342,114,984
Zm00001d002338,Zm00001d002343,114,985
Zm00001d002339,Zm00001d002343,114,986
Zm00001d002340,Zm00001d002343,114,987
Zm00001d002338,Zm00001d002344,114,988
Zm00001d002339,Zm00001d002344,114,989
Zm00001d002340,Zm00001d002344,114,990
Zm00001d002338,Zm00001d002345,114,991
Zm00001d002339,Zm00001d002345,114,992
Zm00001d002340,Zm00001d002345,114,993
Zm00001d002341,Zm00001d002343,114,994
Zm00001d002341,Zm00001d002344,114,995
Zm00001d002341,Zm00001d002345,114,996
Zm00001d002342,Zm00001d002343,114,997
Zm00001d002342,Zm00001d002344,114,998
Zm00001d002342,Zm00001d002345,114,999
Zm00001d002343,Zm00001d002346,114,1000
Zm00001d002344,Zm00001d002346,114,1001
Zm00001d002345,Zm00001d002346,114,1002
Zm00001d002342,Zm00001d002347,114,1003
Zm00001d002343,Zm00001d002347,114,1004
Zm00001d002344,Zm00001d002347,114,1005
Zm00001d002345,Zm00001d002347,114,1006
Zm00001d002343,Zm00001d002348,114,1007
Zm00001d002344,Zm00001d002348,114,1008
Zm00001d002345,Zm00001d002348,114,1009
Zm00001d002343,Zm00001d002349,114,1010
Zm00001d002344,Zm00001d002349,114,1011
Zm00001d002345,Zm00001d002349,114,1012
Zm00001d002346,Zm00001d002348,114,1013
Zm00001d002346,Zm00001d002349,114,1014
Zm00001d002347,Zm00001d002348,114,1015
Zm00001d002347,Zm00001d002349,114,1016
Zm00001d002348,Zm00001d002351,114,1017
Zm00001d002349,Zm00001d002351,114,1018
Zm00001d002350,Zm00001d002351,114,1019
Zm00001d002348,Zm00001d002352,114,1020
Zm00001d002349,Zm00001d002352,114,1021
Zm00001d002351,Zm00001d002352,114,1022
Zm00001d002343,Zm00001d002353,114,1023
Zm00001d002344,Zm00001d002353,114,1024
Zm00001d002345,Zm00001d002353,114,1025
Zm00001d002348,Zm00001d002353,114,1026
Zm00001d002349,Zm00001d002353,114,1027
Zm00001d002350,Zm00001d002353,114,1028
Zm00001d002352,Zm00001d002353,114,1029
Zm00001d002348,Zm00001d002357,114,1030
Zm00001d002349,Zm00001d002357,114,1031
Zm00001d002348,Zm00001d002356,114,1032
Zm00001d002349,Zm00001d002356,114,1033
Zm00001d002350,Zm00001d002357,114,1034
Zm00001d002350,Zm00001d002356,114,1035
Zm00001d002353,Zm00001d002357,114,1036
Zm00001d002353,Zm00001d002356,114,1037
Zm00001d002357,Zm00001d002358,114,1038
Zm00001d002356,Zm00001d002358,114,1039
Zm00001d002357,Zm00001d002359,114,1040
Zm00001d002356,Zm00001d002359,114,1041
Zm00001d002358,Zm00001d002362,114,1042
Zm00001d002359,Zm00001d002362,114,1043
Zm00001d002358,Zm00001d002364,114,1044
Zm00001d002359,Zm00001d002364,114,1045
Zm00001d002360,Zm00001d002364,114,1046
Zm00001d002369,Zm00001d002370,114,1047
Zm00001d002382,Zm00001d002388,9,1048
Zm00001d002385,Zm00001d002388,9,1049
Zm00001d002386,Zm00001d002388,9,1050
Zm00001d002387,Zm00001d002388,9,1051
Zm00001d002383,Zm00001d002388,9,1052
Zm00001d002384,Zm00001d002388,9,1053
Zm00001d002382,Zm00001d002390,9,1054
Zm00001d002385,Zm00001d002390,9,1055
Zm00001d002386,Zm00001d002390,9,1056
Zm00001d002387,Zm00001d002390,9,1057
Zm00001d002383,Zm00001d002390,9,1058
Zm00001d002384,Zm00001d002390,9,1059
Zm00001d002388,Zm00001d002390,9,1060
Zm00001d002391,Zm00001d002393,114,1061
Zm00001d002392,Zm00001d002393,114,1062
Zm00001d002393,Zm00001d002394,114,1063
Zm00001d002393,Zm00001d002395,114,1064
Zm00001d002394,Zm00001d002395,114,1065
Zm00001d002394,Zm00001d002396,114,1066
Zm00001d002395,Zm00001d002396,114,1067
Zm00001d002395,Zm00001d002403,114,1068
Zm00001d002396,Zm00001d002403,114,1069
Zm00001d002402,Zm00001d002405,114,1070
Zm00001d002402,Zm00001d002406,114,1071
Zm00001d002403,Zm00001d002405,114,1072
Zm00001d002403,Zm00001d002406,114,1073
Zm00001d002364,Zm00001d002408,114,1074
Zm00001d002364,Zm00001d002409,114,1075
Zm00001d002364,Zm00001d002410,114,1076
Zm00001d002405,Zm00001d002408,114,1077
Zm00001d002406,Zm00001d002408,114,1078
Zm00001d002405,Zm00001d002409,114,1079
Zm00001d002406,Zm00001d002409,114,1080
Zm00001d002405,Zm00001d002410,114,1081
Zm00001d002406,Zm00001d002410,114,1082
Zm00001d002405,Zm00001d002414,114,1083
Zm00001d002406,Zm00001d002414,114,1084
Zm00001d002405,Zm00001d002415,114,1085
Zm00001d002406,Zm00001d002415,114,1086
Zm00001d002408,Zm00001d002414,114,1087
Zm00001d002409,Zm00001d002414,114,1088
Zm00001d002410,Zm00001d002414,114,1089
Zm00001d002408,Zm00001d002415,114,1090
Zm00001d002409,Zm00001d002415,114,1091
Zm00001d002410,Zm00001d002415,114,1092
Zm00001d002412,Zm00001d002414,114,1093
Zm00001d002412,Zm00001d002415,114,1094
Zm00001d002414,Zm00001d002416,114,1095
Zm00001d002415,Zm00001d002416,114,1096
Zm00001d002414,Zm00001d002418,114,1097
Zm00001d002415,Zm00001d002418,114,1098
Zm00001d002174,Zm00001d002421,114,1099
Zm00001d002174,Zm00001d002419,114,1100
Zm00001d002174,Zm00001d002420,114,1101
Zm00001d002414,Zm00001d002421,114,1102
Zm00001d002415,Zm00001d002421,114,1103
Zm00001d002414,Zm00001d002419,114,1104
Zm00001d002415,Zm00001d002419,114,1105
Zm00001d002414,Zm00001d002420,114,1106
Zm00001d002415,Zm00001d002420,114,1107
Zm00001d002416,Zm00001d002421,114,1108
Zm00001d002418,Zm00001d002421,114,1109
Zm00001d002416,Zm00001d002419,114,1110
Zm00001d002418,Zm00001d002419,114,1111
Zm00001d002416,Zm00001d002420,114,1112
Zm00001d002418,Zm00001d002420,114,1113
Zm00001d002421,Zm00001d002422,114,1114
Zm00001d002419,Zm00001d002422,114,1115
Zm00001d002420,Zm00001d002422,114,1116
Zm00001d002421,Zm00001d002423,114,1117
Zm00001d002419,Zm00001d002423,114,1118
Zm00001d002420,Zm00001d002423,114,1119
Zm00001d002422,Zm00001d002423,114,1120
Zm00001d002421,Zm00001d002424,114,1121
Zm00001d002419,Zm00001d002424,114,1122
Zm00001d002420,Zm00001d002424,114,1123
Zm00001d002421,Zm00001d002426,114,1124
Zm00001d002419,Zm00001d002426,114,1125
Zm00001d002420,Zm00001d002426,114,1126
Zm00001d002421,Zm00001d002427,114,1127
Zm00001d002419,Zm00001d002427,114,1128
Zm00001d002420,Zm00001d002427,114,1129
Zm00001d002421,Zm00001d002425,114,1130
Zm00001d002419,Zm00001d002425,114,1131
Zm00001d002420,Zm00001d002425,114,1132
Zm00001d002422,Zm00001d002424,114,1133
Zm00001d002422,Zm00001d002426,114,1134
Zm00001d002422,Zm00001d002427,114,1135
Zm00001d002422,Zm00001d002425,114,1136
Zm00001d002423,Zm00001d002424,114,1137
Zm00001d002423,Zm00001d002426,114,1138
Zm00001d002423,Zm00001d002427,114,1139
Zm00001d002423,Zm00001d002425,114,1140
Zm00001d002424,Zm00001d002429,114,1141
Zm00001d002426,Zm00001d002429,114,1142
Zm00001d002427,Zm00001d002429,114,1143
Zm00001d002425,Zm00001d002429,114,1144
Zm00001d002424,Zm00001d002430,114,1145
Zm00001d002426,Zm00001d002430,114,1146
Zm00001d002427,Zm00001d002430,114,1147
Zm00001d002425,Zm00001d002430,114,1148
Zm00001d002351,Zm00001d002432,114,1149
Zm00001d002351,Zm00001d002433,114,1150
Zm00001d002429,Zm00001d002432,114,1151
Zm00001d002430,Zm00001d002432,114,1152
Zm00001d002429,Zm00001d002433,114,1153
Zm00001d002430,Zm00001d002433,114,1154
Zm00001d002429,Zm00001d002434,114,1155
Zm00001d002430,Zm00001d002434,114,1156
Zm00001d002432,Zm00001d002434,114,1157
Zm00001d002433,Zm00001d002434,114,1158
Zm00001d002432,Zm00001d002436,114,1159
Zm00001d002433,Zm00001d002436,114,1160
Zm00001d002432,Zm00001d002437,114,1161
Zm00001d002433,Zm00001d002437,114,1162
Zm00001d002434,Zm00001d002436,114,1163
Zm00001d002434,Zm00001d002437,114,1164
